iddiputado,name,sort_name,given_name,family_name,gender,party,faction_id,faction,source,dob,term,start_date,end_date,email,twitter,facebook,phone,fax,constituency,photo,id
,Rufino Selva Guerrero,"Selva Guerrero, Rufino",Rufino,Selva Guerrero,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=417&idLegislatura=10,,10,,,"","","","","",Alicante,"",10_417
,Ignacio Magaña Sierra,"Magaña Sierra, Ignacio",Ignacio,Magaña Sierra,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=418&idLegislatura=10,,10,,,"","","","","",Zaragoza,"",10_418
,Antonio Luis Amaro López,"Amaro López, Antonio Luis",Antonio Luis,Amaro López,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=420&idLegislatura=10,,10,,,"","","","","",Córdoba,"",10_420
,Rosa María Cañizares Cabezas,"Cañizares Cabezas, Rosa María",Rosa María,Cañizares Cabezas,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=421&idLegislatura=10,,10,,,"","","","","",Asturias,"",10_421
,Ana Vanessa Rodríguez Concepción,"Rodríguez Concepción, Ana Vanessa",Ana Vanessa,Rodríguez Concepción,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=422&idLegislatura=10,,10,,,"","","","","",Santa Cruz de Tenerife,"",10_422
,Teresa Gomis de Barbarà,"Gomis de Barbarà, Teresa",Teresa,Gomis de Barbarà,female,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=424&idLegislatura=10,,10,,,"","","","","",Tarragona,"",10_424
,Talía Roselló Saus,"Roselló Saus, Talía",Talía,Roselló Saus,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=428&idLegislatura=10,,10,,,"","","","","",Valencia,"",10_428
,Baltasar Ortiz Gutiérrez,"Ortiz Gutiérrez, Baltasar",Baltasar,Ortiz Gutiérrez,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=429&idLegislatura=10,,10,,,"","","","","",Alicante,"",10_429
,Irene Lozano Domingo,"Lozano Domingo, Irene",Irene,Lozano Domingo,female,UPyD,GUPyD,G.P. Unión Progreso y Democracia,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=43,,10,,,"","","","","",Madrid,"",10_43
,María del Carmen Duque Palacios,"Duque Palacios, María del Carmen",María del Carmen,Duque Palacios,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=430&idLegislatura=10,,10,,,"","","","","",La Rioja,"",10_430
,Antonio López Olmo,"López Olmo, Antonio",Antonio,López Olmo,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=431&idLegislatura=10,,10,,,"","","","","",Almería,"",10_431
,Mónica Raquel Pérez Serna,"Pérez Serna, Mónica Raquel",Mónica Raquel,Pérez Serna,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=432&idLegislatura=10,,10,,,"","","","","",Burgos,"",10_432
,Loly De Juan de Miguel,"De Juan de Miguel, Loly",Loly,De Juan de Miguel,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=433&idLegislatura=10,,10,,,"","","","","",Bizkaia,"",10_433
,Adrián Barbón Rodríguez,"Barbón Rodríguez, Adrián",Adrián,Barbón Rodríguez,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=434&idLegislatura=10,,10,,,"","","","","",Asturias,"",10_434
,María Carmen Castellano i Fernández,"Castellano i Fernández, María Carmen",María Carmen,Castellano i Fernández,female,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=435&idLegislatura=10,,10,,,"","","","","",Barcelona,"",10_435
,Mateo Luna Alcaide,"Luna Alcaide, Mateo",Mateo,Luna Alcaide,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=436&idLegislatura=10,,10,,,"","","","","",Córdoba,"",10_436
,María Luisa Sánchez Trancoso,"Sánchez Trancoso, María Luisa",María Luisa,Sánchez Trancoso,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=437&idLegislatura=10,,10,,,"","","","","",Sevilla,"",10_437
,Carlos Martínez Gorriarán,"Martínez Gorriarán, Carlos",Carlos,Martínez Gorriarán,male,UPyD,GUPyD,G.P. Unión Progreso y Democracia,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=44&idLegislatura=10,,10,,,"","","","","",Madrid,"",10_44
,Álvaro Anchuelo Crego,"Anchuelo Crego, Álvaro",Álvaro,Anchuelo Crego,male,UPyD,GUPyD,G.P. Unión Progreso y Democracia,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=45&idLegislatura=10,,10,,,"","","","","",Madrid,"",10_45
,Maravillas Concepción Falcón Dacal,"Falcón Dacal, Maravillas Concepción",Maravillas Concepción,Falcón Dacal,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=46&idLegislatura=10,,10,,,"","","","","",Albacete,"",10_46
,Francisco Molinero Hoyos,"Molinero Hoyos, Francisco",Francisco,Molinero Hoyos,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=48,,10,,,"","","","","",Albacete,"",10_48
,Miriam Guadalupe Blasco Soto,"Blasco Soto, Miriam Guadalupe",Miriam Guadalupe,Blasco Soto,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=49&idLegislatura=10,,10,,,"","","","","",Alicante,"",10_49
,María Felicidad Rodríguez Sánchez,"Rodríguez Sánchez, María Felicidad",María Felicidad,Rodríguez Sánchez,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=54&idLegislatura=10,,10,,,"","","","","",Cádiz,"",10_54
,Alfonso Candón Adán,"Candón Adán, Alfonso",Alfonso,Candón Adán,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=56,,10,,,"","","","","",Cádiz,"",10_56
,Carmelo Romero Hernández,"Romero Hernández, Carmelo",Carmelo,Romero Hernández,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=59,,10,,,"","","","","",Huelva,"",10_59
,Víctor María Calvo-Sotelo Ibáñez-Martín,"Calvo-Sotelo Ibáñez-Martín, Víctor María",Víctor María,Calvo-Sotelo Ibáñez-Martín,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=60&idLegislatura=10,,10,,,"","","","","",Zamora,"",10_60
,María Eugenia Romero Rodríguez,"Romero Rodríguez, María Eugenia",María Eugenia,Romero Rodríguez,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=61,,10,,,"","","","","",Sevilla,"",10_61
,Agustín Conde Bajén,"Conde Bajén, Agustín",Agustín,Conde Bajén,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=63&idLegislatura=10,,10,,,"","","","","",Toledo,"",10_63
,Juan Luis Gordo Pérez,"Gordo Pérez, Juan Luis",Juan Luis,Gordo Pérez,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=65,,10,,,"","","","","",Segovia,"",10_65
,Francisco Manuel Caamaño Domínguez,"Caamaño Domínguez, Francisco Manuel",Francisco Manuel,Caamaño Domínguez,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=66&idLegislatura=10,,10,,,"","","","","",A Coruña,"",10_66
,María Caridad García Álvarez,"García Álvarez, María Caridad",María Caridad,García Álvarez,female,IZQ-PLU,GIP,G.P. La Izquierda Plural,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=68&idLegislatura=10,,10,,,"","","","","",Madrid,"",10_68
,Ascensión De las Heras Ladera,"De las Heras Ladera, Ascensión",Ascensión,De las Heras Ladera,female,IZQ-PLU,GIP,G.P. La Izquierda Plural,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=69&idLegislatura=10,,10,,,"","","","","",Madrid,"",10_69
,Pablo Casado Blanco,"Casado Blanco, Pablo",Pablo,Casado Blanco,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=7,,10,,,"","","","","",Ávila,"",10_7
,Alberto Garzón Espinosa,"Garzón Espinosa, Alberto",Alberto,Garzón Espinosa,male,IZQ-PLU,GIP,G.P. La Izquierda Plural,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=70,,10,,,"","","","","",Málaga,"",10_70
,Chesús Yuste Cabello,"Yuste Cabello, Chesús",Chesús,Yuste Cabello,male,CHA,GIP,G.P. La Izquierda Plural,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=71&idLegislatura=10,,10,,,"","","","","",Zaragoza,"",10_71
,Cayo Lara Moya,"Lara Moya, Cayo",Cayo,Lara Moya,male,IZQ-PLU,GIP,G.P. La Izquierda Plural,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=72&idLegislatura=10,,10,,,"","","","","",Madrid,"",10_72
,Elvira Ramón Utrabo,"Ramón Utrabo, Elvira",Elvira,Ramón Utrabo,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=77,,10,,,"","","","","",Granada,"",10_77
,Jesús Caicedo Bernabé,"Caicedo Bernabé, Jesús",Jesús,Caicedo Bernabé,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=8&idLegislatura=10,,10,,,"","","","","",Almería,"",10_8
,Conrado Escobar Las Heras,"Escobar Las Heras, Conrado",Conrado,Escobar Las Heras,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=84&idLegislatura=10,,10,,,"","","","","",La Rioja,"",10_84
,Juan Antonio Abad Pérez,"Abad Pérez, Juan Antonio",Juan Antonio,Abad Pérez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=87&idLegislatura=10,,10,,,"","","","","",La Rioja,"",10_87
,Telmo Martín González,"Martín González, Telmo",Telmo,Martín González,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=88&idLegislatura=10,,10,,,"","","","","",Pontevedra,"",10_88
,Gabriel Echávarri Fernández,"Echávarri Fernández, Gabriel",Gabriel,Echávarri Fernández,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=89&idLegislatura=10,,10,,,"","","","","",Alicante,"",10_89
,Federico Buyolo García,"Buyolo García, Federico",Federico,Buyolo García,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=92&idLegislatura=10,,10,,,"","","","","",Alicante,"",10_92
,José María Beneyto Pérez,"Beneyto Pérez, José María",José María,Beneyto Pérez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=93&idLegislatura=10,,10,,,"","","","","",Cuenca,"",10_93
,Juan de Dios Ruano Gómez,"Ruano Gómez, Juan de Dios",Juan de Dios,Ruano Gómez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=98&idLegislatura=10,,10,,,"","","","","",A Coruña,"",10_98
,Ángeles Álvarez Álvarez,"Álvarez Álvarez, Ángeles",Ángeles,Álvarez Álvarez,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=99,,10,,,"","","","","",Madrid,"",10_99
,Jesús Caldera Sánchez-Capitán,"Caldera Sánchez-Capitán, Jesús",Jesús,Caldera Sánchez-Capitán,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=79&idLegislatura=10,,10,,,"","","","","",Salamanca,"",2_108
,Jaime Javier Barrero López,"Barrero López, Jaime Javier",Jaime Javier,Barrero López,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=20&idLegislatura=10,,10,,,"","","","","",Huelva,"",2_139
,Arturo García-Tizón López,"García-Tizón López, Arturo",Arturo,García-Tizón López,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=22,,10,,,"","","","","",Toledo,"",2_144
,Josep Antoni Duran i Lleida,"Duran i Lleida, Josep Antoni",Josep Antoni,Duran i Lleida,male,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=194&idLegislatura=10,,10,,,"","","","","",Barcelona,"",2_240
,Teresa Cunillera i Mestres,"Cunillera i Mestres, Teresa",Teresa,Cunillera i Mestres,female,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=185&idLegislatura=10,,10,,,"","","","","",LLeida,"",2_257
,José Ignacio Llorens Torres,"Llorens Torres, José Ignacio",José Ignacio,Llorens Torres,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=251,,10,,,"","","","","",LLeida,"",2_329
,Ignacio Gil Lázaro,"Gil Lázaro, Ignacio",Ignacio,Gil Lázaro,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=325&idLegislatura=10,,10,,,"","","","","",Valencia,"",2_363
,Víctor Morlán Gracia,"Morlán Gracia, Víctor",Víctor,Morlán Gracia,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=201&idLegislatura=10,,10,,,"","","","","",Huesca,"",3_115
,Celia Villalobos Talero,"Villalobos Talero, Celia",Celia,Villalobos Talero,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=233,,10,,,"","","","","",Málaga,"",3_208
,Mariano Rajoy Brey,"Rajoy Brey, Mariano",Mariano,Rajoy Brey,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=178,,10,,,"","","","","",Madrid,"",3_43
,Juan Carlos Aparicio Pérez,"Aparicio Pérez, Juan Carlos",Juan Carlos,Aparicio Pérez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=13&idLegislatura=10,,10,,,"","","","","",Burgos,"",3_6
,Gonzalo Robles Orozco,"Robles Orozco, Gonzalo",Gonzalo,Robles Orozco,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=33&idLegislatura=10,,10,,,"","","","","",Salamanca,"",3_92
,Emilio Olabarría Muñoz,"Olabarría Muñoz, Emilio",Emilio,Olabarría Muñoz,male,EAJ-PNV,EAJ-PNV,G.P. Vasco,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=247&idLegislatura=10,,10,,,"","","","","",Araba/Álava,"",3_97
,Jorge Fernández Díaz,"Fernández Díaz, Jorge",Jorge,Fernández Díaz,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=304,,10,,,"","","","","",Barcelona,"",4_115
,Teófila Martínez Saiz,"Martínez Saiz, Teófila",Teófila,Martínez Saiz,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=25,,10,,,"","","","","",Cádiz,"",4_193
,Federico Trillo-Figueroa Martínez-Conde,"Trillo-Figueroa Martínez-Conde, Federico",Federico,Trillo-Figueroa Martínez-Conde,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=229&idLegislatura=10,,10,,,"","","","","",Alicante,"",4_209
,Ciprià Císcar Casabán,"Císcar Casabán, Ciprià",Ciprià,Císcar Casabán,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=329&idLegislatura=10,,10,,,"","","","","",Valencia,"",4_308
,Ramón Aguirre Rodríguez,"Aguirre Rodríguez, Ramón",Ramón,Aguirre Rodríguez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=83,,10,,,"","","","","",Guadalajara,"",4_33
,Arsenio Fernández de Mesa Díaz del Río,"Fernández de Mesa Díaz del Río, Arsenio",Arsenio,Fernández de Mesa Díaz del Río,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=151&idLegislatura=10,,10,,,"","","","","",A Coruña,"",4_69
,Miguel Ángel Cortés Martín,"Cortés Martín, Miguel Ángel",Miguel Ángel,Cortés Martín,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=177&idLegislatura=10,,10,,,"","","","","",Valladolid,"",4_71
,Ana Mato Adrover,"Mato Adrover, Ana",Ana,Mato Adrover,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=118&idLegislatura=10,,10,,,"","","","","",Madrid,"",5_115
,Juan Carlos Vera Pró,"Vera Pró, Juan Carlos",Juan Carlos,Vera Pró,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=119,,10,,,"","","","","",Madrid,"",5_116
,María Mercedes Fernández González,"Fernández González, María Mercedes",María Mercedes,Fernández González,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=332&idLegislatura=10,,10,,,"","","","","",Asturias,"",5_122
,José Eugenio Azpiroz Villar,"Azpiroz Villar, José Eugenio",José Eugenio,Azpiroz Villar,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=276&idLegislatura=10,,10,,,"","","","","",Gipuzkoa,"",5_151
,Gerardo Camps Devesa,"Camps Devesa, Gerardo",Gerardo,Camps Devesa,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=315,,10,,,"","","","","",Alicante,"",5_189
,Rafael Antonio Hernando Fraile,"Hernando Fraile, Rafael Antonio",Rafael Antonio,Hernando Fraile,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=36,,10,,,"","","","","",Almería,"",5_20
,Jesús Posada Moreno,"Posada Moreno, Jesús",Jesús,Posada Moreno,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=57,,10,,,"","","","","",Soria,"",5_204
,Josep Sánchez i Llibre,"Sánchez i Llibre, Josep",Josep,Sánchez i Llibre,male,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=195&idLegislatura=10,,10,,,"","","","","",Barcelona,"",5_210
,Cristóbal Ricardo Montoro Romero,"Montoro Romero, Cristóbal Ricardo",Cristóbal Ricardo,Montoro Romero,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=27,,10,,,"","","","","",Sevilla,"",5_224
,Manuel de la Rocha Rubí,"Rocha Rubí, Manuel de la",Manuel de la,Rocha Rubí,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=395&idLegislatura=10,,10,,,"","","","","",Madrid,"",5_244
,Carlos Aragonés Mendiguchía,"Aragonés Mendiguchía, Carlos",Carlos,Aragonés Mendiguchía,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=108&idLegislatura=10,,10,,,"","","","","",Madrid,"",5_254
,Diego López Garrido,"López Garrido, Diego",Diego,López Garrido,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=328&idLegislatura=10,,10,,,"","","","","",Madrid,"",5_297
,Alfredo Pérez Rubalcaba,"Pérez Rubalcaba, Alfredo",Alfredo,Pérez Rubalcaba,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=301&idLegislatura=10,,10,,,"","","","","",Madrid,"",5_300
,Rosa Aguilar Rivero,"Aguilar Rivero, Rosa",Rosa,Aguilar Rivero,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=145&idLegislatura=10,,10,,,"","","","","",Córdoba,"",5_312
,Vicente Martínez-Pujalte López,"Martínez-Pujalte López, Vicente",Vicente,Martínez-Pujalte López,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=183&idLegislatura=10,,10,,,"","","","","",Murcia,"",5_363
,José Luis Centella Gómez,"Centella Gómez, José Luis",José Luis,Centella Gómez,male,IZQ-PLU,GIP,G.P. La Izquierda Plural,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=23&idLegislatura=10,,10,,,"","","","","",Sevilla,"",5_386
,Teófilo de Luis Rodríguez,"Luis Rodríguez, Teófilo de",Teófilo de,Luis Rodríguez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=81,,10,,,"","","","","",Madrid,"",5_388
,Feliu-Joan Guillaumes i Ràfols,"Guillaumes i Ràfols, Feliu-Joan",Feliu-Joan,Guillaumes i Ràfols,male,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=319&idLegislatura=10,,10,,,"","","","","",Barcelona,"",5_404
,Gabino Puche Rodríguez-Acosta,"Puche Rodríguez-Acosta, Gabino",Gabino,Puche Rodríguez-Acosta,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=39&idLegislatura=10,,10,,,"","","","","",Jaén,"",5_59
,Tomás Burgos Gallego,"Burgos Gallego, Tomás",Tomás,Burgos Gallego,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=270,,10,,,"","","","","",Valladolid,"",5_97
