id,name,image,party,party_id,term,email,area,source
iyambo-abraham,Iyambo Abraham  (DECEASED),http://www.parliament.gov.na/images/nationalassemblymembers/a_iyambo.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=418:iyambo-abraham-3rd&catid=123&Itemid=1372
iyambo-abraham,Iyambo Abraham  (DECEASED),http://www.parliament.gov.na/images/nationalassemblymembers/a_iyambo.jpg,Appointed By President,Appointed By President,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=655:iyambo-abraham-2nd&catid=121&Itemid=1373
j-ekandjo,Ekandjo Jerry,http://www.parliament.gov.na/images/nationalassemblymembers/246_jerry_ekandjo.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=626:j-ekandjo-4th&catid=125&Itemid=1371
j-ekandjo,Ekandjo Jerry,http://www.parliament.gov.na/images/nationalassemblymembers/246_jerry_ekandjo.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=434:j-ekandjo-3rd&catid=123&Itemid=1372
j-ekandjo,Ekandjo Jerry,http://www.parliament.gov.na/images/nationalassemblymembers/246_jerry_ekandjo.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=625:j-ekandjo-2nd&catid=121&Itemid=1373
j-ekandjo,Ekandjo Jerry,http://www.parliament.gov.na/images/nationalassemblymembers/246_jerry_ekandjo.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=624:j-ekandjo-1st&catid=120&Itemid=1374
j-ekandjo-a,Ekandjo Jerry,http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/Hon_Ekandjo.jpg,Appointed by President,Appointed by President,6,min.Secretary@mynssc.gov.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=975:j-ekandjo-a&catid=104&Itemid=1479
j-ekandjo-ca,Ekandjo Jerry,http://www.parliament.gov.na/images/nationalassemblymembers/246_jerry_ekandjo.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=623:j-ekandjo-ca&catid=118&Itemid=1375
j-kapanda,Kaapanda Joel Natangwe,http://www.parliament.gov.na/images/nationalassemblymembers/27_hon__joel_kaapanda.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=664:j-kapanda-4th&catid=125&Itemid=1371
j-kapanda,Kaapanda Joel Natangwe,http://www.parliament.gov.na/images/nationalassemblymembers/27_hon__joel_kaapanda.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=443:j-kapanda-3rd&catid=123&Itemid=1372
j-mutorwa,"Mutorwa, John",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_mutorwa.jpg,SWAPO,SWAPO,6,meyerm@mawf.gov.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1062:j-mutorwa&catid=104&Itemid=1479
j-mutorwa,Mutorwa John,http://www.parliament.gov.na/images/nationalassemblymembers/44_hon._john_muturwa.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=693:j-mutorwa-4th&catid=125&Itemid=1371
j-mutorwa,Mutorwa John,http://www.parliament.gov.na/images/nationalassemblymembers/44_hon._john_muturwa.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=460:j-mutorwa-3rd&catid=123&Itemid=1372
j-mutorwa,Mutorwa John,http://www.parliament.gov.na/images/nationalassemblymembers/44_hon._john_muturwa.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=692:j-mutorwa-2nd&catid=121&Itemid=1373
j-nyamu1st,Nyamu Jesaya,http://www.parliament.gov.na/images/nationalassemblymembers/573_nyamu.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=955:j-nyamu1st&catid=120&Itemid=1374
j-nyamu2nd,Nyamu Jesaya,http://www.parliament.gov.na/images/nationalassemblymembers/573_nyamu.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1127:j-nyamu2nd&catid=123&Itemid=1372
j-nyamu2nd,Nyamu Jesaya,http://www.parliament.gov.na/images/nationalassemblymembers/573_nyamu.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=956:j-nyamu2nd&catid=121&Itemid=1373
jagger-bernadette-m-all,"Jagger, Bernadette Maria",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_jagger.jpg,SWAPO,SWAPO,6,b.jagger@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1258:jagger-bernadette-m-all&catid=104&Itemid=1479
jagger-jeremia,Jagger Jeremia,"",DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=831:jagger-jeremia-1st&catid=120&Itemid=1374
jagger-jeremia,Jagger Jeremia,"",DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=830:jagger-jeremia&catid=118&Itemid=1375
jahanika-meundju-k-all,"Jahanika, Meundju Kamaizemi Paul",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_jahanika.jpg,NUDO,NUDO,6,m.jahanika@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1245:jahanika-meundju-k-all&catid=104&Itemid=1479
jekandjo1,Ekandjo Jerry,http://www.parliament.gov.na/images/nationalassemblymembers/246_jerry_ekandjo.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=198:jekandjo1&catid=129&Itemid=1370
jkapanda1,Kaapanda Joel Natangwe,http://www.parliament.gov.na/images/nationalassemblymembers/27_hon__joel_kaapanda.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=214:jkapanda1&catid=129&Itemid=1370
jmaureen1,Jankowski Maureen,http://www.parliament.gov.na/images/nationalassemblymembers/393_jankwsi.jpg,Appointed By President,Appointed By President,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=273:jmaureen1&catid=129&Itemid=1370
jmutorwa1,Mutorwa John,http://www.parliament.gov.na/images/nationalassemblymembers/44_hon._john_muturwa.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=242:jmutorwa1&catid=129&Itemid=1370
jnyamu1,Nyamu Jesaya,http://www.parliament.gov.na/images/nationalassemblymembers/573_nyamu.jpg,RDP,RDP,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=256:jnyamu1&catid=129&Itemid=1370
jooste-leon,Jooste Leon,"",SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=872:jooste-leon&catid=125&Itemid=1371
jooste-leon,Jooste Leon,"",SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=873:jooste-leon-3rd&catid=123&Itemid=1372
jooste-leon-a,"Jooste, Leon",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_jooste.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=997:jooste-leon-a&catid=104&Itemid=1479
junius-m-petrus,Junius M. Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/p_junias.jpg,DTA,DTA,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=556:junius-m-petrus&catid=123&Itemid=1372
junius-m-petrus,Junius M. Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/p_junias.jpg,DTA,DTA,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=663:junius-m-petrus-2nd&catid=121&Itemid=1373
junius-m-petrus,Junius M. Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/p_junias.jpg,DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=662:junius-m-petrus-1st&catid=120&Itemid=1374
junius-m-petrus-ca,Junius M. Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/p_junias.jpg,DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=661:junius-m-petrus-ca&catid=118&Itemid=1375
jwagamang-magreth,Jwagamang Magreth,http://www.parliament.gov.na/images/nationalassemblymembers/m_jwagamang.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=545:jwagamang-magreth&catid=123&Itemid=1372
k-albert,Kawana Albert,http://www.parliament.gov.na/images/nationalassemblymembers/30_hon__albert_kawana.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=673:k-albert-4th&catid=125&Itemid=1371
k-albert,Kawana Albert,http://www.parliament.gov.na/images/nationalassemblymembers/30_hon__albert_kawana.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=454:k-albert-3rd&catid=123&Itemid=1372
k-henry,Katali Henry Isak Amalovu,http://www.parliament.gov.na/images/nationalassemblymembers/105_hon__isak_ha_katali.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=668:k-henry-4th&catid=125&Itemid=1371
k-henry,Katali Henry Isak Amalovu,http://www.parliament.gov.na/images/nationalassemblymembers/105_hon__isak_ha_katali.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=451:k-henry-3rd&catid=123&Itemid=1372
k-kaura,Kaura Katuutire,http://www.parliament.gov.na/images/nationalassemblymembers/548_kaura.jpg,DTA,DTA,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=672:k-kaura-4th&catid=125&Itemid=1371
k-kaura,Kaura Katuutire,http://www.parliament.gov.na/images/nationalassemblymembers/548_kaura.jpg,DTA,DTA,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=453:k-kaura-3rd&catid=123&Itemid=1372
k-kaura,Kaura Katuutire,http://www.parliament.gov.na/images/nationalassemblymembers/548_kaura.jpg,DTA,DTA,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=671:k-kaura-2nd&catid=121&Itemid=1373
k-kaura,Kaura Katuutire,http://www.parliament.gov.na/images/nationalassemblymembers/548_kaura.jpg,DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=670:k-kaura-1st&catid=120&Itemid=1374
k-kaura-ca,Kaura Katuutire,http://www.parliament.gov.na/images/nationalassemblymembers/548_kaura.jpg,DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=669:k-kaura-ca&catid=118&Itemid=1375
k-paulus,Kapia Paulus Ilonga,http://www.parliament.gov.na/images/nationalassemblymembers/378_hon__paulus_kapia.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=898:k-paulus-4th&catid=125&Itemid=1371
k-richard,Kamwi Richard,http://www.parliament.gov.na/images/nationalassemblymembers/24_hon__richard_kamwi.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=665:k-richard-4th&catid=125&Itemid=1371
k-richard,Kamwi Richard,http://www.parliament.gov.na/images/nationalassemblymembers/24_hon__richard_kamwi.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=447:k-richard-3rd&catid=123&Itemid=1372
kaapala-benson-all,"Kaapala, Benson Poniso",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kaapala.jpg,WRP,WRP,6,b.kaapala@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1236:kaapala-benson-all&catid=104&Itemid=1479
kabajani-richard-kapelwa,Kabajani Richard Kapelwa,http://www.parliament.gov.na/images/no_image.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=793:kabajani-richard-kapelwa-2nd&catid=121&Itemid=1373
kabajani-richard-kapelwa,Kabajani Richard Kapelwa,http://www.parliament.gov.na/images/no_image.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=792:kabajani-richard-kapelwa-1st&catid=120&Itemid=1374
kabajani-richard-kapelwa,Kabajani Richard Kapelwa,http://www.parliament.gov.na/images/no_image.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=791:kabajani-richard-kapelwa&catid=118&Itemid=1375
kafula-agnes-all,Kafula Agnes Mpingana,http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kafula.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1215:kafula-agnes-all&catid=104&Itemid=1479
kalbert1,Kawana Albert,http://www.parliament.gov.na/images/nationalassemblymembers/30_hon__albert_kawana.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=224:kalbert1&catid=129&Itemid=1370
kalbert1-a,"Kawana, Albert",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/Hon_Kawana.jpg,Appointed by President,Appointed by President,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1007:kalbert1-a&catid=104&Itemid=1479
kalomoh-george-tuliameni,Kalomoh George Tuliameni,http://www.parliament.gov.na/images/nationalassemblymembers/t_kalomoh.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=566:kalomoh-george-tuliameni&catid=123&Itemid=1372
kamburona-a-rudolf,Kamburona A.  Rudolf,"",DTA,DTA,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=809:kamburona-a-rudolf&catid=121&Itemid=1373
kamburona-a-rudolf,Kamburona A.  Rudolf,"",DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=810:kamburona-a-rudolf-1st&catid=120&Itemid=1374
kameeta-zephanie,Kameeta Zephania,http://www.parliament.gov.na/images/nationalassemblymembers/z_kameeta.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=761:kameeta-zephanie-2nd&catid=121&Itemid=1373
kameeta-zephanie,Kameeta Zephania,http://www.parliament.gov.na/images/nationalassemblymembers/z_kameeta.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=760:kameeta-zephanie-1st&catid=120&Itemid=1374
kameeta-zephanie,Kameeta Zephania,http://www.parliament.gov.na/images/nationalassemblymembers/z_kameeta.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=759:kameeta-zephanie&catid=118&Itemid=1375
kameeta-zephanie-a,"Kameeta, Zephania",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/Hon_Kameeta.jpg,Appointed by President,Appointed by President,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1009:kameeta-zephanie-a&catid=104&Itemid=1479
kandji-murangi-itah,"Kandji-Murangi, Itah",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kandji_murangi.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1045:kandji-murangi-itah&catid=104&Itemid=1479
kandjimi-johana-a,"Kandjimi, Johana",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kandjimi.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1272:kandjimi-johana-a&catid=104&Itemid=1479
kandjoze-obed-a,"Kandjoze, Obed",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kandjoze.jpg,Appointed by President,Appointed by President,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1011:kandjoze-obed-a&catid=104&Itemid=1479
kandumbu-marina-all,"Kandumbu, Marina",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kandumbu.JPG,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1239:kandumbu-marina-all&catid=104&Itemid=1479
kapofi-frans-all,"Kapofi, Frans",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kapofi.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1026:kapofi-frans-all&catid=104&Itemid=1479
karupu-sebastiaan-all,"Karupu, Sebastiaan",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/Hon_Karupu.jpg,"","",6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1208:karupu-sebastiaan-all&catid=104&Itemid=1479
kashe-geelboy,Kashe Geelboy,"",DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=841:kashe-geelboy-1st&catid=120&Itemid=1374
kashe-geelboy,Kashe Geelboy,"",DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=840:kashe-geelboy&catid=118&Itemid=1375
kashikola-daniel-all,"Kashikola, Daniel V.",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/Hon_Kashikola.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1019:kashikola-daniel-all&catid=104&Itemid=1479
kasingo-loide,Kasingo Loide,http://www.parliament.gov.na/images/nationalassemblymembers/128_hon__loide_kasingo.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=667:kasingo-loide-4th&catid=125&Itemid=1371
kasingo-loide,Kasingo Loide,http://www.parliament.gov.na/images/nationalassemblymembers/128_hon__loide_kasingo.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=449:kasingo-loide-3rd&catid=123&Itemid=1372
kasingo-loide,Kasingo Loide,http://www.parliament.gov.na/images/nationalassemblymembers/128_hon__loide_kasingo.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=666:kasingo-loide-2nd&catid=121&Itemid=1373
kasingo-loideall,"Kasingo, Loide",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kasingo.jpg,SWAPO,SWAPO,6,l.kasingo@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=37:kasingo-loideall&catid=104&Itemid=1479
kasingoloide1,Kasingo Loide,http://www.parliament.gov.na/images/nationalassemblymembers/128_hon__loide_kasingo.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=219:kasingoloide1&catid=129&Itemid=1370
kasuto-gotthard-al,"Kasuto, Gotthard",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kasuto.jpg,SWAPO,SWAPO,6,g.kasuto@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1218:kasuto-gotthard-al&catid=104&Itemid=1479
katjita-lydia,Katjita Lydia,http://www.parliament.gov.na/images/nationalassemblymembers/l_katjita.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=544:katjita-lydia&catid=123&Itemid=1372
katjiuongua-moses,Katjiuongua Moses,http://www.parliament.gov.na/images/nationalassemblymembers/m_katjiuongwa.jpg,DCN,DCN,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=764:katjiuongua-moses-3rd&catid=123&Itemid=1372
katjiuongua-moses,Katjiuongua Moses,http://www.parliament.gov.na/images/nationalassemblymembers/m_katjiuongwa.jpg,DCN,DCN,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=763:katjiuongua-moses-2nd&catid=121&Itemid=1373
katjiuongua-moses,Katjiuongua Moses,http://www.parliament.gov.na/images/nationalassemblymembers/m_katjiuongwa.jpg,DCN,DCN,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=758:katjiuongua-moses-1st&catid=120&Itemid=1374
katjiuongua-moses,Katjiuongua Moses,http://www.parliament.gov.na/images/nationalassemblymembers/m_katjiuongwa.jpg,DCN,DCN,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=757:katjiuongua-moses&catid=118&Itemid=1375
katoma-leevi-shiimi-v,"Katoma, Leevi Shiimi",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_katoma.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1184:katoma-leevi-shiimi-v&catid=104&Itemid=1479
kaura-victorine,Kaura Victorine,http://www.parliament.gov.na/images/no_image.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=811:kaura-victorine&catid=121&Itemid=1373
kavekotor-mike-k-all,"Kavekotora, Mike Kamboto Ratoveni",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kavekotora.jpg,RDP,RDP,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1280:kavekotor-mike-k-all&catid=104&Itemid=1479
kavetuna-juliet-all,Kavetuna Juliet,http://www.parliament.gov.na/images/nationalassemblymembers/162_kavetuna_j.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1037:kavetuna-juliet-all&catid=104&Itemid=1479
kavetunajuliet1,Kavetuna Juliet,http://www.parliament.gov.na/images/nationalassemblymembers/162_kavetuna_j.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=223:kavetunajuliet1&catid=129&Itemid=1370
kavita-priscilla-all,"Kavita, Priscilla",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kavita.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1261:kavita-priscilla-all&catid=104&Itemid=1479
kayser-p,Kayser Peter,http://www.parliament.gov.na/images/no_image.jpg,ACN,ACN,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=857:kayser-p&catid=120&Itemid=1374
kemba-w-hangula,Kemba W. Hangula,"",SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=813:kemba-w-hangula&catid=121&Itemid=1373
kerina-mburumba,Kerina Mburumba,http://www.parliament.gov.na/images/nationalcouncil/m_kerina.jpg,FCN,FCN,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=749:kerina-mburumba-1st&catid=120&Itemid=1374
kgosiemang-constance,kgosiemang Constance,"",DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=843:kgosiemang-constance-1st&catid=120&Itemid=1374
kgosiemang-constance,kgosiemang Constance,"",DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=842:kgosiemang-constance&catid=118&Itemid=1375
kisaak1,Katali Henry Isak Amalovu,http://www.parliament.gov.na/images/nationalassemblymembers/105_hon__isak_ha_katali.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=220:kisaak1&catid=129&Itemid=1370
kk1,Kazenambo Kazenambo,http://www.parliament.gov.na/images/nationalassemblymembers/116_honkazenambo.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=225:kk1&catid=129&Itemid=1370
kk1,Kazenambo Kazenambo,http://www.parliament.gov.na/images/nationalassemblymembers/116_honkazenambo.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=875:kk1-4th&catid=125&Itemid=1371
kkaura1,Kaura Katuutire,http://www.parliament.gov.na/images/nationalassemblymembers/548_kaura.jpg,DTA,DTA,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=222:kkaura1&catid=129&Itemid=1370
klazen-derek-j-all,"Klazen, Derek James",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/Hon_Klazen.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1028:klazen-derek-j-all&catid=104&Itemid=1479
konjore-willem,Konjore Willem,http://www.parliament.gov.na/images/nationalassemblymembers/w_konjore.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=677:konjore-willem-4th&catid=125&Itemid=1371
konjore-willem,Konjore Willem,http://www.parliament.gov.na/images/nationalassemblymembers/w_konjore.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=420:konjore-willem&catid=123&Itemid=1372
konjore-willem,Konjore Willem,http://www.parliament.gov.na/images/nationalassemblymembers/w_konjore.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=676:konjore-willem-2nd&catid=121&Itemid=1373
konjore-willem,Konjore Willem,http://www.parliament.gov.na/images/nationalassemblymembers/w_konjore.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=675:konjore-willem-1st&catid=120&Itemid=1374
konjore-willem-ca,Konjore Willem,http://www.parliament.gov.na/images/nationalassemblymembers/w_konjore.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=674:konjore-willem-ca&catid=118&Itemid=1375
kozonguizi-fanuel,Kozonguizi Fanuel,"",DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=845:kozonguizi-fanuel-1st&catid=120&Itemid=1374
kozonguizi-fanuel,Kozonguizi Fanuel,"",DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=844:kozonguizi-fanuel&catid=118&Itemid=1375
kpaulus1,Kapia Paulus Ilonga,http://www.parliament.gov.na/images/nationalassemblymembers/378_hon__paulus_kapia.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=218:kpaulus1&catid=129&Itemid=1370
krichard1,Kamwi Richard,http://www.parliament.gov.na/images/nationalassemblymembers/24_hon__richard_kamwi.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=216:krichard1&catid=129&Itemid=1370
kukuri-barmenas-rikurura,Kukuri Barmenas Rikurura,http://www.parliament.gov.na/images/nationalassemblymembers/kukuri.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=505:kukuri-barmenas-rikurura&catid=123&Itemid=1372
kukuri-barmenas-rikurura,Kukuri Barmenas Rikurura,http://www.parliament.gov.na/images/nationalassemblymembers/kukuri.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=678:kukuri-barmenas-rikurura-2nd&catid=121&Itemid=1373
l-agness,Limbo Agnes Mundia,http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_limbo.jpg,RDP,RDP,6,a.limbo@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1042:l-agness&catid=104&Itemid=1479
