id,name,party,area,circ,email,image,gender,term,source
2090,María Amparo De Dios Martínez,PRD,Santiago,3,mailto:m.martinez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2090&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
3213,María Aracelis Duarte Duarte,PRD,Santo Domingo,5,mailto: m.duarte@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=3213&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2091,María Cándida Sánchez Mora,PRD,Duarte,2,mailto:mc.sanchez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2091&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2073,María Luisa Guzmán Calderón,PRD,Santo Domingo,4,mailto:m.guzman@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2073&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2017,María Mercedes Fernández Cruz,PRSC,Monseñor Nouel,"",mailto:m.fernandez@camaradediputados.gob.do  ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2017&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
676,Minerva Josefina Tavárez Mirabal,PLD,Distrito Nacional,1,mailto:m.tavarez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=676&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2006,Mirian Altagracia Cabral Pérez,PLD,Distrito Nacional,1,mailto:m.cabral@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2006&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
802,Nancy Altagracia Santos Peralta,PLD,Santiago Rodríguez,"",mailto:n.santos@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=802&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2030,Noris Elizabeth Medina Medina,PLD,Barahona,"",mailto:n.medina@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2030&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2002,Olfalida Almonte Santos,PLD,Espaillat,"",mailto:o.almonte@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2002&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
751,Orfelina Liseloth Arias Medrano,PLD,Peravia,"",mailto:o.arias@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=751&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2070,Severina Gil Carreras De Rodríguez,PRD,Dajabón,"",mailto:s.gil@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2070&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2051,Sonya De las Mercedes Abreu Villanueva,PRD,Santo Domingo,1,mailto:s.abreu@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2051&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
820,Ysabel De La Cruz Javier,PLD,Santo Domingo,3,mailto:y.delacruz@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=820&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
684,Yuderka Yvelisse De la Rosa Guerrero,PLD,Distrito Nacional,3,mailto:y.delarosa@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=684&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
