id,honorific_prefix,name,email,image,identifier__peoples_assembly
johanna-fredrika-juanita-terblanche,Ms,Johanna Fredrika Terblanche,jterblanche@parliament.gov.za,https://www.pa.org.za/media_root/cache/c7/ab/c7ab6bdb4f3aca8f4864929376a50e68.jpg,966
johanna-mmule-maluleke,Ms,Johanna Mmule Maluleke,jmaluleke@parliament.gov.za ; jmaluleke1972@gmail.com,https://www.pa.org.za/media_root/cache/82/45/8245fdda4133ab14f9fc78b9907f66be.jpg,734
johanna-steenkamp,Ms,Johanna Steenkamp,jsteenkamp@parliament.gov.za,https://www.pa.org.za/media_root/cache/c8/21/c821490de87746fe69a5789a8fc6060f.jpg,6220
johannes-mothibeli-koekoe-mahumapelo,"",Johannes Mothibeli Koekoe Mahumapelo,kmahumapelo@parliament.gov.za,https://www.pa.org.za/media_root/cache/8d/39/8d3962b0ad7e486559a327b0ba238bdb.jpg,5409
john-andile-mngxitam,Mr,John Andile Mngxitam,amngxitama@parliament.gov.za,https://www.pa.org.za/media_root/cache/d7/94/d794217081db8b6197ff08b5699ae5c1.jpg,6683
john-harold-jeffery,Mr,John Jeffery,jmhlarhi@justice.gov.za,https://www.pa.org.za/media_root/cache/49/05/4905ba4b666472f0259dd17fed4833c5.jpg,666
john-harold-jeffery,Mr,John Jeffery,jmhlarhi@justice.gov.za,https://www.pa.org.za/media_root/cache/49/05/4905ba4b666472f0259dd17fed4833c5.jpg,666
john-henry-steenhuisen,Mr,John Henry Steenhuisen,dawhip@da.org.za ; unicity@iafrica.com,https://www.pa.org.za/media_root/cache/ca/f7/caf733c107f58b9c72df221defd72547.jpg,954
john-henry-steenhuisen,Mr,John Henry Steenhuisen,dawhip@da.org.za ; unicity@iafrica.com,https://www.pa.org.za/media_root/cache/ca/f7/caf733c107f58b9c72df221defd72547.jpg,954
john-hlengani-bilankulu,"",John Hlengani Bilankulu,"",https://www.pa.org.za/static/images/person-210x210.jpg,14179
joseph-job-mcgluwa,Mr,Joseph Job McGluwa,joem@da.org.za,https://www.pa.org.za/media_root/cache/1d/87/1d8714fcd2f5bd7ed700c0e5108c9829.jpg,774
joseph-job-mcgluwa,Mr,Joseph Job McGluwa,joem@da.org.za,https://www.pa.org.za/media_root/cache/1d/87/1d8714fcd2f5bd7ed700c0e5108c9829.jpg,774
joyce-clementine-moloi-moropa,Ms,Joyce Clementine Moloi-Moropa,jmoropa@parliament.gov.za,https://www.pa.org.za/media_root/cache/37/ce/37ce088284ff4a3e05206ddce3d5e12d.jpg,807
joyce-vuyiswa-basson,Mrs,Joyce Vuyiswa Basson,jbasson@parliament.gov.za,https://www.pa.org.za/media_root/cache/37/c6/37c6b2ca85d1226c09bd9836c2b40d82.jpg,4337
judith-tshabalala,Ms,Judith Tshabalala,"",https://www.pa.org.za/media_root/cache/41/a0/41a039caa72e10d25fefbf43076ddbf6.jpg,979
judy-hermans,"",Judy Hermans,"",https://www.pa.org.za/static/images/person-210x210.jpg,4609
juliana-danielle-kilian,Mrs,Juliana Danielle Kilian,jkilian@parliament.gov.za,https://www.pa.org.za/media_root/cache/59/b4/59b4221753ec064e30eae211a1242b3d.jpg,679
julius-sello-malema,Mr,Julius Sello Malema,slindokuhle.njapha@effonline.org,https://www.pa.org.za/media_root/cache/11/e3/11e3fead77bdceac216fd589fcfe1773.jpg,6674
julius-sello-malema,Mr,Julius Sello Malema,slindokuhle.njapha@effonline.org,https://www.pa.org.za/media_root/cache/11/e3/11e3fead77bdceac216fd589fcfe1773.jpg,6674
karen-de-kock,Ms,Karen Jooste,kaidekock@gmail.com,https://www.pa.org.za/media_root/cache/15/f8/15f8b187fe75649c875bfb048c278af8.jpg,6222
kathleen-dibolelo-mahlatsi,"",Kathleen Dibolelo Mahlatsi,"",https://www.pa.org.za/static/images/person-210x210.jpg,13060
keitumetse-bridgette-tlhomelang,"",Keitumetse Bridgette Tlhomelang,"",https://www.pa.org.za/static/images/person-210x210.jpg,14604
ken-peter-robertson,"",Ken Peter Robertson,democraticken@gmail.com,https://www.pa.org.za/media_root/cache/5d/cd/5dcd470ce8033a8c5c251be148840c3d.jpg,6582
kenneth-leonard-jacobs,"",Kenneth Leonard Jacobs,"",https://www.pa.org.za/static/images/person-210x210.jpg,14862
kenneth-raselabe-joseph-meshoe,Rev,Kenneth Raselabe Joseph Meshoe,abouwer@parliament.gov.za ; president@acdp.org.za,https://www.pa.org.za/media_root/cache/5f/93/5f9311b586e42ef8eefd82f61ca5eb08.jpg,780
kenneth-raselabe-joseph-meshoe,Rev,Kenneth Raselabe Joseph Meshoe,abouwer@parliament.gov.za ; president@acdp.org.za,https://www.pa.org.za/media_root/cache/5f/93/5f9311b586e42ef8eefd82f61ca5eb08.jpg,780
kenneth-sililo-mubu,Mr,Kenneth Sililo Mubu,kmubu@parliament.gov.za ; ksmubu@yahoo.com,https://www.pa.org.za/media_root/cache/3d/cf/3dcf695586d8d4fb067bc9714c75041a.jpg,831
kevin-john-mileham,Mr,Kevin John Mileham,kmileham@parliament.gov.za ; kmileham@gmail.com,https://www.pa.org.za/media_root/cache/3f/63/3f6312a2d41aa0b8ff4c032761daef3e.jpg,786
kevin-john-mileham,Mr,Kevin John Mileham,kmileham@parliament.gov.za ; kmileham@gmail.com,https://www.pa.org.za/media_root/cache/3f/63/3f6312a2d41aa0b8ff4c032761daef3e.jpg,786
kgotso-zachariah-morapela,Mr,Kgotso Zachariah Morapela,"",https://www.pa.org.za/media_root/cache/bd/de/bddea0178402f22b610bd97ebd0ecf2d.jpg,6724
kgwaridi-buti-manamela,Mr,Buti Manamela,Mzoneli.BQ@dhet.gov.za,https://www.pa.org.za/media_root/cache/ef/33/ef33b3177f61789c3512fdf27cbeb562.jpg,735
kgwaridi-buti-manamela,Mr,Buti Manamela,Mzoneli.BQ@dhet.gov.za,https://www.pa.org.za/media_root/cache/ef/33/ef33b3177f61789c3512fdf27cbeb562.jpg,735
khanya-ceza,"",Khanya Ceza,"",https://www.pa.org.za/static/images/person-210x210.jpg,11308
khanyisile-litchfield-tshabalala,Ms,Khanyisile Litchfield-Tshabalala,klitchfield-tshabalala@parliament.gov.za,https://www.pa.org.za/media_root/cache/dd/f5/ddf5b9e88d0d0010248060f22df1efac.jpg,6896
khayalethu-elvis-magaxa,Mr,Khayalethu Elvis Magaxa,"",https://www.pa.org.za/media_root/cache/7c/7c/7c7c3ba01513a54fcb9839770a3c70af.jpg,4592
khethamabala-petros-sithole,Mr,Khethamabala Petros Sithole,ksithole@parliament.gov.za,https://www.pa.org.za/media_root/cache/69/fd/69fd7cf46134699d997e59795d2b33ca.jpg,936
khethamabala-petros-sithole,Mr,Khethamabala Petros Sithole,ksithole@parliament.gov.za,https://www.pa.org.za/media_root/cache/69/fd/69fd7cf46134699d997e59795d2b33ca.jpg,936
khumbudzo-phophi-silence-ntshavheni,"",Khumbudzo Ntshavheni,"",https://www.pa.org.za/media_root/cache/0b/33/0b33fc7c6f00070e5ffb0662d294a41c.jpg,10273
knowledge-malusi-nkanyezi-gigaba,Mr,Malusi Gigaba,"",https://www.pa.org.za/media_root/cache/a5/32/a532a26e6c0b922c4c8c50fb7c9a0e90.jpg,639
kopeng-obed-bapela,Mr,Obed Bapela,unathis@cogta.gov.za,https://www.pa.org.za/media_root/cache/f7/50/f75059e64371e0390eb3c8a9988465bd.jpg,551
kopeng-obed-bapela,Mr,Obed Bapela,unathis@cogta.gov.za,https://www.pa.org.za/media_root/cache/f7/50/f75059e64371e0390eb3c8a9988465bd.jpg,551
kwati-candith-mashego-dlamini,Ms,Candith Mashego-Dlamini,"",https://www.pa.org.za/media_root/cache/f3/1e/f31ebd71130f2e38e8ecb3730b8e75c5.jpg,4182
kwati-candith-mashego-dlamini,Ms,Candith Mashego-Dlamini,"",https://www.pa.org.za/media_root/cache/f3/1e/f31ebd71130f2e38e8ecb3730b8e75c5.jpg,4182
l-d-zulu,Ms,Lindiwe Zulu,"",https://www.pa.org.za/media_root/cache/c0/91/c0914b4666914c3b28468bfefd8313c1.jpg,1011
l-d-zulu,Ms,Lindiwe Zulu,"",https://www.pa.org.za/media_root/cache/c0/91/c0914b4666914c3b28468bfefd8313c1.jpg,1011
laetitia-heloise-arries,"",Laetitia Heloise Arries,"",https://www.pa.org.za/static/images/person-210x210.jpg,11309
lance-william-greyling,Mr,Lance William Greyling,lgreyling@parliament.gov.za ; lanceg@id.org.za,https://www.pa.org.za/media_root/cache/2f/1a/2f1a1fdb6c7c35152afa8234b80291c4.jpg,646
lawrence-edward-mc-donald,"",Lawrence Edward Mc Donald,"",https://www.pa.org.za/static/images/person-210x210.jpg,13063
lefu-peter-khoarai,Mr,Lefu Peter Khoarai,lkhoarai@parliament.gov.za,https://www.pa.org.za/media_root/cache/8a/6c/8a6ca5526fd97ec49de2cbb0f1f32e21.jpg,675
lehlohonolo-goodwill-mokoena,Mr,Lehlohonolo Goodwill Mokoena,mokoena.fana@gmail.com,https://www.pa.org.za/media_root/cache/9b/7e/9b7e0413afc99c9593a5b105810844b8.jpg,6701
lehlohonolo-goodwill-mokoena,Mr,Lehlohonolo Goodwill Mokoena,mokoena.fana@gmail.com,https://www.pa.org.za/media_root/cache/9b/7e/9b7e0413afc99c9593a5b105810844b8.jpg,6701
leigh-ann-mathys,Ms,Leigh-Ann Mathys,finance@effonline.org.za ; leighmathys@gmail.com,https://www.pa.org.za/media_root/cache/3d/b5/3db5282766c198b4b67071a2e112508d.jpg,6676
leon-amos-schreiber,"",Leon Amos Schreiber,eon.schreiberei@gmail.com,https://www.pa.org.za/static/images/person-210x210.jpg,14998
leonard-jones-basson,Mr,Leonard Jones Basson,leonb@da.org.za,https://www.pa.org.za/media_root/cache/b1/e4/b1e4a7079d59391c42c9b1d693da029e.jpg,6202
leonard-jones-basson,Mr,Leonard Jones Basson,leonb@da.org.za,https://www.pa.org.za/media_root/cache/b1/e4/b1e4a7079d59391c42c9b1d693da029e.jpg,6202
leonard-ramatlakane,Mr,Leonard Ramatlakane,lramatlakane@parliament.gov.za,https://www.pa.org.za/media_root/cache/2a/47/2a4727ac34fb9118d05b13f6843bbb19.jpg,902
lerato-cynthia-theko,"",Lerato Cynthia Theko,ltheko@parliament.gov.za,https://www.pa.org.za/media_root/cache/9a/bc/9abc2826968e7d40549f1e274dda3646.jpg,4213
lesiba-dorah-meso,"",Lesiba Dorah Meso,lmeso@parliament.gov.za,https://www.pa.org.za/static/images/person-210x210.jpg,4219
lesiba-ezekiel-molala,"",Lesiba Ezekiel Molala,"",https://www.pa.org.za/static/images/person-210x210.jpg,14601
lf-shabalala,"",Lizzie Fikelephi Shabalala,"",https://www.pa.org.za/static/images/person-210x210.jpg,1898
liezl-linda-van-der-merwe,"",Liezl Linda van der Merwe,lvandermerwe@parliament.gov.za ; liezl@ifp.co.za,https://www.pa.org.za/media_root/cache/19/82/1982c6b5513add99899f4c51975382b7.jpg,1016
liezl-linda-van-der-merwe,"",Liezl Linda van der Merwe,lvandermerwe@parliament.gov.za ; liezl@ifp.co.za,https://www.pa.org.za/media_root/cache/19/82/1982c6b5513add99899f4c51975382b7.jpg,1016
lindiwe-nonceba-sisulu,Ms,Lindiwe Sisulu,"",https://www.pa.org.za/media_root/cache/35/91/35916bf3132aa47ed40fd38f6a4414ed.jpg,935
lindiwe-nonceba-sisulu,Ms,Lindiwe Sisulu,"",https://www.pa.org.za/media_root/cache/35/91/35916bf3132aa47ed40fd38f6a4414ed.jpg,935
lindiwe-ntombikayise-mjobo,Ms,Lindiwe Ntombikayise Mjobo,lmjobo@parliament.gov.za,https://www.pa.org.za/media_root/cache/93/2d/932d3028edcd4a4b2c60f1f40163d836.jpg,787
lindiwe-ntombikayise-mjobo,Ms,Lindiwe Ntombikayise Mjobo,lmjobo@parliament.gov.za,https://www.pa.org.za/media_root/cache/93/2d/932d3028edcd4a4b2c60f1f40163d836.jpg,787
lisa-nkosinathi-mangcu,"",Lisa Nkosinathi Mangcu,"",https://www.pa.org.za/static/images/person-210x210.jpg,13280
livhuhani-mabija,Ms,Livhuhani Mabija,lmabija@parliament.gov.za,https://www.pa.org.za/media_root/cache/f9/06/f906f4e0bdeec97caa865b1cabdea184.jpg,1038
lorato-florence-tito,"",Lorato Florence Tito,rato4mpho@gmail.com,https://www.pa.org.za/static/images/person-210x210.jpg,11298
loyiso-khanyisa-bunye-mpumlwana,Adv,Loyiso Khanyisa Bunye Mpumlwana,lmpumlwana@parliament.gov.za,https://www.pa.org.za/media_root/cache/4b/5c/4b5cf35a24452081c696de70f65e6a42.jpg,4204
lulama-marytheresa-xingwana,Ms,Lulama Marytheresa Xingwana,"",https://www.pa.org.za/media_root/cache/ac/a2/aca2edda20fdc9fb61db5bd2bd00bc9c.jpg,1007
lulama-maxwell-ntshayisa,Mr,Lulama Maxwell Ntshayisa,lntshayisa@parliament.gov.za,https://www.pa.org.za/media_root/cache/23/71/2371bdd108559cff5ce31544924b52b5.jpg,4074
lulama-maxwell-ntshayisa,Mr,Lulama Maxwell Ntshayisa,lntshayisa@parliament.gov.za,https://www.pa.org.za/media_root/cache/23/71/2371bdd108559cff5ce31544924b52b5.jpg,4074
lumka-elizabeth-yengeni,Ms,Lumka Elizabeth Yengeni,lyengeni@parliament.gov.za,https://www.pa.org.za/media_root/cache/e3/f9/e3f9dbc3f1c9f015a22f5cb14b3f1c60.jpg,1008
lungi-annette-mnganga-gcabashe,Ms,Lungi Annette Mnganga-Gcabashe,lmnganga-gcabashe@parliament.gov.za,https://www.pa.org.za/media_root/cache/c2/7f/c27f62a41468c73a374899a63245f72d.jpg,4291
lungiswa-veronica-james,Ms,Lungiswa Veronica James,ljames@parliament.gov.za,https://www.pa.org.za/media_root/cache/aa/88/aa88f042a85771a42b9d316fed332354.jpg,6227
lusizo-sharon-makhubela-mashele,Ms,Lusizo Sharon Makhubela-Mashele,lmakhubela-mashele@parliament.gov.za,https://www.pa.org.za/media_root/cache/fb/5f/fb5fd753de2f3fea21ea5a15bc0e8fe7.jpg,728
lusizo-sharon-makhubela-mashele,Ms,Lusizo Sharon Makhubela-Mashele,lmakhubela-mashele@parliament.gov.za,https://www.pa.org.za/media_root/cache/fb/5f/fb5fd753de2f3fea21ea5a15bc0e8fe7.jpg,728
luthando-richmond-mbinda,"",Luthando Richmond Mbinda,lmbinda@parliament.gov.za,https://www.pa.org.za/media_root/cache/f0/e9/f0e93c1da061a10c915169a326d88483.jpg,7996
luwellyn-tyrone-landers,Mr,Luwellyn Tyrone Landers,istainz@dirco.gov.za,https://www.pa.org.za/media_root/cache/a1/d9/a1d9c2d7a347ecd928e3bc9373a95f55.jpg,691
luyolo-mphithi,"",Luyolo Mphithi,luyolo.revolution@gmail.com ; luyolo.revolution@gmail.com,https://www.pa.org.za/static/images/person-210x210.jpg,11123
lydia-sindisiwe-chikunga,Ms,Sindi Chikunga,"",https://www.pa.org.za/media_root/cache/b9/93/b9939cac606d84aec742a0395683a019.jpg,578
lydia-sindisiwe-chikunga,Ms,Sindi Chikunga,"",https://www.pa.org.za/media_root/cache/b9/93/b9939cac606d84aec742a0395683a019.jpg,578
lynette-brown,Ms,Lynne Brown,lbrown@parliament.gov.za,https://www.pa.org.za/media_root/cache/39/0d/390db600990de4da8244797b4e332f2c.jpg,4186
m-gungubele,Mr,Mondli Gungubele,linda.ganca@treasury.gov.za,https://www.pa.org.za/media_root/cache/18/0e/180e06b8b008afc282a3258b1c128288.jpg,649
m-gungubele,Mr,Mondli Gungubele,linda.ganca@treasury.gov.za,https://www.pa.org.za/media_root/cache/18/0e/180e06b8b008afc282a3258b1c128288.jpg,649
m-scheepers,Ms,Maureen Angela Scheepers,mscheepers@parliament.gov.za,https://www.pa.org.za/media_root/cache/f0/65/f065b8d0d8ebaacdd4612c760670d418.jpg,1433
maapi-angelina-molebatsi,Ms,Maapi Angelina Molebatsi,mmolebatsi@parliament.gov.za,https://www.pa.org.za/media_root/cache/cc/e7/cce72ee3f2edc95a942084eaaf052b02.jpg,805
madala-backson-masuku,Mr,Madala Masuku,SLShongwe@economic.gov.za,https://www.pa.org.za/media_root/cache/91/05/9105a1c5d3630af921c5a2de89de650d.jpg,4190
madala-louis-david-ntombela,Mr,Madala Louis David Ntombela,mntombela@parliament.gov.za,https://www.pa.org.za/media_root/cache/92/fc/92fc9268d6bf3633e944b3466c02ea61.jpg,4268
madala-louis-david-ntombela,Mr,Madala Louis David Ntombela,mntombela@parliament.gov.za,https://www.pa.org.za/media_root/cache/92/fc/92fc9268d6bf3633e944b3466c02ea61.jpg,4268
madeleine-bertine-hicklin,"",Madeleine Bertine Hicklin,mpmadeleinehicklin@gmail.com ; ward112jhb@gmail.com,https://www.pa.org.za/static/images/person-210x210.jpg,11144
madipoane-refiloe-moremadi-mothapo,Mrs,Madipoane Refiloe Moremadi Mothapo,mrmmothapo@parliament.gov.za ; mothapo.mrm@gmail.com,https://www.pa.org.za/media_root/cache/cf/44/cf447c376d9c06f74ce3260e792690a1.jpg,4313
maesela-david-kekana,Mr,Maesela David Kekana,mdkekana@parliament.gov.za,https://www.pa.org.za/media_root/cache/29/90/2990131f7565aab20941de0e71ce4277.jpg,4274
magdalena-duduzile-hlengwa,"",Magdalena Duduzile Hlengwa,"",https://www.pa.org.za/static/images/person-210x210.jpg,14028
magdalene-moonsamy,Ms,Magdalene Moonsamy,mmoonsamy@parliament.gov.za,https://www.pa.org.za/media_root/cache/b8/5c/b85c8aa86faa93a7b73c2a5d1d271741.jpg,6680
maidi-dorothy-mabiletsa,"",Maidi Dorothy Mabiletsa,"",https://www.pa.org.za/static/images/person-210x210.jpg,13274
maite-emily-nkoana-mashabane,Ms,Maite Nkoana-Mashabane,"",https://www.pa.org.za/media_root/cache/51/8c/518ca7a0d30a5bb73a7f98bf610eef0d.jpg,860
maite-emily-nkoana-mashabane,Ms,Maite Nkoana-Mashabane,"",https://www.pa.org.za/media_root/cache/51/8c/518ca7a0d30a5bb73a7f98bf610eef0d.jpg,860
makashule-gana,Mr,Makashule Gana,gana@vodamail.co.za,https://www.pa.org.za/media_root/cache/05/57/0557da1d0904d4440f63be277041a43f.jpg,3859
makgabo-reginah-mhaule,"",Makgabo Reginah Mhaule,SattarZ@dirco.gov.za,https://www.pa.org.za/media_root/cache/9b/14/9b142093a6a1ae4a6c749631b8294334.jpg,4528
makgabo-reginah-mhaule,"",Makgabo Reginah Mhaule,SattarZ@dirco.gov.za,https://www.pa.org.za/media_root/cache/9b/14/9b142093a6a1ae4a6c749631b8294334.jpg,4528
makgathatso-charlotte-chana-pilane-majake,Dr,Makgathatso Charlotte Chana Pilane-Majake,dumi.mpande@dpsa.gov.za,https://www.pa.org.za/media_root/cache/2e/75/2e75289912dcbfc866b71336ee0e33c5.jpg,891
makgathatso-charlotte-chana-pilane-majake,Dr,Makgathatso Charlotte Chana Pilane-Majake,dumi.mpande@dpsa.gov.za,https://www.pa.org.za/media_root/cache/2e/75/2e75289912dcbfc866b71336ee0e33c5.jpg,891
makhosi-busisiwe-khoza,Dr,Makhosi Busisiwe Khoza,mkhoza@parliament.gov.za ; drmakhosikhoza@yahoo.com,https://www.pa.org.za/media_root/cache/d5/32/d532715c96dd5a8f1e46e43c12eed58d.jpg,4292
makhotso-magdeline-sotyu,Ms,Maggie Sotyu,"",https://www.pa.org.za/media_root/cache/20/0d/200dc51d4c932549c4f39ba9b195d70f.jpg,951
makhotso-magdeline-sotyu,Ms,Maggie Sotyu,"",https://www.pa.org.za/media_root/cache/20/0d/200dc51d4c932549c4f39ba9b195d70f.jpg,951
makosini-mishack-chabangu,"",Makosini Mishack Chabangu,"",https://www.pa.org.za/static/images/person-210x210.jpg,11305
makoti-sibongile-khawula,Ms,Makoti Sibongile Khawula,mkhawula@parliament.gov.za,https://www.pa.org.za/media_root/cache/b3/7f/b37f3f1f753c1c60dea695da9d88d0ca.jpg,6721
makoti-sibongile-khawula,Ms,Makoti Sibongile Khawula,mkhawula@parliament.gov.za,https://www.pa.org.za/media_root/cache/b3/7f/b37f3f1f753c1c60dea695da9d88d0ca.jpg,6721
malcolm-john-figg,Dr,Malcolm John Figg,malcolmf5358@gmail.com,https://www.pa.org.za/media_root/cache/d8/f0/d8f0fe7b394d7986642760bb84541c51.jpg,6249
maliyakhe-lymon-shelembe,Mr,Maliyakhe Lymon Shelembe,mshelembe@parliament.gov.za ; maliyakhezn@gmail.com,https://www.pa.org.za/media_root/cache/98/b1/98b10aec198c34a39b91f1e91761e423.jpg,7761
maliyakhe-lymon-shelembe,Mr,Maliyakhe Lymon Shelembe,mshelembe@parliament.gov.za ; maliyakhezn@gmail.com,https://www.pa.org.za/media_root/cache/98/b1/98b10aec198c34a39b91f1e91761e423.jpg,7761
malusi-stanley-motimele,Mr,Malusi Stanley Motimele,mmotimele@parliament.gov.za ; mmotimele@icloud.com,https://www.pa.org.za/media_root/cache/fd/50/fd505b685c0c35d957aa97da691667d1.jpg,817
mamagase-elleck-nchabeleng,Mr,Mamagase Elleck Nchabeleng,enchabeleng@parliament.gov.za,https://www.pa.org.za/media_root/cache/e1/dc/e1dc35e50be8e7b4c0987461874f0cc4.jpg,837
mandisa-octovia-matshoba,Ms,Mandisa Octovia Matshoba,mmatshoba@parliament.gov.za,https://www.pa.org.za/media_root/cache/fa/b8/fab8ecaa55976e88536147967843c9d1.jpg,4343
mandlenkosi-phillip-galo,Mr,Mandlenkosi Phillip Galo,mandlagalo@aic.org.za,https://www.pa.org.za/media_root/cache/cd/76/cd760cdf1746bce58cf56148fa466542.jpg,4073
mandlenkosi-phillip-galo,Mr,Mandlenkosi Phillip Galo,mandlagalo@aic.org.za,https://www.pa.org.za/media_root/cache/cd/76/cd760cdf1746bce58cf56148fa466542.jpg,4073
mandlenkosi-sicelo-mabika,Mr,Mandlenkosi Sicelo Mabika,scelom9@gmail.com,https://www.pa.org.za/media_root/cache/8e/fa/8efaa909ed0e4e88b868c9070b152434.jpg,7762
mandlenkosi-sicelo-mabika,Mr,Mandlenkosi Sicelo Mabika,scelom9@gmail.com,https://www.pa.org.za/media_root/cache/8e/fa/8efaa909ed0e4e88b868c9070b152434.jpg,7762
mangaqa-albert-mncwango,Mr,Mangaqa Albert Mncwango,mmncwango@parliament.gov.za ; mncwango@ifp.org.za,https://www.pa.org.za/media_root/cache/1f/1c/1f1cede5476e676dbac242b686d7c029.jpg,794
mangosuthu-gatsha-buthelezi,Prince,Mangosuthu Gatsha Buthelezi,mbuthelezi@parliament.gov.za ; lyndithw@ifp.co.za,https://www.pa.org.za/media_root/cache/55/9a/559a632603a3d0caea99c58a484052a2.jpg,571
mangosuthu-gatsha-buthelezi,Prince,Mangosuthu Gatsha Buthelezi,mbuthelezi@parliament.gov.za ; lyndithw@ifp.co.za,https://www.pa.org.za/media_root/cache/55/9a/559a632603a3d0caea99c58a484052a2.jpg,571
manketsi-mamoabi-emily-tlhape,"",Manketsi Mamoabi Emily Tlhape,"",https://www.pa.org.za/media_root/cache/d2/ff/d2ff3d6e76bb65381002d46f77cfed45.jpg,4553
mantsheng-anna-tsopo,Ms,Mantsheng Anna Tsopo,"",https://www.pa.org.za/media_root/cache/ad/56/ad566c1accf9891e203ac01960db86b9.jpg,4200
manuel-simao-franca-de-freitas,Mr,Manuel Simão Franca De Freitas,mdefreitas@parliament.gov.za ; manny@democratic-alliance.co.za,https://www.pa.org.za/media_root/cache/0f/7e/0f7e4aabae3e1a4a2082b8bd384b7250.jpg,592
manuel-simao-franca-de-freitas,Mr,Manuel Simão Franca De Freitas,mdefreitas@parliament.gov.za ; manny@democratic-alliance.co.za,https://www.pa.org.za/media_root/cache/0f/7e/0f7e4aabae3e1a4a2082b8bd384b7250.jpg,592
mapule-veronica-mafolo,Ms,Mapule Veronica Mafolo,mmafolo@parliament.gov.za,https://www.pa.org.za/media_root/cache/50/bb/50bba747699ee0b92fe486556834575d.jpg,718
marian-robin-shinn,Mrs,Marian Robin Shinn,mshinn@da-mp.org.za,https://www.pa.org.za/media_root/cache/3f/75/3f759c646ffa325ba0b2f317710355d2.jpg,927
marie-elizabeth-sukers,"",Marie Elizabeth Sukers,"",https://www.pa.org.za/static/images/person-210x210.jpg,9708
mario-gaspare-oriani-ambrosini,Dr,Mario Gaspare Oriani-Ambrosini,moriani-ambrosini@parliament.gov.za,https://www.pa.org.za/media_root/cache/79/0d/790d9e5e47d1d17e439a38f960ad1506.jpg,884
marius-helenis-redelinghuys,Mr,Marius Redelinghuys,"",https://www.pa.org.za/media_root/cache/ba/c1/bac1b365f2898d12908a643bd6395334.jpg,6226
martha-phindile-mmola,"",Martha Phindile Mmola,mmmola@parliament.gov.za,https://www.pa.org.za/media_root/cache/c6/fc/c6fc4587dc27b8da08c40d4451de95d7.jpg,4201
marthinus-christoffel-johannes-van-schalkwyk,Mr,Marthinus Christoffel Johannes Van Schalkwyk,"",https://www.pa.org.za/media_root/cache/e7/56/e75677e64267c693941906423b73d04a.jpg,991
mary-ann-lindelwa-dunjwa,Ms,Mary-Ann Lindelwa Dunjwa,mdunjwa@parliament.gov.za,https://www.pa.org.za/media_root/cache/43/9a/439a46bee45f512e07a55a062a630fec.jpg,617
mary-ann-lindelwa-dunjwa,Ms,Mary-Ann Lindelwa Dunjwa,mdunjwa@parliament.gov.za,https://www.pa.org.za/media_root/cache/43/9a/439a46bee45f512e07a55a062a630fec.jpg,617
masefako-clarah-dikgale,Ms,Masefako Clarah Dikgale,mdikgale@parliament.gov.za,https://www.pa.org.za/media_root/cache/f3/0e/f30e43215b1bf3ff5934b45e23144548.jpg,9523
masefele-rosalia-morutoa,Ms,Masefele Rosalia Morutoa,mmorutoa@parliament.gov.za,https://www.pa.org.za/media_root/cache/a1/2c/a12cbb750e6a736401cfcb7686c7c8ba.jpg,813
maseko-lindiwe,Ms,Lindiwe Michelle Maseko,lmaseko@parliament.gov.za,https://www.pa.org.za/media_root/cache/35/6e/356e88e40cc2af017d7845c0e1a30fa8.jpg,1448
matamela-cyril-ramaphosa,Mr,Cyril Ramaphosa,president@po.gov.za,https://www.pa.org.za/media_root/cache/c9/3b/c93bc07cbc352bca5bdb584eb4e1418f.jpg,4173
matamela-cyril-ramaphosa,Mr,Cyril Ramaphosa,president@po.gov.za,https://www.pa.org.za/media_root/cache/c9/3b/c93bc07cbc352bca5bdb584eb4e1418f.jpg,4173
mathedi-asnath-molekwa,"",Mathedi Asnath Molekwa,"",https://www.pa.org.za/static/images/person-210x210.jpg,14603
mathew-john-cuthbert,"",Mathew John Cuthbert,mj_cuthbert@yahoo.com,https://www.pa.org.za/static/images/person-210x210.jpg,11138
mathews-wolmarans,"",Mathews Wolmarans,"",https://www.pa.org.za/media_root/cache/15/56/1556e2d2cd414ed634af3357abc8f594.jpg,9666
mathews-wolmarans,"",Mathews Wolmarans,"",https://www.pa.org.za/media_root/cache/15/56/1556e2d2cd414ed634af3357abc8f594.jpg,9666
mathibe-rebecca-mohlala,"",Mathibe Rebecca Mohlala,"",https://www.pa.org.za/static/images/person-210x210.jpg,11293
mathole-serofo-motshekga,Dr,Mathole Serofo Motshekga,mmotshekga@parliament.gov.za,https://www.pa.org.za/media_root/cache/85/ca/85ca37d204a42212d788674fec57a9ad.jpg,820
mathole-serofo-motshekga,Dr,Mathole Serofo Motshekga,mmotshekga@parliament.gov.za,https://www.pa.org.za/media_root/cache/85/ca/85ca37d204a42212d788674fec57a9ad.jpg,820
mathume-joseph-phaahla,Dr,Joseph Phaahla,manduy@health.gov.za,https://www.pa.org.za/media_root/cache/ff/6b/ff6b76a58b5c714b86efc8a59814a5b6.jpg,889
mathume-joseph-phaahla,Dr,Joseph Phaahla,manduy@health.gov.za,https://www.pa.org.za/media_root/cache/ff/6b/ff6b76a58b5c714b86efc8a59814a5b6.jpg,889
