id,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,end_date,start_date
106,Fritz Hari,"Hari, Fritz",Fritz,Hari,1928-02-18,male,BE,0,NR,1,SVP,0,V,4,43,,
107,Trix Heberlein,"Heberlein, Trix",Trix,Heberlein,1942-07-17,female,ZH,0,NR,1,FDP-Liberale,0,R,1,43,,1991-03-13
109,Andreas Herczog,"Herczog, Andreas",Andreas,Herczog,1947-02-11,male,ZH,0,NR,1,SP,0,S,2,43,,1990-10-02
110,Otto Hess,"Hess, Otto",Otto,Hess,1935-03-18,male,TG,0,NR,1,SVP,0,V,4,43,,
111,Peter Hess,"Hess, Peter",Peter,Hess,1948-05-14,male,ZG,0,NR,1,CVP,0,C,3,43,,
112,Franz-Joseph Hildbrand,"Hildbrand, Franz-Joseph",Franz-Joseph,Hildbrand,1942-02-02,male,VS,0,NR,1,CVP,0,C,3,43,,
741,Fritz Hösli,"Hösli, Fritz",Fritz,Hösli,1922-08-31,male,GL,0,NR,1,SVP,0,V,4,43,,
742,Marc-André Houmard,"Houmard, Marc-André",Marc-André,Houmard,1928-04-11,male,BE,0,NR,1,FDP-Liberale,0,R,1,43,,
114,Helmut Hubacher,"Hubacher, Helmut",Helmut,Hubacher,1926-04-15,male,BS,0,NR,1,SP,0,S,2,43,,
743,Beda Humbel,"Humbel, Beda",Beda,Humbel,1933-11-20,male,AG,0,NR,1,CVP,0,C,3,43,1990-08-31,
251,Joseph Iten,"Iten, Joseph",Joseph,Iten,1943-08-09,male,NW,0,NR,1,CVP,0,C,3,43,,1989-11-28
744,François Jeanneret,"Jeanneret, François",François,Jeanneret,1932-10-10,male,NE,0,NR,1,LDP,0,L,7,43,,
120,Francine Jeanprêtre,"Jeanprêtre, Francine",Francine,Jeanprêtre,1946-07-06,female,VD,0,NR,1,SP,0,S,2,43,,
745,Franz Jung,"Jung, Franz",Franz,Jung,1940-11-18,male,LU,0,NR,1,CVP,0,C,3,43,,
123,Anton Keller,"Keller, Anton",Anton,Keller,1934-11-21,male,AG,0,NR,1,CVP,0,C,3,43,,
746,Raoul Kohler,"Kohler, Raoul",Raoul,Kohler,1921-12-08,male,BE,0,NR,1,FDP-Liberale,0,R,1,43,,
1215,Niklaus Kuhn,"Kuhn, Niklaus",Niklaus,Kuhn,1934-09-16,male,ZH,0,NR,1,EVP,0,U,5,43,,1990-03-05
127,Josef Kühne,"Kühne, Josef",Josef,Kühne,1938-10-04,male,SG,0,NR,1,CVP,0,C,3,43,,
747,Fritz Lanz,"Lanz, Fritz",Fritz,Lanz,1922-06-16,male,LU,0,NR,1,SP,0,S,2,43,,
129,Elmar Ledergerber,"Ledergerber, Elmar",Elmar,Ledergerber,1944-04-04,male,ZH,0,NR,1,SP,0,S,2,43,,
130,Ursula Leemann,"Leemann, Ursula",Ursula,Leemann,1936-10-07,female,ZH,0,NR,1,SP,0,S,2,43,,1991-01-21
132,Jean-François Leuba,"Leuba, Jean-François",Jean-François,Leuba,1934-07-16,male,VD,0,NR,1,LDP,0,L,7,43,,
133,Ernst Leuenberger,"Leuenberger, Ernst",Ernst,Leuenberger,1945-01-18,male,SO,0,NR,1,SP,0,S,2,43,,
134,Moritz Leuenberger,"Leuenberger, Moritz",Moritz,Leuenberger,1946-09-21,male,ZH,0,NR,1,SP,0,S,2,43,,
487,Susanne Leutenegger Oberholzer,"Leutenegger Oberholzer, Susanne",Susanne,Leutenegger Oberholzer,1948-03-06,female,BL,0,NR,1,POCH,0,T,10,43,,1987-12-01
135,François Loeb,"Loeb, François",François,Loeb,1940-12-09,male,BE,0,NR,1,FDP-Liberale,0,R,1,43,,
748,René Longet,"Longet, René",René,Longet,1951-04-12,male,GE,0,NR,1,SP,0,S,2,43,,
136,Willy Loretan,"Loretan, Willy",Willy,Loretan,1934-06-15,male,AG,0,NR,1,FDP-Liberale,0,R,1,43,,
282,Paul Luder,"Luder, Paul",Paul,Luder,1936-09-14,male,BE,0,NR,1,SVP,0,V,4,43,,
137,Herbert Maeder,"Maeder, Herbert",Herbert,Maeder,1930-02-03,male,AR,0,NR,1,LdU,0,U,5,43,,
138,Jean-Philippe Maitre,"Maitre, Jean-Philippe",Jean-Philippe,Maitre,1949-06-18,male,GE,0,NR,1,CVP,0,C,3,43,,
141,Jacques Martin,"Martin, Jacques",Jacques,Martin,1933-05-11,male,VD,0,NR,1,FDP-Liberale,0,R,1,43,1988-08-15,
749,Paul-René Martin,"Martin, Paul-René",Paul-René,Martin,1929-10-17,male,VD,0,NR,1,FDP-Liberale,0,R,1,43,,
750,Claude Massy,"Massy, Claude",Claude,Massy,1927-08-12,male,VD,0,NR,1,LDP,0,L,7,43,,
143,Francis Matthey,"Matthey, Francis",Francis,Matthey,1942-06-17,male,NE,0,NR,1,SP,0,S,2,43,,
144,Rolf Mauch,"Mauch, Rolf",Rolf,Mauch,1934-05-22,male,AG,0,NR,1,FDP-Liberale,0,R,1,43,,
145,Ursula Mauch,"Mauch, Ursula",Ursula,Mauch,1935-03-29,female,AG,0,NR,1,SP,0,S,2,43,,
1218,Fritz Meier,"Meier, Fritz",Fritz,Meier,1914-08-05,male,ZH,0,NR,1,SD,0,-,99,43,,1990-06-09
147,Hans Meier,"Meier, Hans",Hans,Meier,1933-05-19,male,ZH,0,NR,1,GPS,0,G,6,43,,
149,Samuel Meier,"Meier, Samuel",Samuel,Meier,1948-06-02,male,AG,0,NR,1,LdU,0,U,5,43,,1990-11-26
751,Bernard Meizoz,"Meizoz, Bernard",Bernard,Meizoz,1927-02-13,male,VD,0,NR,1,SP,0,S,2,43,,
150,Theo Meyer,"Meyer, Theo",Theo,Meyer,1937-01-24,male,BL,0,NR,1,SP,0,S,2,43,,1990-12-03
752,Doris Morf,"Morf, Doris",Doris,Morf,1927-09-17,female,ZH,0,NR,1,SP,0,S,2,43,1989-12-15,
252,Ernst Mühlemann,"Mühlemann, Ernst",Ernst,Mühlemann,1930-06-17,male,TG,0,NR,1,FDP-Liberale,0,R,1,43,,
1224,Andreas Müller,"Müller, Andreas",Andreas,Müller,1934-02-12,male,AG,0,NR,1,LdU,0,U,5,43,1990-10-01,
753,Kurt Müller,"Müller, Kurt",Kurt,Müller,1925-03-16,male,ZH,0,NR,1,FDP-Liberale,0,R,1,43,,
155,Reinhard Müller,"Müller, Reinhard",Reinhard,Müller,1929-04-22,male,AG,0,NR,1,SVP,0,V,4,43,,
156,Lili Nabholz,"Nabholz, Lili",Lili,Nabholz,1944-12-31,female,ZH,0,NR,1,FDP-Liberale,0,R,1,43,,
158,Hans-Rudolf Nebiker,"Nebiker, Hans-Rudolf",Hans-Rudolf,Nebiker,1929-10-10,male,BL,0,NR,1,SVP,0,V,4,43,,
159,Willi Neuenschwander,"Neuenschwander, Willi",Willi,Neuenschwander,1929-09-21,male,ZH,0,NR,1,SVP,0,V,4,43,,
754,Alfred Neukomm,"Neukomm, Alfred",Alfred,Neukomm,1945-01-09,male,BE,0,NR,1,SP,0,S,2,43,,
755,Urs Nussbaumer,"Nussbaumer, Urs",Urs,Nussbaumer,1931-10-02,male,SO,0,NR,1,CVP,0,C,3,43,,
160,Edgar Oehler,"Oehler, Edgar",Edgar,Oehler,1942-03-02,male,SG,0,NR,1,CVP,0,C,3,43,,
756,Hans Oester,"Oester, Hans",Hans,Oester,1931-05-19,male,ZH,0,NR,1,EVP,0,U,5,43,1990-02-28,
428,Adolf Ogi,"Ogi, Adolf",Adolf,Ogi,1942-07-18,male,BE,0,NR,1,SVP,0,V,4,43,1987-12-09,
757,Heinrich Ott,"Ott, Heinrich",Heinrich,Ott,1929-09-01,male,BL,0,NR,1,SP,0,S,2,43,1990-11-30,
758,Monique Paccolat,"Paccolat, Monique",Monique,Paccolat,1954-02-12,male,VS,0,NR,1,CVP,0,C,3,43,,
162,André Perey,"Perey, André",André,Perey,1931-11-06,male,VD,0,NR,1,FDP-Liberale,0,R,1,43,,
163,Gilles Petitpierre,"Petitpierre, Gilles",Gilles,Petitpierre,1940-01-22,male,GE,0,NR,1,FDP-Liberale,0,R,1,43,,
164,Jean-Nicolas Philipona,"Philipona, Jean-Nicolas",Jean-Nicolas,Philipona,1943-03-25,male,FR,0,NR,1,FDP-Liberale,0,R,1,43,,
165,Philippe Pidoux,"Pidoux, Philippe",Philippe,Pidoux,1943-06-17,male,VD,0,NR,1,FDP-Liberale,0,R,1,43,,
167,Massimo Pini,"Pini, Massimo",Massimo,Pini,1936-11-29,male,TI,0,NR,1,FDP-Liberale,0,R,1,43,,
759,Françoise Pitteloud,"Pitteloud, Françoise",Françoise,Pitteloud,1951-08-03,female,VD,0,NR,1,SP,0,S,2,43,,
760,Théo Christian Portmann,"Portmann, Théo Christian",Théo Christian,Portmann,1942-11-19,male,GR,0,NR,1,CVP,0,C,3,43,,
171,Laurent Rebeaud,"Rebeaud, Laurent",Laurent,Rebeaud,1947-05-12,male,GE,0,NR,1,GPS,0,G,6,43,,
172,Paul Rechsteiner,"Rechsteiner, Paul",Paul,Rechsteiner,1952-08-26,male,SG,0,NR,1,SP,0,S,2,43,,
761,Richard Reich,"Reich, Richard",Richard,Reich,1927-09-04,male,ZH,0,NR,1,FDP-Liberale,0,R,1,43,1991-02-22,
762,Rudolf jun. Reichling,"Reichling, Rudolf jun.",Rudolf jun.,Reichling,1924-09-23,male,ZH,0,NR,1,SVP,0,V,4,43,,1988-11-29
763,Fritz Reimann,"Reimann, Fritz",Fritz,Reimann,1924-09-22,male,BE,0,NR,1,SP,0,S,2,43,,
173,Maximilian Reimann,"Reimann, Maximilian",Maximilian,Reimann,1942-05-07,male,AG,0,NR,1,SVP,0,V,4,43,,
596,Jean Revaclier,"Revaclier, Jean",Jean,Revaclier,1932-02-10,male,GE,0,NR,1,FDP-Liberale,0,R,1,43,,1990-11-26
178,Bernard Rohrbasser,"Rohrbasser, Bernard",Bernard,Rohrbasser,1946-10-19,male,FR,0,NR,1,SVP,0,V,4,43,,
180,Hans Ruckstuhl,"Ruckstuhl, Hans",Hans,Ruckstuhl,1947-08-13,male,SG,0,NR,1,CVP,0,C,3,43,,
182,Markus Ruf,"Ruf, Markus",Markus,Ruf,1959-08-06,male,BE,0,NR,1,-,0,-,99,43,,
183,Victor Ruffy,"Ruffy, Victor",Victor,Ruffy,1937-01-11,male,VD,0,NR,1,SP,0,S,2,43,,1990-11-27
184,Paul Rutishauser,"Rutishauser, Paul",Paul,Rutishauser,1933-07-07,male,TG,0,NR,1,SVP,0,V,4,43,,
764,Albert Rüttimann,"Rüttimann, Albert",Albert,Rüttimann,1925-01-26,male,AG,0,NR,1,CVP,0,C,3,43,,
185,Albrecht Rychen,"Rychen, Albrecht",Albrecht,Rychen,1948-07-29,male,BE,0,NR,1,SVP,0,V,4,43,,
765,Peter Sager,"Sager, Peter",Peter,Sager,1925-01-17,male,BE,0,NR,1,SVP,0,V,4,43,,
186,Sergio Salvioni,"Salvioni, Sergio",Sergio,Salvioni,1927-06-18,male,TI,0,NR,1,FDP-Liberale,0,R,1,43,,
766,Jean Savary,"Savary, Jean",Jean,Savary,1930-03-22,male,FR,0,NR,1,CVP,0,C,3,43,,
188,Pierre Savary,"Savary, Pierre",Pierre,Savary,1940-06-30,male,VD,0,NR,1,FDP-Liberale,0,R,1,43,,
190,Urs Scheidegger,"Scheidegger, Urs",Urs,Scheidegger,1943-12-17,male,SO,0,NR,1,FDP-Liberale,0,R,1,43,,
191,Jürg Scherrer,"Scherrer, Jürg",Jürg,Scherrer,1947-11-05,male,BE,0,NR,1,FPS,0,-,99,43,,
196,Peter Schmid,"Schmid, Peter",Peter,Schmid,1940-10-04,male,TG,0,NR,1,GPS,0,G,6,43,,
197,Paul Schmidhalter,"Schmidhalter, Paul",Paul,Schmidhalter,1931-01-12,male,VS,0,NR,1,CVP,0,C,3,43,,
199,Theodor Schnider,"Schnider, Theodor",Theodor,Schnider,1930-05-17,male,LU,0,NR,1,CVP,0,C,3,43,,
201,Kurt Schüle,"Schüle, Kurt",Kurt,Schüle,1944-08-23,male,SH,0,NR,1,FDP-Liberale,0,R,1,43,,
202,Heinz Schwab,"Schwab, Heinz",Heinz,Schwab,1941-06-12,male,BE,0,NR,1,SVP,0,V,4,43,,
203,Eva Segmüller,"Segmüller, Eva",Eva,Segmüller,1932-01-21,female,SG,0,NR,1,CVP,0,C,3,43,,
767,Guy-Olivier Segond,"Segond, Guy-Olivier",Guy-Olivier,Segond,1945-09-14,male,GE,0,NR,1,FDP-Liberale,0,R,1,43,1990-11-25,
205,Hanspeter Seiler,"Seiler, Hanspeter",Hanspeter,Seiler,1933-09-09,male,BE,0,NR,1,SVP,0,V,4,43,,
206,Rolf Seiler,"Seiler, Rolf",Rolf,Seiler,1932-03-12,male,ZH,0,NR,1,CVP,0,C,3,43,,
768,Peter Spälti,"Spälti, Peter",Peter,Spälti,1930-10-12,male,ZH,0,NR,1,FDP-Liberale,0,R,1,43,,
210,Jean Spielmann,"Spielmann, Jean",Jean,Spielmann,1944-05-27,male,GE,0,NR,1,PdA,0,-,99,43,,
211,Vreni Spoerry,"Spoerry, Vreni",Vreni,Spoerry,1938-03-08,female,ZH,0,NR,1,FDP-Liberale,0,R,1,43,,
213,Judith Stamm,"Stamm, Judith",Judith,Stamm,1934-02-25,female,LU,0,NR,1,CVP,0,C,3,43,,
769,Sepp Stappung,"Stappung, Sepp",Sepp,Stappung,1926-12-18,male,ZH,0,NR,1,SP,0,S,2,43,,
215,Hans Steffen,"Steffen, Hans",Hans,Steffen,1931-09-29,male,ZH,0,NR,1,NA,0,D,9,43,,
217,Franz Steinegger,"Steinegger, Franz",Franz,Steinegger,1943-03-08,male,UR,0,NR,1,FDP-Liberale,0,R,1,43,,
770,Monika Stocker-Meier,"Stocker-Meier, Monika",Monika,Stocker-Meier,1948-07-01,female,ZH,0,NR,1,GPS,0,G,6,43,,
220,Georg Stucky,"Stucky, Georg",Georg,Stucky,1930-10-06,male,ZG,0,NR,1,FDP-Liberale,0,R,1,43,,
222,Gabriel Theubet,"Theubet, Gabriel",Gabriel,Theubet,1936-09-12,male,JU,0,NR,1,CVP,0,C,3,43,,
223,Hanspeter Thür,"Thür, Hanspeter",Hanspeter,Thür,1949-05-31,male,AG,0,NR,1,GPS,0,G,6,43,,1988-11-05
226,Karl Tschuppert,"Tschuppert, Karl",Karl,Tschuppert,1941-05-03,male,LU,0,NR,1,FDP-Liberale,0,R,1,43,,
771,Lilian Uchtenhagen,"Uchtenhagen, Lilian",Lilian,Uchtenhagen,1928-09-07,female,ZH,0,NR,1,SP,0,S,2,43,,
1251,Ursula Ulrich-Vögtlin,"Ulrich-Vögtlin, Ursula",Ursula,Ulrich-Vögtlin,1947-06-13,female,SO,0,NR,1,SP,0,S,2,43,,
229,Peter Vollmer,"Vollmer, Peter",Peter,Vollmer,1946-04-14,male,BE,0,NR,1,SP,0,S,2,43,,1989-11-27
230,Christian Wanner,"Wanner, Christian",Christian,Wanner,1947-07-27,male,SO,0,NR,1,FDP-Liberale,0,R,1,43,,
773,Karl Weber,"Weber, Karl",Karl,Weber,1935-05-01,male,SZ,0,NR,1,FDP-Liberale,0,R,1,43,,
232,Hansjürg Weder,"Weder, Hansjürg",Hansjürg,Weder,1928-08-10,male,BS,0,NR,1,LdU,0,U,5,43,,
774,Hermann Wellauer,"Wellauer, Hermann",Hermann,Wellauer,1924-03-02,male,TG,0,NR,1,CVP,0,C,3,43,,
775,Sigmund Widmer,"Widmer, Sigmund",Sigmund,Widmer,1919-07-30,male,ZH,0,NR,1,LdU,0,U,5,43,,
367,Hans Werner Widrig,"Widrig, Hans Werner",Hans Werner,Widrig,1941-04-10,male,SG,0,NR,1,CVP,0,C,3,43,,
234,Roland Wiederkehr,"Wiederkehr, Roland",Roland,Wiederkehr,1943-01-27,male,ZH,0,NR,1,LdU,0,U,5,43,,
236,Paul Wyss,"Wyss, Paul",Paul,Wyss,1928-07-07,male,BS,0,NR,1,FDP-Liberale,0,R,1,43,,
237,William Wyss,"Wyss, William",William,Wyss,1938-10-23,male,BE,0,NR,1,SVP,0,V,4,43,,
255,Hans Zbinden,"Zbinden, Hans",Hans,Zbinden,1945-06-07,male,AG,0,NR,1,SP,0,S,2,43,,
776,Paul Zbinden,"Zbinden, Paul",Paul,Zbinden,1938-11-14,male,FR,0,NR,1,CVP,0,C,3,43,,
238,Jean Ziegler,"Ziegler, Jean",Jean,Ziegler,1934-04-19,male,GE,0,NR,1,SP,0,S,2,43,,
242,Elisabeth Zölch,"Zölch, Elisabeth",Elisabeth,Zölch,1951-04-24,female,BE,0,NR,1,SVP,0,V,4,43,,
243,Arthur Züger,"Züger, Arthur",Arthur,Züger,1940-03-24,male,SZ,0,NR,1,SP,0,S,2,43,,
259,Walter Zwingli,"Zwingli, Walter",Walter,Zwingli,1925-09-28,male,SG,0,NR,1,FDP-Liberale,0,R,1,43,,
245,Otto Zwygart,"Zwygart, Otto",Otto,Zwygart,1940-01-16,male,BE,0,NR,1,EVP,0,U,5,43,,
714,Peter Aliesch,"Aliesch, Peter",Peter,Aliesch,1946-11-26,male,GR,0,NR,1,FDP-Liberale,0,R,1,42,,
2,Heinz Allenspach,"Allenspach, Heinz",Heinz,Allenspach,1928-02-22,male,ZH,0,NR,1,FDP-Liberale,0,R,1,42,,
552,Ulrich Ammann,"Ammann, Ulrich",Ulrich,Ammann,1921-02-06,male,BE,0,NR,1,FDP-Liberale,0,R,1,42,,
715,Walter Ammann,"Ammann, Walter",Walter,Ammann,1946-06-07,male,SG,0,NR,1,SP,0,S,2,42,,
6,Manfred Aregger,"Aregger, Manfred",Manfred,Aregger,1931-01-27,male,LU,0,NR,1,FDP-Liberale,0,R,1,42,,
7,Geneviève Aubry,"Aubry, Geneviève",Geneviève,Aubry,1928-03-04,female,BE,0,NR,1,FDP-Liberale,0,R,1,42,,
716,Felix Auer,"Auer, Felix",Felix,Auer,1925-09-16,male,BL,0,NR,1,FDP-Liberale,0,R,1,42,,
717,Giovanni Baggi,"Baggi, Giovanni",Giovanni,Baggi,1929-10-12,male,TI,0,NR,1,CVP,0,C,3,42,,1987-03-02
718,Konrad Basler,"Basler, Konrad",Konrad,Basler,1929-03-12,male,ZH,0,NR,1,SVP,0,V,4,42,,
719,Richard Bäumlin,"Bäumlin, Richard",Richard,Bäumlin,1927-09-09,male,BE,0,NR,1,SP,0,S,2,42,,
247,Jean-Pierre Berger,"Berger, Jean-Pierre",Jean-Pierre,Berger,1929-01-01,male,VD,0,NR,1,SVP,0,V,4,42,,
721,Walter Biel,"Biel, Walter",Walter,Biel,1933-07-20,male,ZH,0,NR,1,LdU,0,U,5,42,,
17,Silvio Bircher,"Bircher, Silvio",Silvio,Bircher,1945-09-25,male,AG,0,NR,1,SP,0,S,2,42,,
21,Christoph Blocher,"Blocher, Christoph",Christoph,Blocher,1940-10-11,male,ZH,0,NR,1,SVP,0,V,4,42,,
553,Elisabeth Blunschy-Steiner,"Blunschy-Steiner, Elisabeth",Elisabeth,Blunschy-Steiner,1922-07-13,female,SZ,0,NR,1,CVP,0,C,3,42,,
554,Claude Bonnard,"Bonnard, Claude",Claude,Bonnard,1922-12-07,male,VD,0,NR,1,LDP,0,L,7,42,,
24,Jean-Pierre Bonny,"Bonny, Jean-Pierre",Jean-Pierre,Bonny,1931-06-20,male,BE,0,NR,1,FDP-Liberale,0,R,1,42,,
25,François Borel,"Borel, François",François,Borel,1948-12-01,male,NE,0,NR,1,SP,0,S,2,42,,
557,Heinz Bratschi,"Bratschi, Heinz",Heinz,Bratschi,1925-08-12,male,BE,0,NR,1,SP,0,S,2,42,,
723,Hansjörg Braunschweig,"Braunschweig, Hansjörg",Hansjörg,Braunschweig,1930-01-08,male,ZH,0,NR,1,SP,0,S,2,42,,
724,Daniel Brélaz,"Brélaz, Daniel",Daniel,Brélaz,1950-01-04,male,VD,0,NR,1,GPS,0,G,6,42,,
725,Ulrich Bremi-Forrer,"Bremi-Forrer, Ulrich",Ulrich,Bremi-Forrer,1929-11-06,male,ZH,0,NR,1,FDP-Liberale,0,R,1,42,,
29,Cyrill Brügger,"Brügger, Cyrill",Cyrill,Brügger,1938-07-10,male,FR,0,NR,1,SP,0,S,2,42,,1987-09-21
32,Simeon Bühler,"Bühler, Simeon",Simeon,Bühler,1942-03-10,male,GR,0,NR,1,SVP,0,V,4,42,,
35,Martin Bundi,"Bundi, Martin",Martin,Bundi,1932-10-19,male,GR,0,NR,1,SP,0,S,2,42,,1986-12-02
558,Kurt Bürer,"Bürer, Kurt",Kurt,Bürer,1925-08-10,male,SG,0,NR,1,CVP,0,C,3,42,,
559,Laurent Butty,"Butty, Laurent",Laurent,Butty,1925-07-03,male,FR,0,NR,1,CVP,0,C,3,42,,
560,Margrit Camenzind,"Camenzind, Margrit",Margrit,Camenzind,1939-11-13,female,TG,0,NR,1,CVP,0,C,3,42,,1986-06-16
561,Pierre-David Candaux,"Candaux, Pierre-David",Pierre-David,Candaux,1922-03-28,male,VD,0,NR,1,FDP-Liberale,0,R,1,42,,
562,Toni Cantieni,"Cantieni, Toni",Toni,Cantieni,1928-05-14,male,GR,0,NR,1,CVP,0,C,3,42,,
39,Werner Carobbio,"Carobbio, Werner",Werner,Carobbio,1936-11-10,male,TI,0,NR,1,SP,0,T,10,42,,
41,Jean Cavadini,"Cavadini, Jean",Jean,Cavadini,1936-07-27,male,NE,0,NR,1,LDP,0,L,7,42,,
727,Jean-Jacques Cevey,"Cevey, Jean-Jacques",Jean-Jacques,Cevey,1928-06-23,male,VD,0,NR*,1,FDP-Liberale,0,R,1,42,,1986-12-01
564,Max Chopard,"Chopard, Max",Max,Chopard,1929-11-23,male,AG,0,NR,1,SP,0,S,2,42,,
565,Amélia Christinat,"Christinat, Amélia",Amélia,Christinat,1926-02-06,female,GE,0,NR,1,SP,0,S,2,42,,
45,Ernst Cincera,"Cincera, Ernst",Ernst,Cincera,1928-05-14,male,ZH,0,NR,1,FDP-Liberale,0,R,1,42,,
566,Jean Clivaz,"Clivaz, Jean",Jean,Clivaz,1925-04-17,male,BE,0,NR,1,SP,0,S,2,42,1987-09-30,
46,Dumeni Columberg,"Columberg, Dumeni",Dumeni,Columberg,1941-10-07,male,GR,0,NR,1,CVP,0,C,3,42,,
567,Joseph Cottet,"Cottet, Joseph",Joseph,Cottet,1923-04-14,male,FR,0,NR,1,SVP,0,V,4,42,,
427,Flavio Cotti,"Cotti, Flavio",Flavio,Cotti,1939-10-18,male,TI,0,NR,1,CVP,0,C,3,42,1986-12-10,1983-12-01
48,Gianfranco Cotti,"Cotti, Gianfranco",Gianfranco,Cotti,1929-11-03,male,TI,0,NR,1,CVP,0,C,3,42,,
50,Pascal Couchepin,"Couchepin, Pascal",Pascal,Couchepin,1942-04-05,male,VS,0,NR,1,FDP-Liberale,0,R,1,42,,
51,Gilbert Coutau,"Coutau, Gilbert",Gilbert,Coutau,1936-03-11,male,GE,0,NR,1,LDP,0,L,7,42,,
643,Roger Dafflon,"Dafflon, Roger",Roger,Dafflon,1914-12-02,male,GE,0,NR,1,PdA,0,T,10,42,1984-09-11,
55,Vital Darbellay,"Darbellay, Vital",Vital,Darbellay,1929-05-19,male,VS,0,NR,1,CVP,0,C,3,42,,
563,Pierre de Chastonay,"de Chastonay, Pierre",Pierre,de Chastonay,1931-06-20,male,VS,0,NR,1,CVP,0,C,3,42,,
659,Jean-Pascal Delamuraz,"Delamuraz, Jean-Pascal",Jean-Pascal,Delamuraz,1936-04-01,male,VD,0,NR,1,FDP-Liberale,0,R,1,42,1983-12-07,
568,Heidi Deneys,"Deneys, Heidi",Heidi,Deneys,1937-05-25,female,NE,0,NR,1,SP,0,S,2,42,,
569,Herbert Dirren,"Dirren, Herbert",Herbert,Dirren,1941-08-04,male,VS,0,NR,1,CVP,0,C,3,42,,
570,Marcel Dubois,"Dubois, Marcel",Marcel,Dubois,1928-01-04,male,VD,0,NR,1,FDP-Liberale,0,R,1,42,,
66,Max Dünki,"Dünki, Max",Max,Dünki,1932-06-05,male,ZH,0,NR,1,EVP,0,U,5,42,,
571,Bernard Dupont,"Dupont, Bernard",Bernard,Dupont,1933-09-23,male,VS,0,NR,1,FDP-Liberale,0,R,1,42,,
730,Ernst Eggenberg,"Eggenberg, Ernst",Ernst,Eggenberg,1931-08-09,male,BE,0,NR,1,SP,0,S,2,42,,
572,Albert Eggli,"Eggli, Albert",Albert,Eggli,1932-05-02,male,ZH,0,NR,1,SP,0,S,2,42,,
70,Jacques-Simon Eggly,"Eggly, Jacques-Simon",Jacques-Simon,Eggly,1942-09-04,male,GE,0,NR,1,LDP,0,L,7,42,,
731,Paul Eisenring,"Eisenring, Paul",Paul,Eisenring,1924-01-09,male,ZH,0,NR,1,CVP,0,C,3,42,,
573,Franz Eng,"Eng, Franz",Franz,Eng,1928-07-19,male,SO,0,NR,1,FDP-Liberale,0,R,1,42,,
71,Rolf Engler,"Engler, Rolf",Rolf,Engler,1951-08-03,male,AI,0,NR,1,CVP,0,C,3,42,,1987-03-02
732,Susi Eppenberger,"Eppenberger, Susi",Susi,Eppenberger,1931-10-18,female,SG,0,NR,1,FDP-Liberale,0,R,1,42,,
73,Pierre Etique,"Etique, Pierre",Pierre,Etique,1945-02-12,male,JU,0,NR,1,FDP-Liberale,0,R,1,42,,
733,Alexander Euler,"Euler, Alexander",Alexander,Euler,1929-10-12,male,BS,0,NR,1,SP,0,S,2,42,,
75,Angeline Fankhauser,"Fankhauser, Angeline",Angeline,Fankhauser,1936-07-25,female,BL,0,NR,1,SP,0,S,2,42,,
735,Hermann Fehr,"Fehr, Hermann",Hermann,Fehr,1941-06-30,male,BE,0,NR,1,SP,0,S,2,42,,
736,Hans-Rudolf Feigenwinter,"Feigenwinter, Hans-Rudolf",Hans-Rudolf,Feigenwinter,1937-12-05,male,BL,0,NR,1,CVP,0,C,3,42,,
466,Anita Fetz,"Fetz, Anita",Anita,Fetz,1957-03-19,female,BS,0,NR,1,-,0,-,0,42,,1985-06-03
79,Theo Fischer,"Fischer, Theo",Theo,Fischer,1937-12-25,male,AG,0,NR,1,SVP,0,V,4,42,,
80,Theo Fischer,"Fischer, Theo",Theo,Fischer,1930-02-15,male,LU,0,NR,1,CVP,0,C,3,42,,
574,Karl Flubacher,"Flubacher, Karl",Karl,Flubacher,1921-09-03,male,BL,0,NR,1,FDP-Liberale,0,R,1,42,,
664,Armand-Auguste Forel,"Forel, Armand-Auguste",Armand-Auguste,Forel,1920-04-29,male,VD,0,NR,1,PdA,0,T,10,42,1983-11-28,
636,Hans Frei,"Frei, Hans",Hans,Frei,1923-12-02,male,TG,0,NR,1,CVP,0,C,3,42,1986-05-18,
83,Claude Frey,"Frey, Claude",Claude,Frey,1943-07-16,male,NE,0,NR,1,FDP-Liberale,0,R,1,42,,
575,Valentine Friedli,"Friedli, Valentine",Valentine,Friedli,1929-04-06,female,JU,0,NR,1,SP,0,S,2,42,,
87,Hans-Rudolf Früh,"Früh, Hans-Rudolf",Hans-Rudolf,Früh,1936-04-23,male,AR,0,NR,1,FDP-Liberale,0,R,1,42,,
780,André Gautier,"Gautier, André",André,Gautier,1924-08-26,male,GE,0,NR,1,LDP,0,L,7,42,,1984-11-27
576,Jean-Paul Gehler,"Gehler, Jean-Paul",Jean-Paul,Gehler,1951-07-01,male,BE,0,NR,1,SVP,0,V,4,42,,
577,Gottlieb Geissbühler,"Geissbühler, Gottlieb",Gottlieb,Geissbühler,1925-10-10,male,BE,0,NR,1,SVP,0,V,4,42,,
92,Titus Giger,"Giger, Titus",Titus,Giger,1932-02-04,male,SG,0,NR,1,FDP-Liberale,0,R,1,42,,
578,Luciano Giudici,"Giudici, Luciano",Luciano,Giudici,1938-12-28,male,TI,0,NR,1,FDP-Liberale,0,R,1,42,,
