id,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,end_date,start_date,identifier__parlamentdotch,source
17,Silvio Bircher,"Bircher, Silvio",Silvio,Bircher,1945-09-25,male,Aargau,AG,NR,1,SP,0,S,2,43,,,17,https://www.parlament.ch/en/biografie?CouncillorId=17
20,Ulrich Blatter,"Blatter, Ulrich",Ulrich,Blatter,1940-12-29,male,Obwalden,OW,NR,1,CVP,0,C,3,43,,,20,https://www.parlament.ch/en/biografie?CouncillorId=20
21,Christoph Blocher,"Blocher, Christoph",Christoph,Blocher,1940-10-11,male,Zürich,ZH,NR,1,SVP,0,V,4,43,,,21,https://www.parlament.ch/en/biografie?CouncillorId=21
23,Peter Bodenmann,"Bodenmann, Peter",Peter,Bodenmann,1952-03-30,male,Wallis,VS,NR,1,SP,0,S,2,43,,,23,https://www.parlament.ch/en/biografie?CouncillorId=23
24,Jean-Pierre Bonny,"Bonny, Jean-Pierre",Jean-Pierre,Bonny,1931-06-20,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,43,,,24,https://www.parlament.ch/en/biografie?CouncillorId=24
722,Hubert Bonvin,"Bonvin, Hubert",Hubert,Bonvin,1944-10-26,male,Wallis,VS,NR,1,FDP-Liberale,0,R,1,43,1989-01-16,,722,https://www.parlament.ch/en/biografie?CouncillorId=722
25,François Borel,"Borel, François",François,Borel,1948-12-01,male,Neuenburg,NE,NR,1,SP,0,S,2,43,,,25,https://www.parlament.ch/en/biografie?CouncillorId=25
723,Hansjörg Braunschweig,"Braunschweig, Hansjörg",Hansjörg,Braunschweig,1930-01-08,male,Zürich,ZH,NR,1,SP,0,S,2,43,1990-12-01,,723,https://www.parlament.ch/en/biografie?CouncillorId=723
724,Daniel Brélaz,"Brélaz, Daniel",Daniel,Brélaz,1950-01-04,male,Waadt,VD,NR,1,GPS,0,G,6,43,1989-12-15,,724,https://www.parlament.ch/en/biografie?CouncillorId=724
725,Ulrich Bremi-Forrer,"Bremi-Forrer, Ulrich",Ulrich,Bremi-Forrer,1929-11-06,male,Zürich,ZH,NR*,1,FDP-Liberale,0,R,1,43,,1990-11-26,725,https://www.parlament.ch/en/biografie?CouncillorId=725
29,Cyrill Brügger,"Brügger, Cyrill",Cyrill,Brügger,1938-07-10,male,Freiburg,FR,NR,1,SP,0,S,2,43,,,29,https://www.parlament.ch/en/biografie?CouncillorId=29
32,Simeon Bühler,"Bühler, Simeon",Simeon,Bühler,1942-03-10,male,Graubünden,GR,NR,1,SVP,0,V,4,43,,,32,https://www.parlament.ch/en/biografie?CouncillorId=32
35,Martin Bundi,"Bundi, Martin",Martin,Bundi,1932-10-19,male,Graubünden,GR,NR,1,SP,0,S,2,43,,,35,https://www.parlament.ch/en/biografie?CouncillorId=35
726,Martin Burckhardt,"Burckhardt, Martin",Martin,Burckhardt,1921-03-05,male,Basel-Stadt,BS,NR,1,LDP,0,L,7,43,,,726,https://www.parlament.ch/en/biografie?CouncillorId=726
36,Jakob Bürgi,"Bürgi, Jakob",Jakob,Bürgi,1934-09-06,male,Schwyz,SZ,NR,1,CVP,0,C,3,43,,,36,https://www.parlament.ch/en/biografie?CouncillorId=36
37,Rolf Büttiker,"Büttiker, Rolf",Rolf,Büttiker,1950-06-27,male,Solothurn,SO,NR,1,FDP-Liberale,0,R,1,43,,,37,https://www.parlament.ch/en/biografie?CouncillorId=37
38,Fulvio Caccia,"Caccia, Fulvio",Fulvio,Caccia,1942-01-03,male,Tessin,TI,NR,1,CVP,0,C,3,43,,,38,https://www.parlament.ch/en/biografie?CouncillorId=38
39,Werner Carobbio,"Carobbio, Werner",Werner,Carobbio,1936-11-10,male,Tessin,TI,NR,1,SP,0,S,2,43,,,39,https://www.parlament.ch/en/biografie?CouncillorId=39
42,Adriano Cavadini,"Cavadini, Adriano",Adriano,Cavadini,1942-06-27,male,Tessin,TI,NR,1,FDP-Liberale,0,R,1,43,,,42,https://www.parlament.ch/en/biografie?CouncillorId=42
727,Jean-Jacques Cevey,"Cevey, Jean-Jacques",Jean-Jacques,Cevey,1928-06-23,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,43,,,727,https://www.parlament.ch/en/biografie?CouncillorId=727
45,Ernst Cincera,"Cincera, Ernst",Ernst,Cincera,1928-05-14,male,Zürich,ZH,NR,1,FDP-Liberale,0,R,1,43,,,45,https://www.parlament.ch/en/biografie?CouncillorId=45
46,Dumeni Columberg,"Columberg, Dumeni",Dumeni,Columberg,1941-10-07,male,Graubünden,GR,NR,1,CVP,0,C,3,43,,,46,https://www.parlament.ch/en/biografie?CouncillorId=46
48,Gianfranco Cotti,"Cotti, Gianfranco",Gianfranco,Cotti,1929-11-03,male,Tessin,TI,NR,1,CVP,0,C,3,43,,,48,https://www.parlament.ch/en/biografie?CouncillorId=48
50,Pascal Couchepin,"Couchepin, Pascal",Pascal,Couchepin,1942-04-05,male,Wallis,VS,NR,1,FDP-Liberale,0,R,1,43,,,50,https://www.parlament.ch/en/biografie?CouncillorId=50
51,Gilbert Coutau,"Coutau, Gilbert",Gilbert,Coutau,1936-03-11,male,Genf,GE,NR,1,LDP,0,L,7,43,,,51,https://www.parlament.ch/en/biografie?CouncillorId=51
52,Susanna Daepp-Heiniger,"Daepp-Heiniger, Susanna",Susanna,Daepp-Heiniger,1938-08-20,female,Bern,BE,NR,1,SVP,0,V,4,43,,1988-02-29,52,https://www.parlament.ch/en/biografie?CouncillorId=52
54,Menga Danuser,"Danuser, Menga",Menga,Danuser,1951-07-31,female,Thurgau,TG,NR,1,SP,0,S,2,43,,,54,https://www.parlament.ch/en/biografie?CouncillorId=54
55,Vital Darbellay,"Darbellay, Vital",Vital,Darbellay,1929-05-19,male,Wallis,VS,NR,1,CVP,0,C,3,43,,,55,https://www.parlament.ch/en/biografie?CouncillorId=55
57,Eugen David,"David, Eugen",Eugen,David,1945-09-03,male,St. Gallen,SG,NR,1,CVP,0,C,3,43,,,57,https://www.parlament.ch/en/biografie?CouncillorId=57
728,Elisabeth Déglise,"Déglise, Elisabeth",Elisabeth,Déglise,1931-12-20,female,Freiburg,FR,NR,1,CVP,0,C,3,43,,,728,https://www.parlament.ch/en/biografie?CouncillorId=728
61,Verena Diener Lenz,"Diener Lenz, Verena",Verena,Diener Lenz,1949-03-27,female,Zürich,ZH,NR,1,GPS,0,G,6,43,,,61,https://www.parlament.ch/en/biografie?CouncillorId=61
729,Franz Dietrich,"Dietrich, Franz",Franz,Dietrich,1928-07-28,male,Bern,BE,NR,1,CVP,0,C,3,43,,,729,https://www.parlament.ch/en/biografie?CouncillorId=729
63,Rosmarie Dormann,"Dormann, Rosmarie",Rosmarie,Dormann,1947-03-27,female,Luzern,LU,NR,1,CVP,0,C,3,43,,,63,https://www.parlament.ch/en/biografie?CouncillorId=63
65,Dominique Ducret,"Ducret, Dominique",Dominique,Ducret,1943-02-25,male,Genf,GE,NR,1,CVP,0,C,3,43,,,65,https://www.parlament.ch/en/biografie?CouncillorId=65
66,Max Dünki,"Dünki, Max",Max,Dünki,1932-06-05,male,Zürich,ZH,NR,1,EVP,0,U,5,43,,,66,https://www.parlament.ch/en/biografie?CouncillorId=66
730,Ernst Eggenberg,"Eggenberg, Ernst",Ernst,Eggenberg,1931-08-09,male,Bern,BE,NR,1,SP,0,S,2,43,,,730,https://www.parlament.ch/en/biografie?CouncillorId=730
69,Georges Eggenberger,"Eggenberger, Georges",Georges,Eggenberger,1928-09-22,male,Bern,BE,NR,1,SP,0,S,2,43,,1990-06-05,69,https://www.parlament.ch/en/biografie?CouncillorId=69
70,Jacques-Simon Eggly,"Eggly, Jacques-Simon",Jacques-Simon,Eggly,1942-09-04,male,Genf,GE,NR,1,LDP,0,L,7,43,,,70,https://www.parlament.ch/en/biografie?CouncillorId=70
731,Paul Eisenring,"Eisenring, Paul",Paul,Eisenring,1924-01-09,male,Zürich,ZH,NR,1,CVP,0,C,3,43,,,731,https://www.parlament.ch/en/biografie?CouncillorId=731
71,Rolf Engler,"Engler, Rolf",Rolf,Engler,1951-08-03,male,Appenzell I.-Rh.,AI,NR,1,CVP,0,C,3,43,,,71,https://www.parlament.ch/en/biografie?CouncillorId=71
732,Susi Eppenberger,"Eppenberger, Susi",Susi,Eppenberger,1931-10-18,female,St. Gallen,SG,NR,1,FDP-Liberale,0,R,1,43,,,732,https://www.parlament.ch/en/biografie?CouncillorId=732
73,Pierre Etique,"Etique, Pierre",Pierre,Etique,1945-02-12,male,Jura,JU,NR,1,FDP-Liberale,0,R,1,43,,,73,https://www.parlament.ch/en/biografie?CouncillorId=73
733,Alexander Euler,"Euler, Alexander",Alexander,Euler,1929-10-12,male,Basel-Stadt,BS,NR,1,SP,0,S,2,43,,,733,https://www.parlament.ch/en/biografie?CouncillorId=733
734,Paul Fäh,"Fäh, Paul",Paul,Fäh,1937-02-07,male,Luzern,LU,NR,1,FDP-Liberale,0,R,1,43,,,734,https://www.parlament.ch/en/biografie?CouncillorId=734
75,Angeline Fankhauser,"Fankhauser, Angeline",Angeline,Fankhauser,1936-07-25,female,Basel-Landschaft,BL,NR,1,SP,0,S,2,43,,,75,https://www.parlament.ch/en/biografie?CouncillorId=75
735,Hermann Fehr,"Fehr, Hermann",Hermann,Fehr,1941-06-30,male,Bern,BE,NR,1,SP,0,S,2,43,1990-05-31,,735,https://www.parlament.ch/en/biografie?CouncillorId=735
736,Hans-Rudolf Feigenwinter,"Feigenwinter, Hans-Rudolf",Hans-Rudolf,Feigenwinter,1937-12-05,male,Basel-Landschaft,BL,NR,1,CVP,0,C,3,43,,,736,https://www.parlament.ch/en/biografie?CouncillorId=736
466,Anita Fetz,"Fetz, Anita",Anita,Fetz,1957-03-19,female,Basel-Stadt,BS,NR,1,-,0,-,0,43,1989-12-31,,466,https://www.parlament.ch/en/biografie?CouncillorId=466
737,Lukas Fierz,"Fierz, Lukas",Lukas,Fierz,1941-05-01,male,Bern,BE,NR,1,FL,0,G,6,43,,,737,https://www.parlament.ch/en/biografie?CouncillorId=737
79,Theo Fischer,"Fischer, Theo",Theo,Fischer,1937-12-25,male,Aargau,AG,NR,1,SVP,0,V,4,43,,,79,https://www.parlament.ch/en/biografie?CouncillorId=79
80,Theo Fischer,"Fischer, Theo",Theo,Fischer,1930-02-15,male,Luzern,LU,NR,1,CVP,0,C,3,43,,,80,https://www.parlament.ch/en/biografie?CouncillorId=80
81,Ulrich Fischer,"Fischer, Ulrich",Ulrich,Fischer,1940-02-02,male,Aargau,AG,NR,1,FDP-Liberale,0,R,1,43,,,81,https://www.parlament.ch/en/biografie?CouncillorId=81
83,Claude Frey,"Frey, Claude",Claude,Frey,1943-07-16,male,Neuenburg,NE,NR,1,FDP-Liberale,0,R,1,43,,,83,https://www.parlament.ch/en/biografie?CouncillorId=83
84,Walter Frey,"Frey, Walter",Walter,Frey,1943-07-30,male,Zürich,ZH,NR,1,SVP,0,V,4,43,,,84,https://www.parlament.ch/en/biografie?CouncillorId=84
249,Charles Friderici,"Friderici, Charles",Charles,Friderici,1946-08-10,male,Waadt,VD,NR,1,LDP,0,L,7,43,,,249,https://www.parlament.ch/en/biografie?CouncillorId=249
87,Hans-Rudolf Früh,"Früh, Hans-Rudolf",Hans-Rudolf,Früh,1936-04-23,male,Appenzell A.-Rh.,AR,NR,1,FDP-Liberale,0,R,1,43,,,87,https://www.parlament.ch/en/biografie?CouncillorId=87
89,Irène Gardiol,"Gardiol, Irène",Irène,Gardiol,1937-09-25,female,Waadt,VD,NR,1,GPS,0,G,6,43,,1990-02-05,89,https://www.parlament.ch/en/biografie?CouncillorId=89
92,Titus Giger,"Giger, Titus",Titus,Giger,1932-02-04,male,St. Gallen,SG,NR,1,FDP-Liberale,0,R,1,43,,,92,https://www.parlament.ch/en/biografie?CouncillorId=92
738,Hans-Ulrich Graf,"Graf, Hans-Ulrich",Hans-Ulrich,Graf,1922-06-20,male,Zürich,ZH,NR,1,SVP,0,V,4,43,,,738,https://www.parlament.ch/en/biografie?CouncillorId=738
739,Mario Grassi,"Grassi, Mario",Mario,Grassi,1929-03-21,male,Tessin,TI,NR,1,CVP,0,C,3,43,,,739,https://www.parlament.ch/en/biografie?CouncillorId=739
96,Verena Grendelmeier,"Grendelmeier, Verena",Verena,Grendelmeier,1939-02-16,female,Zürich,ZH,NR,1,LdU,0,U,5,43,,,96,https://www.parlament.ch/en/biografie?CouncillorId=96
250,Jean-Michel Gros,"Gros, Jean-Michel",Jean-Michel,Gros,1953-04-18,male,Genf,GE,NR,1,LDP,0,L,7,43,,,250,https://www.parlament.ch/en/biografie?CouncillorId=250
98,Ruth Grossenbacher-Schmid,"Grossenbacher-Schmid, Ruth",Ruth,Grossenbacher-Schmid,1936-09-13,female,Solothurn,SO,NR,1,CVP,0,C,3,43,,1991-03-04,98,https://www.parlament.ch/en/biografie?CouncillorId=98
99,Jean Guinand,"Guinand, Jean",Jean,Guinand,1943-02-21,male,Neuenburg,NE,NR,1,LDP,0,L,7,43,,,99,https://www.parlament.ch/en/biografie?CouncillorId=99
326,Paul Günter,"Günter, Paul",Paul,Günter,1943-05-30,male,Bern,BE,NR,1,LdU,0,U,5,43,,,326,https://www.parlament.ch/en/biografie?CouncillorId=326
100,Hans Rudolf Gysin,"Gysin, Hans Rudolf",Hans Rudolf,Gysin,1940-12-29,male,Basel-Landschaft,BL,NR,1,FDP-Liberale,0,R,1,43,,,100,https://www.parlament.ch/en/biografie?CouncillorId=100
101,Barbara Haering,"Haering, Barbara",Barbara,Haering,1953-09-20,female,Zürich,ZH,NR,1,SP,0,S,2,43,,1990-02-05,101,https://www.parlament.ch/en/biografie?CouncillorId=101
102,Rudolf Hafner,"Hafner, Rudolf",Rudolf,Hafner,1951-12-27,male,Bern,BE,NR,1,FL,0,G,6,43,,,102,https://www.parlament.ch/en/biografie?CouncillorId=102
103,Ursula Hafner,"Hafner, Ursula",Ursula,Hafner,1943-06-10,female,Schaffhausen,SH,NR,1,SP,0,S,2,43,,,103,https://www.parlament.ch/en/biografie?CouncillorId=103
104,Gret Haller,"Haller, Gret",Gret,Haller,1947-10-01,female,Bern,BE,NR,1,SP,0,S,2,43,,,104,https://www.parlament.ch/en/biografie?CouncillorId=104
740,Peter Hänggi,"Hänggi, Peter",Peter,Hänggi,1942-02-14,male,Solothurn,SO,NR,1,CVP,0,C,3,43,1991-02-28,,740,https://www.parlament.ch/en/biografie?CouncillorId=740
106,Fritz Hari,"Hari, Fritz",Fritz,Hari,1928-02-18,male,Bern,BE,NR,1,SVP,0,V,4,43,,,106,https://www.parlament.ch/en/biografie?CouncillorId=106
107,Trix Heberlein,"Heberlein, Trix",Trix,Heberlein,1942-07-17,female,Zürich,ZH,NR,1,FDP-Liberale,0,R,1,43,,1991-03-13,107,https://www.parlament.ch/en/biografie?CouncillorId=107
109,Andreas Herczog,"Herczog, Andreas",Andreas,Herczog,1947-02-11,male,Zürich,ZH,NR,1,SP,0,S,2,43,,1990-10-02,109,https://www.parlament.ch/en/biografie?CouncillorId=109
110,Otto Hess,"Hess, Otto",Otto,Hess,1935-03-18,male,Thurgau,TG,NR,1,SVP,0,V,4,43,,,110,https://www.parlament.ch/en/biografie?CouncillorId=110
111,Peter Hess,"Hess, Peter",Peter,Hess,1948-05-14,male,Zug,ZG,NR,1,CVP,0,C,3,43,,,111,https://www.parlament.ch/en/biografie?CouncillorId=111
112,Franz-Joseph Hildbrand,"Hildbrand, Franz-Joseph",Franz-Joseph,Hildbrand,1942-02-02,male,Wallis,VS,NR,1,CVP,0,C,3,43,,,112,https://www.parlament.ch/en/biografie?CouncillorId=112
741,Fritz Hösli,"Hösli, Fritz",Fritz,Hösli,1922-08-31,male,Glarus,GL,NR,1,SVP,0,V,4,43,,,741,https://www.parlament.ch/en/biografie?CouncillorId=741
742,Marc-André Houmard,"Houmard, Marc-André",Marc-André,Houmard,1928-04-11,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,43,,,742,https://www.parlament.ch/en/biografie?CouncillorId=742
114,Helmut Hubacher,"Hubacher, Helmut",Helmut,Hubacher,1926-04-15,male,Basel-Stadt,BS,NR,1,SP,0,S,2,43,,,114,https://www.parlament.ch/en/biografie?CouncillorId=114
743,Beda Humbel,"Humbel, Beda",Beda,Humbel,1933-11-20,male,Aargau,AG,NR,1,CVP,0,C,3,43,1990-08-31,,743,https://www.parlament.ch/en/biografie?CouncillorId=743
251,Joseph Iten,"Iten, Joseph",Joseph,Iten,1943-08-09,male,Nidwalden,NW,NR,1,CVP,0,C,3,43,,1989-11-28,251,https://www.parlament.ch/en/biografie?CouncillorId=251
744,François Jeanneret,"Jeanneret, François",François,Jeanneret,1932-10-10,male,Neuenburg,NE,NR,1,LDP,0,L,7,43,,,744,https://www.parlament.ch/en/biografie?CouncillorId=744
120,Francine Jeanprêtre,"Jeanprêtre, Francine",Francine,Jeanprêtre,1946-07-06,female,Waadt,VD,NR,1,SP,0,S,2,43,,,120,https://www.parlament.ch/en/biografie?CouncillorId=120
745,Franz Jung,"Jung, Franz",Franz,Jung,1940-11-18,male,Luzern,LU,NR,1,CVP,0,C,3,43,,,745,https://www.parlament.ch/en/biografie?CouncillorId=745
123,Anton Keller,"Keller, Anton",Anton,Keller,1934-11-21,male,Aargau,AG,NR,1,CVP,0,C,3,43,,,123,https://www.parlament.ch/en/biografie?CouncillorId=123
746,Raoul Kohler,"Kohler, Raoul",Raoul,Kohler,1921-12-08,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,43,,,746,https://www.parlament.ch/en/biografie?CouncillorId=746
1215,Niklaus Kuhn,"Kuhn, Niklaus",Niklaus,Kuhn,1934-09-16,male,Zürich,ZH,NR,1,EVP,0,U,5,43,,1990-03-05,1215,https://www.parlament.ch/en/biografie?CouncillorId=1215
127,Josef Kühne,"Kühne, Josef",Josef,Kühne,1938-10-04,male,St. Gallen,SG,NR,1,CVP,0,C,3,43,,,127,https://www.parlament.ch/en/biografie?CouncillorId=127
747,Fritz Lanz,"Lanz, Fritz",Fritz,Lanz,1922-06-16,male,Luzern,LU,NR,1,SP,0,S,2,43,,,747,https://www.parlament.ch/en/biografie?CouncillorId=747
129,Elmar Ledergerber,"Ledergerber, Elmar",Elmar,Ledergerber,1944-04-04,male,Zürich,ZH,NR,1,SP,0,S,2,43,,,129,https://www.parlament.ch/en/biografie?CouncillorId=129
130,Ursula Leemann,"Leemann, Ursula",Ursula,Leemann,1936-10-07,female,Zürich,ZH,NR,1,SP,0,S,2,43,,1991-01-21,130,https://www.parlament.ch/en/biografie?CouncillorId=130
132,Jean-François Leuba,"Leuba, Jean-François",Jean-François,Leuba,1934-07-16,male,Waadt,VD,NR,1,LDP,0,L,7,43,,,132,https://www.parlament.ch/en/biografie?CouncillorId=132
133,Ernst Leuenberger,"Leuenberger, Ernst",Ernst,Leuenberger,1945-01-18,male,Solothurn,SO,NR,1,SP,0,S,2,43,,,133,https://www.parlament.ch/en/biografie?CouncillorId=133
134,Moritz Leuenberger,"Leuenberger, Moritz",Moritz,Leuenberger,1946-09-21,male,Zürich,ZH,NR,1,SP,0,S,2,43,,,134,https://www.parlament.ch/en/biografie?CouncillorId=134
487,Susanne Leutenegger Oberholzer,"Leutenegger Oberholzer, Susanne",Susanne,Leutenegger Oberholzer,1948-03-06,female,Basel-Landschaft,BL,NR,1,POCH,0,T,10,43,,1987-12-01,487,https://www.parlament.ch/en/biografie?CouncillorId=487
135,François Loeb,"Loeb, François",François,Loeb,1940-12-09,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,43,,,135,https://www.parlament.ch/en/biografie?CouncillorId=135
748,René Longet,"Longet, René",René,Longet,1951-04-12,male,Genf,GE,NR,1,SP,0,S,2,43,,,748,https://www.parlament.ch/en/biografie?CouncillorId=748
136,Willy Loretan,"Loretan, Willy",Willy,Loretan,1934-06-15,male,Aargau,AG,NR,1,FDP-Liberale,0,R,1,43,,,136,https://www.parlament.ch/en/biografie?CouncillorId=136
282,Paul Luder,"Luder, Paul",Paul,Luder,1936-09-14,male,Bern,BE,NR,1,SVP,0,V,4,43,,,282,https://www.parlament.ch/en/biografie?CouncillorId=282
137,Herbert Maeder,"Maeder, Herbert",Herbert,Maeder,1930-02-03,male,Appenzell A.-Rh.,AR,NR,1,LdU,0,U,5,43,,,137,https://www.parlament.ch/en/biografie?CouncillorId=137
138,Jean-Philippe Maitre,"Maitre, Jean-Philippe",Jean-Philippe,Maitre,1949-06-18,male,Genf,GE,NR,1,CVP,0,C,3,43,,,138,https://www.parlament.ch/en/biografie?CouncillorId=138
141,Jacques Martin,"Martin, Jacques",Jacques,Martin,1933-05-11,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,43,1988-08-15,,141,https://www.parlament.ch/en/biografie?CouncillorId=141
749,Paul-René Martin,"Martin, Paul-René",Paul-René,Martin,1929-10-17,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,43,,,749,https://www.parlament.ch/en/biografie?CouncillorId=749
750,Claude Massy,"Massy, Claude",Claude,Massy,1927-08-12,male,Waadt,VD,NR,1,LDP,0,L,7,43,,,750,https://www.parlament.ch/en/biografie?CouncillorId=750
143,Francis Matthey,"Matthey, Francis",Francis,Matthey,1942-06-17,male,Neuenburg,NE,NR,1,SP,0,S,2,43,,,143,https://www.parlament.ch/en/biografie?CouncillorId=143
144,Rolf Mauch,"Mauch, Rolf",Rolf,Mauch,1934-05-22,male,Aargau,AG,NR,1,FDP-Liberale,0,R,1,43,,,144,https://www.parlament.ch/en/biografie?CouncillorId=144
145,Ursula Mauch,"Mauch, Ursula",Ursula,Mauch,1935-03-29,female,Aargau,AG,NR,1,SP,0,S,2,43,,,145,https://www.parlament.ch/en/biografie?CouncillorId=145
1218,Fritz Meier,"Meier, Fritz",Fritz,Meier,1914-08-05,male,Zürich,ZH,NR,1,SD,0,-,99,43,,1990-06-09,1218,https://www.parlament.ch/en/biografie?CouncillorId=1218
147,Hans Meier,"Meier, Hans",Hans,Meier,1933-05-19,male,Zürich,ZH,NR,1,GPS,0,G,6,43,,,147,https://www.parlament.ch/en/biografie?CouncillorId=147
149,Samuel Meier,"Meier, Samuel",Samuel,Meier,1948-06-02,male,Aargau,AG,NR,1,LdU,0,U,5,43,,1990-11-26,149,https://www.parlament.ch/en/biografie?CouncillorId=149
751,Bernard Meizoz,"Meizoz, Bernard",Bernard,Meizoz,1927-02-13,male,Waadt,VD,NR,1,SP,0,S,2,43,,,751,https://www.parlament.ch/en/biografie?CouncillorId=751
150,Theo Meyer,"Meyer, Theo",Theo,Meyer,1937-01-24,male,Basel-Landschaft,BL,NR,1,SP,0,S,2,43,,1990-12-03,150,https://www.parlament.ch/en/biografie?CouncillorId=150
752,Doris Morf,"Morf, Doris",Doris,Morf,1927-09-17,female,Zürich,ZH,NR,1,SP,0,S,2,43,1989-12-15,,752,https://www.parlament.ch/en/biografie?CouncillorId=752
252,Ernst Mühlemann,"Mühlemann, Ernst",Ernst,Mühlemann,1930-06-17,male,Thurgau,TG,NR,1,FDP-Liberale,0,R,1,43,,,252,https://www.parlament.ch/en/biografie?CouncillorId=252
1224,Andreas Müller,"Müller, Andreas",Andreas,Müller,1934-02-12,male,Aargau,AG,NR,1,LdU,0,U,5,43,1990-10-01,,1224,https://www.parlament.ch/en/biografie?CouncillorId=1224
753,Kurt Müller,"Müller, Kurt",Kurt,Müller,1925-03-16,male,Zürich,ZH,NR,1,FDP-Liberale,0,R,1,43,,,753,https://www.parlament.ch/en/biografie?CouncillorId=753
155,Reinhard Müller,"Müller, Reinhard",Reinhard,Müller,1929-04-22,male,Aargau,AG,NR,1,SVP,0,V,4,43,,,155,https://www.parlament.ch/en/biografie?CouncillorId=155
156,Lili Nabholz,"Nabholz, Lili",Lili,Nabholz,1944-12-31,female,Zürich,ZH,NR,1,FDP-Liberale,0,R,1,43,,,156,https://www.parlament.ch/en/biografie?CouncillorId=156
158,Hans-Rudolf Nebiker,"Nebiker, Hans-Rudolf",Hans-Rudolf,Nebiker,1929-10-10,male,Basel-Landschaft,BL,NR,1,SVP,0,V,4,43,,,158,https://www.parlament.ch/en/biografie?CouncillorId=158
159,Willi Neuenschwander,"Neuenschwander, Willi",Willi,Neuenschwander,1929-09-21,male,Zürich,ZH,NR,1,SVP,0,V,4,43,,,159,https://www.parlament.ch/en/biografie?CouncillorId=159
754,Alfred Neukomm,"Neukomm, Alfred",Alfred,Neukomm,1945-01-09,male,Bern,BE,NR,1,SP,0,S,2,43,,,754,https://www.parlament.ch/en/biografie?CouncillorId=754
755,Urs Nussbaumer,"Nussbaumer, Urs",Urs,Nussbaumer,1931-10-02,male,Solothurn,SO,NR,1,CVP,0,C,3,43,,,755,https://www.parlament.ch/en/biografie?CouncillorId=755
160,Edgar Oehler,"Oehler, Edgar",Edgar,Oehler,1942-03-02,male,St. Gallen,SG,NR,1,CVP,0,C,3,43,,,160,https://www.parlament.ch/en/biografie?CouncillorId=160
756,Hans Oester,"Oester, Hans",Hans,Oester,1931-05-19,male,Zürich,ZH,NR,1,EVP,0,U,5,43,1990-02-28,,756,https://www.parlament.ch/en/biografie?CouncillorId=756
428,Adolf Ogi,"Ogi, Adolf",Adolf,Ogi,1942-07-18,male,Bern,BE,NR,1,SVP,0,V,4,43,1987-12-09,,428,https://www.parlament.ch/en/biografie?CouncillorId=428
757,Heinrich Ott,"Ott, Heinrich",Heinrich,Ott,1929-09-01,male,Basel-Landschaft,BL,NR,1,SP,0,S,2,43,1990-11-30,,757,https://www.parlament.ch/en/biografie?CouncillorId=757
758,Monique Paccolat,"Paccolat, Monique",Monique,Paccolat,1954-02-12,male,Wallis,VS,NR,1,CVP,0,C,3,43,,,758,https://www.parlament.ch/en/biografie?CouncillorId=758
162,André Perey,"Perey, André",André,Perey,1931-11-06,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,43,,,162,https://www.parlament.ch/en/biografie?CouncillorId=162
163,Gilles Petitpierre,"Petitpierre, Gilles",Gilles,Petitpierre,1940-01-22,male,Genf,GE,NR,1,FDP-Liberale,0,R,1,43,,,163,https://www.parlament.ch/en/biografie?CouncillorId=163
164,Jean-Nicolas Philipona,"Philipona, Jean-Nicolas",Jean-Nicolas,Philipona,1943-03-25,male,Freiburg,FR,NR,1,FDP-Liberale,0,R,1,43,,,164,https://www.parlament.ch/en/biografie?CouncillorId=164
165,Philippe Pidoux,"Pidoux, Philippe",Philippe,Pidoux,1943-06-17,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,43,,,165,https://www.parlament.ch/en/biografie?CouncillorId=165
167,Massimo Pini,"Pini, Massimo",Massimo,Pini,1936-11-29,male,Tessin,TI,NR,1,FDP-Liberale,0,R,1,43,,,167,https://www.parlament.ch/en/biografie?CouncillorId=167
759,Françoise Pitteloud,"Pitteloud, Françoise",Françoise,Pitteloud,1951-08-03,female,Waadt,VD,NR,1,SP,0,S,2,43,,,759,https://www.parlament.ch/en/biografie?CouncillorId=759
760,Théo Christian Portmann,"Portmann, Théo Christian",Théo Christian,Portmann,1942-11-19,male,Graubünden,GR,NR,1,CVP,0,C,3,43,,,760,https://www.parlament.ch/en/biografie?CouncillorId=760
171,Laurent Rebeaud,"Rebeaud, Laurent",Laurent,Rebeaud,1947-05-12,male,Genf,GE,NR,1,GPS,0,G,6,43,,,171,https://www.parlament.ch/en/biografie?CouncillorId=171
172,Paul Rechsteiner,"Rechsteiner, Paul",Paul,Rechsteiner,1952-08-26,male,St. Gallen,SG,NR,1,SP,0,S,2,43,,,172,https://www.parlament.ch/en/biografie?CouncillorId=172
761,Richard Reich,"Reich, Richard",Richard,Reich,1927-09-04,male,Zürich,ZH,NR,1,FDP-Liberale,0,R,1,43,1991-02-22,,761,https://www.parlament.ch/en/biografie?CouncillorId=761
