id,name,sort_name,given_name,family_name,area,party,source,identifier__aph,email,website,facebook,twitter,wikipedia,wikipedia_name,start_date,end_date,term,identifier__openaustralia
10452,Daryl Melham,"Melham, Daryl",Daryl,Melham,Banks,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Daryl_Melham,Daryl Melham,2010-08-21,2013-09-07,43,10452
10455,John Mildren,"Mildren, John",John,Mildren,Ballarat,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10455
10456,Chris Miles,"Miles, Chris",Chris,Miles,Braddon,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10456
10456,Chris Miles,"Miles, Chris",Chris,Miles,Braddon,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10456
10456,Chris Miles,"Miles, Chris",Chris,Miles,Braddon,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10456
10456,Chris Miles,"Miles, Chris",Chris,Miles,Braddon,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10456
10457,Percival Millar,"Millar, Percival",Percival,Millar,Wide Bay,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-02-19,35,10457
10459,Peter Milton,"Milton, Peter",Peter,Milton,La Trobe,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10459
10461,Sophie Mirabella,"Mirabella, Sophie",Sophie,Mirabella,Indi,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Sophie_Mirabella,Sophie Mirabella,2001-11-10,2004-10-09,40,10461
10461,Sophie Mirabella,"Mirabella, Sophie",Sophie,Mirabella,Indi,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Sophie_Mirabella,Sophie Mirabella,2004-10-09,2007-11-24,41,10461
10461,Sophie Mirabella,"Mirabella, Sophie",Sophie,Mirabella,Indi,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Sophie_Mirabella,Sophie Mirabella,2007-11-24,2010-08-21,42,10461
10461,Sophie Mirabella,"Mirabella, Sophie",Sophie,Mirabella,Indi,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Sophie_Mirabella,Sophie Mirabella,2010-08-21,2013-09-07,43,10461
10464,John Moore,"Moore, John",John,Moore,Ryan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10464
10464,John Moore,"Moore, John",John,Moore,Ryan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10464
10464,John Moore,"Moore, John",John,Moore,Ryan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10464
10464,John Moore,"Moore, John",John,Moore,Ryan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10464
10464,John Moore,"Moore, John",John,Moore,Ryan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-02-05,39,10464
10465,Allan Morris,"Morris, Allan",Allan,Morris,Newcastle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10465
10465,Allan Morris,"Morris, Allan",Allan,Morris,Newcastle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10465
10465,Allan Morris,"Morris, Allan",Allan,Morris,Newcastle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10465
10465,Allan Morris,"Morris, Allan",Allan,Morris,Newcastle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10465
10465,Allan Morris,"Morris, Allan",Allan,Morris,Newcastle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-10-08,39,10465
10467,Peter Morris,"Morris, Peter",Peter,Morris,Shortland,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10467
10467,Peter Morris,"Morris, Peter",Peter,Morris,Shortland,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10467
10467,Peter Morris,"Morris, Peter",Peter,Morris,Shortland,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10467
10467,Peter Morris,"Morris, Peter",Peter,Morris,Shortland,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-08-31,38,10467
10468,Scott Morrison,"Morrison, Scott",Scott,Morrison,Cook,Liberal Party,http://data.openaustralia.org/members/representatives.xml,E3L,"",http://www.scottmorrison.com.au/,http://www.facebook.com/pages/Scott-Morrison/101546263223119,http://twitter.com/ScottMorrisonMP,http://en.wikipedia.org/wiki/Scott_Morrison_(politician),Scott Morrison (politician),2007-11-24,2010-08-21,42,10468
10468,Scott Morrison,"Morrison, Scott",Scott,Morrison,Cook,Liberal Party,http://data.openaustralia.org/members/representatives.xml,E3L,"",http://www.scottmorrison.com.au/,http://www.facebook.com/pages/Scott-Morrison/101546263223119,http://twitter.com/ScottMorrisonMP,http://en.wikipedia.org/wiki/Scott_Morrison_(politician),Scott Morrison (politician),2010-08-21,2013-09-07,43,10468
10468,Scott Morrison,"Morrison, Scott",Scott,Morrison,Cook,Liberal Party,http://data.openaustralia.org/members/representatives.xml,E3L,"",http://www.scottmorrison.com.au/,http://www.facebook.com/pages/Scott-Morrison/101546263223119,http://twitter.com/ScottMorrisonMP,http://en.wikipedia.org/wiki/Scott_Morrison_(politician),Scott Morrison (politician),2013-09-07,,44,10468
10469,Frank Mossfield,"Mossfield, Frank",Frank,Mossfield,Greenway,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10469
10469,Frank Mossfield,"Mossfield, Frank",Frank,Mossfield,Greenway,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-11-10,39,10469
10469,Frank Mossfield,"Mossfield, Frank",Frank,Mossfield,Greenway,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2001-11-10,2004-08-31,40,10469
10470,John Mountford,"Mountford, John",John,Mountford,Banks,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-02-19,35,10470
10471,Judi Moylan,"Moylan, Judi",Judi,Moylan,Pearce,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Judi_Moylan,Judi Moylan,1993-03-13,1996-03-02,37,10471
10471,Judi Moylan,"Moylan, Judi",Judi,Moylan,Pearce,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Judi_Moylan,Judi Moylan,1996-03-02,1998-10-03,38,10471
10471,Judi Moylan,"Moylan, Judi",Judi,Moylan,Pearce,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Judi_Moylan,Judi Moylan,1998-10-03,2001-11-10,39,10471
10471,Judi Moylan,"Moylan, Judi",Judi,Moylan,Pearce,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Judi_Moylan,Judi Moylan,2001-11-10,2004-10-09,40,10471
10471,Judi Moylan,"Moylan, Judi",Judi,Moylan,Pearce,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Judi_Moylan,Judi Moylan,2004-10-09,2007-11-24,41,10471
10471,Judi Moylan,"Moylan, Judi",Judi,Moylan,Pearce,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Judi_Moylan,Judi Moylan,2007-11-24,2010-08-21,42,10471
10471,Judi Moylan,"Moylan, Judi",Judi,Moylan,Pearce,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Judi_Moylan,Judi Moylan,2010-08-21,2013-08-05,43,10471
10473,John Murphy,"Murphy, John",John,Murphy,Lowe,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/John_Murphy_(Australian_politician),John Murphy (Australian politician),1998-10-03,2001-11-10,39,10473
10473,John Murphy,"Murphy, John",John,Murphy,Lowe,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/John_Murphy_(Australian_politician),John Murphy (Australian politician),2001-11-10,2004-10-09,40,10473
10473,John Murphy,"Murphy, John",John,Murphy,Lowe,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/John_Murphy_(Australian_politician),John Murphy (Australian politician),2004-10-09,2007-11-24,41,10473
10473,John Murphy,"Murphy, John",John,Murphy,Lowe,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/John_Murphy_(Australian_politician),John Murphy (Australian politician),2007-11-24,2010-08-21,42,10473
10473,John Murphy,"Murphy, John",John,Murphy,Reid,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/John_Murphy_(Australian_politician),John Murphy (Australian politician),2010-08-21,2013-09-07,43,10473
10476,Stephen Mutch,"Mutch, Stephen",Stephen,Mutch,Cook,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-08-31,38,10476
10477,Gary Nairn,"Nairn, Gary",Gary,Nairn,Eden-Monaro,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Gary_Nairn,Gary Nairn,1996-03-02,1998-10-03,38,10477
10477,Gary Nairn,"Nairn, Gary",Gary,Nairn,Eden-Monaro,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Gary_Nairn,Gary Nairn,1998-10-03,2001-11-10,39,10477
10477,Gary Nairn,"Nairn, Gary",Gary,Nairn,Eden-Monaro,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Gary_Nairn,Gary Nairn,2001-11-10,2004-10-09,40,10477
10477,Gary Nairn,"Nairn, Gary",Gary,Nairn,Eden-Monaro,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Gary_Nairn,Gary Nairn,2004-10-09,2007-11-24,41,10477
10479,Belinda Neal,"Neal, Belinda",Belinda,Neal,Robertson,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Belinda_Neal,Belinda Neal,2007-11-24,2010-08-21,42,10479
10481,Garry Nehl,"Nehl, Garry",Garry,Nehl,Cowper,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10481
10481,Garry Nehl,"Nehl, Garry",Garry,Nehl,Cowper,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10481
10481,Garry Nehl,"Nehl, Garry",Garry,Nehl,Cowper,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10481
10481,Garry Nehl,"Nehl, Garry",Garry,Nehl,Cowper,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1996-04-30,38,10481
10481,Garry Nehl,"Nehl, Garry",Garry,Nehl,Cowper,CWM,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-04-30,1998-10-03,38,10481
10481,Garry Nehl,"Nehl, Garry",Garry,Nehl,Cowper,CWM,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-10-08,39,10481
10483,Brendan Nelson,"Nelson, Brendan",Brendan,Nelson,Bradfield,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Brendan_Nelson,Brendan Nelson,1996-03-02,1998-10-03,38,10483
10483,Brendan Nelson,"Nelson, Brendan",Brendan,Nelson,Bradfield,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Brendan_Nelson,Brendan Nelson,1998-10-03,2001-11-10,39,10483
10483,Brendan Nelson,"Nelson, Brendan",Brendan,Nelson,Bradfield,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Brendan_Nelson,Brendan Nelson,2001-11-10,2004-10-09,40,10483
10483,Brendan Nelson,"Nelson, Brendan",Brendan,Nelson,Bradfield,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Brendan_Nelson,Brendan Nelson,2004-10-09,2007-11-24,41,10483
10483,Brendan Nelson,"Nelson, Brendan",Brendan,Nelson,Bradfield,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Brendan_Nelson,Brendan Nelson,2007-11-24,2009-10-19,42,10483
10485,Shayne Neumann,"Neumann, Shayne",Shayne,Neumann,Blair,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HVO,Shayne.Neumann.MP@aph.gov.au,http://www.shayneneumann.com.au/,https://www.facebook.com/shayne.neumann,http://twitter.com/ShayneNeumannMP,http://en.wikipedia.org/wiki/Shayne_Neumann,Shayne Neumann,2007-11-24,2010-08-21,42,10485
10485,Shayne Neumann,"Neumann, Shayne",Shayne,Neumann,Blair,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HVO,Shayne.Neumann.MP@aph.gov.au,http://www.shayneneumann.com.au/,https://www.facebook.com/shayne.neumann,http://twitter.com/ShayneNeumannMP,http://en.wikipedia.org/wiki/Shayne_Neumann,Shayne Neumann,2010-08-21,2013-09-07,43,10485
10485,Shayne Neumann,"Neumann, Shayne",Shayne,Neumann,Blair,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HVO,Shayne.Neumann.MP@aph.gov.au,http://www.shayneneumann.com.au/,https://www.facebook.com/shayne.neumann,http://twitter.com/ShayneNeumannMP,http://en.wikipedia.org/wiki/Shayne_Neumann,Shayne Neumann,2013-09-07,,44,10485
10486,Paul Neville,"Neville, Paul",Paul,Neville,Hinkler,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Paul_Neville_(politician),Paul Neville (politician),1993-03-13,1996-03-02,37,10486
10486,Paul Neville,"Neville, Paul",Paul,Neville,Hinkler,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Paul_Neville_(politician),Paul Neville (politician),1996-03-02,1998-10-03,38,10486
10486,Paul Neville,"Neville, Paul",Paul,Neville,Hinkler,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Paul_Neville_(politician),Paul Neville (politician),1998-10-03,2001-11-10,39,10486
10486,Paul Neville,"Neville, Paul",Paul,Neville,Hinkler,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Paul_Neville_(politician),Paul Neville (politician),2001-11-10,2004-10-09,40,10486
10486,Paul Neville,"Neville, Paul",Paul,Neville,Hinkler,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Paul_Neville_(politician),Paul Neville (politician),2004-10-09,2007-11-24,41,10486
10486,Paul Neville,"Neville, Paul",Paul,Neville,Hinkler,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Paul_Neville_(politician),Paul Neville (politician),2007-11-24,2010-08-21,42,10486
10486,Paul Neville,"Neville, Paul",Paul,Neville,Hinkler,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Paul_Neville_(politician),Paul Neville (politician),2010-08-21,2013-08-05,43,10486
10487,Neville Newell,"Newell, Neville",Neville,Newell,Richmond,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10487
10487,Neville Newell,"Newell, Neville",Neville,Newell,Richmond,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10487
10491,Peter Nugent,"Nugent, Peter",Peter,Nugent,Aston,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10491
10491,Peter Nugent,"Nugent, Peter",Peter,Nugent,Aston,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10491
10491,Peter Nugent,"Nugent, Peter",Peter,Nugent,Aston,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10491
10491,Peter Nugent,"Nugent, Peter",Peter,Nugent,Aston,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-04-24,39,10491
10494,Michelle O'Byrne,"O'Byrne, Michelle",Michelle,O'Byrne,Bass,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-11-10,39,10494
10494,Michelle O'Byrne,"O'Byrne, Michelle",Michelle,O'Byrne,Bass,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2001-11-10,2004-10-09,40,10494
10496,Brendan O'Connor,"O'Connor, Brendan",Brendan,O'Connor,Burke,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AN3,Brendan.O'Connor.MP@aph.gov.au,http://www.brendanoconnor.com.au,https://www.facebook.com/pages/Brendan-OConnor-MP/287789063686?sk=info,"",http://en.wikipedia.org/wiki/Brendan_O%27Connor,Brendan O%27Connor,2001-11-10,2004-10-09,40,10496
10496,Brendan O'Connor,"O'Connor, Brendan",Brendan,O'Connor,Gorton,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AN3,Brendan.O'Connor.MP@aph.gov.au,http://www.brendanoconnor.com.au,https://www.facebook.com/pages/Brendan-OConnor-MP/287789063686?sk=info,"",http://en.wikipedia.org/wiki/Brendan_O%27Connor,Brendan O%27Connor,2004-10-09,2007-11-24,41,10496
10496,Brendan O'Connor,"O'Connor, Brendan",Brendan,O'Connor,Gorton,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AN3,Brendan.O'Connor.MP@aph.gov.au,http://www.brendanoconnor.com.au,https://www.facebook.com/pages/Brendan-OConnor-MP/287789063686?sk=info,"",http://en.wikipedia.org/wiki/Brendan_O%27Connor,Brendan O%27Connor,2007-11-24,2010-08-21,42,10496
10496,Brendan O'Connor,"O'Connor, Brendan",Brendan,O'Connor,Gorton,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AN3,Brendan.O'Connor.MP@aph.gov.au,http://www.brendanoconnor.com.au,https://www.facebook.com/pages/Brendan-OConnor-MP/287789063686?sk=info,"",http://en.wikipedia.org/wiki/Brendan_O%27Connor,Brendan O%27Connor,2010-08-21,2013-09-07,43,10496
10496,Brendan O'Connor,"O'Connor, Brendan",Brendan,O'Connor,Gorton,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,00AN3,Brendan.O'Connor.MP@aph.gov.au,http://www.brendanoconnor.com.au,https://www.facebook.com/pages/Brendan-OConnor-MP/287789063686?sk=info,"",http://en.wikipedia.org/wiki/Brendan_O%27Connor,Brendan O%27Connor,2013-09-07,,44,10496
10497,Gavan O'Connor,"O'Connor, Gavan",Gavan,O'Connor,Corio,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Gavan_O%27Connor,Gavan O%27Connor,1993-03-13,1996-03-02,37,10497
10497,Gavan O'Connor,"O'Connor, Gavan",Gavan,O'Connor,Corio,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Gavan_O%27Connor,Gavan O%27Connor,1996-03-02,1998-10-03,38,10497
10497,Gavan O'Connor,"O'Connor, Gavan",Gavan,O'Connor,Corio,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Gavan_O%27Connor,Gavan O%27Connor,1998-10-03,2001-11-10,39,10497
10497,Gavan O'Connor,"O'Connor, Gavan",Gavan,O'Connor,Corio,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Gavan_O%27Connor,Gavan O%27Connor,2001-11-10,2004-10-09,40,10497
10497,Gavan O'Connor,"O'Connor, Gavan",Gavan,O'Connor,Corio,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Gavan_O%27Connor,Gavan O%27Connor,2004-10-09,2007-11-24,41,10497
10499,Neil O'Keefe,"O'Keefe, Neil",Neil,O'Keefe,Burke,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10499
10499,Neil O'Keefe,"O'Keefe, Neil",Neil,O'Keefe,Burke,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10499
10499,Neil O'Keefe,"O'Keefe, Neil",Neil,O'Keefe,Burke,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10499
10499,Neil O'Keefe,"O'Keefe, Neil",Neil,O'Keefe,Burke,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10499
10499,Neil O'Keefe,"O'Keefe, Neil",Neil,O'Keefe,Burke,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-10-08,39,10499
10500,Lloyd O'Neil,"O'Neil, Lloyd",Lloyd,O'Neil,Grey,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10500
10500,Lloyd O'Neil,"O'Neil, Lloyd",Lloyd,O'Neil,Grey,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-02-08,36,10500
10502,Michael Organ,"Organ, Michael",Michael,Organ,Cunningham,Australian Greens,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2002-10-19,2004-10-09,40,10502
10503,Julie Owens,"Owens, Julie",Julie,Owens,Parramatta,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,E09,Julie.Owens.MP@aph.gov.au,http://www.julieowens.com.au/,http://www.facebook.com/julie.owens.mp,http://twitter.com/JulieOwensMP,http://en.wikipedia.org/wiki/Julie_Owens,Julie Owens,2004-10-09,2007-11-24,41,10503
10503,Julie Owens,"Owens, Julie",Julie,Owens,Parramatta,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,E09,Julie.Owens.MP@aph.gov.au,http://www.julieowens.com.au/,http://www.facebook.com/julie.owens.mp,http://twitter.com/JulieOwensMP,http://en.wikipedia.org/wiki/Julie_Owens,Julie Owens,2007-11-24,2010-08-21,42,10503
10503,Julie Owens,"Owens, Julie",Julie,Owens,Parramatta,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,E09,Julie.Owens.MP@aph.gov.au,http://www.julieowens.com.au/,http://www.facebook.com/julie.owens.mp,http://twitter.com/JulieOwensMP,http://en.wikipedia.org/wiki/Julie_Owens,Julie Owens,2010-08-21,2013-09-07,43,10503
10503,Julie Owens,"Owens, Julie",Julie,Owens,Parramatta,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,E09,Julie.Owens.MP@aph.gov.au,http://www.julieowens.com.au/,http://www.facebook.com/julie.owens.mp,http://twitter.com/JulieOwensMP,http://en.wikipedia.org/wiki/Julie_Owens,Julie Owens,2013-09-07,,44,10503
10506,Melissa Parke,"Parke, Melissa",Melissa,Parke,Fremantle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HWR,"",http://www.melissaparke.com.au,https://www.facebook.com/MelissaParkeMP,"",http://en.wikipedia.org/wiki/Melissa_Parke,Melissa Parke,2007-11-24,2010-08-21,42,10506
10506,Melissa Parke,"Parke, Melissa",Melissa,Parke,Fremantle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HWR,"",http://www.melissaparke.com.au,https://www.facebook.com/MelissaParkeMP,"",http://en.wikipedia.org/wiki/Melissa_Parke,Melissa Parke,2010-08-21,2013-09-07,43,10506
10506,Melissa Parke,"Parke, Melissa",Melissa,Parke,Fremantle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HWR,"",http://www.melissaparke.com.au,https://www.facebook.com/MelissaParkeMP,"",http://en.wikipedia.org/wiki/Melissa_Parke,Melissa Parke,2013-09-07,,44,10506
10510,Andrew Peacock,"Peacock, Andrew",Andrew,Peacock,Kooyong,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10510
10510,Andrew Peacock,"Peacock, Andrew",Andrew,Peacock,Kooyong,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10510
10510,Andrew Peacock,"Peacock, Andrew",Andrew,Peacock,Kooyong,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1994-09-17,37,10510
10511,Chris Pearce,"Pearce, Chris",Chris,Pearce,Aston,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Chris_Pearce,Chris Pearce,2001-07-14,2001-11-10,39,10511
10511,Chris Pearce,"Pearce, Chris",Chris,Pearce,Aston,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Chris_Pearce,Chris Pearce,2001-11-10,2004-10-09,40,10511
10511,Chris Pearce,"Pearce, Chris",Chris,Pearce,Aston,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Chris_Pearce,Chris Pearce,2004-10-09,2007-11-24,41,10511
10511,Chris Pearce,"Pearce, Chris",Chris,Pearce,Aston,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Chris_Pearce,Chris Pearce,2007-11-24,2010-08-21,42,10511
10512,Graham Perrett,"Perrett, Graham",Graham,Perrett,Moreton,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HVP,"",http://www.grahamperrettmp.com,https://www.facebook.com/GrahamPerrettMp,http://www.twitter.com/GrahamPerrettMP,http://en.wikipedia.org/wiki/Graham_Perrett,Graham Perrett,2007-11-24,2010-08-21,42,10512
10512,Graham Perrett,"Perrett, Graham",Graham,Perrett,Moreton,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HVP,"",http://www.grahamperrettmp.com,https://www.facebook.com/GrahamPerrettMp,http://www.twitter.com/GrahamPerrettMP,http://en.wikipedia.org/wiki/Graham_Perrett,Graham Perrett,2010-08-21,2013-09-07,43,10512
10512,Graham Perrett,"Perrett, Graham",Graham,Perrett,Moreton,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HVP,"",http://www.grahamperrettmp.com,https://www.facebook.com/GrahamPerrettMp,http://www.twitter.com/GrahamPerrettMP,http://en.wikipedia.org/wiki/Graham_Perrett,Graham Perrett,2013-09-07,,44,10512
