id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__icpsr,identifier__wikidata,identifier__google_entity_id,house,start_date,state,district,party,homepage,phone,fax,area_id,ocd_id,term,end_date,identifier__bioguide_previous
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,1995-01-06,MI,12,Democrat,,,,MI-12,ocd-division/country:us/state:mi/cd:12,104,1997-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,1997-01-07,MI,12,Democrat,,,,MI-12,ocd-division/country:us/state:mi/cd:12,105,1999-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,1999-01-06,MI,12,Democrat,,,,MI-12,ocd-division/country:us/state:mi/cd:12,106,2001-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,2001-01-06,MI,12,Democrat,,,,MI-12,ocd-division/country:us/state:mi/cd:12,107,2003-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,2003-01-07,MI,12,Democrat,http://www.house.gov/levin,,,MI-12,ocd-division/country:us/state:mi/cd:12,108,2005-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,2005-01-06,MI,12,Democrat,http://www.house.gov/levin,,,MI-12,ocd-division/country:us/state:mi/cd:12,109,2007-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,2007-01-06,MI,12,Democrat,http://www.house.gov/levin,,,MI-12,ocd-division/country:us/state:mi/cd:12,110,2009-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,2009-01-06,MI,12,Democrat,http://www.house.gov/levin,,,MI-12,ocd-division/country:us/state:mi/cd:12,111,2011-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,2011-01-06,MI,12,Democrat,http://www.house.gov/levin,202-225-4961,202-226-1033,MI-12,ocd-division/country:us/state:mi/cd:12,112,2013-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,2013-01-06,MI,9,Democrat,http://levin.house.gov,202-225-4961,202-226-1033,MI-9,ocd-division/country:us/state:mi/cd:9,113,2015-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,2015-01-06,MI,9,Democrat,http://levin.house.gov,202-225-4961,202-226-1033,MI-9,ocd-division/country:us/state:mi/cd:9,114,2017-01-03,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,2017-01-03,MI,9,Democrat,https://levin.house.gov,202-225-4961,202-226-1033,MI-9,ocd-division/country:us/state:mi/cd:9,115,"",
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,1983-01-03,MI,17,Democrat,,,,MI-17,ocd-division/country:us/state:mi/cd:17,98,1983-01-06,
L000263,Sander M. Levin,https://theunitedstates.io/images/congress/original/L000263.jpg,Sander,Levin,"Levin, Sander",1931-09-06,male,L000263,00683,,400238,N00003950,26918,H2MI17023,251,Sander_Levin,16921,Sander_Levin,339,15033,Q971943,kg:/m/02n8p2,rep,1985-01-06,MI,17,Democrat,,,,MI-17,ocd-division/country:us/state:mi/cd:17,99,1987-01-03,
L000264,Meldon Levine,https://theunitedstates.io/images/congress/original/L000264.jpg,Meldon,Levine,"Levine, Meldon",1943-06-07,male,L000264,00684,,406765,,,,,Mel_Levine,16922,,,15034,Q1918896,kg:/m/026j6ly,rep,1987-01-06,CA,27,Democrat,,,,CA-27,ocd-division/country:us/state:ca/cd:27,100,1989-01-03,
L000264,Meldon Levine,https://theunitedstates.io/images/congress/original/L000264.jpg,Meldon,Levine,"Levine, Meldon",1943-06-07,male,L000264,00684,,406765,,,,,Mel_Levine,16922,,,15034,Q1918896,kg:/m/026j6ly,rep,1989-01-06,CA,27,Democrat,,,,CA-27,ocd-division/country:us/state:ca/cd:27,101,1991-01-03,
L000264,Meldon Levine,https://theunitedstates.io/images/congress/original/L000264.jpg,Meldon,Levine,"Levine, Meldon",1943-06-07,male,L000264,00684,,406765,,,,,Mel_Levine,16922,,,15034,Q1918896,kg:/m/026j6ly,rep,1991-01-06,CA,27,Democrat,,,,CA-27,ocd-division/country:us/state:ca/cd:27,102,1993-01-03,
L000264,Meldon Levine,https://theunitedstates.io/images/congress/original/L000264.jpg,Meldon,Levine,"Levine, Meldon",1943-06-07,male,L000264,00684,,406765,,,,,Mel_Levine,16922,,,15034,Q1918896,kg:/m/026j6ly,rep,1983-01-03,CA,27,Democrat,,,,CA-27,ocd-division/country:us/state:ca/cd:27,98,1983-01-06,
L000264,Meldon Levine,https://theunitedstates.io/images/congress/original/L000264.jpg,Meldon,Levine,"Levine, Meldon",1943-06-07,male,L000264,00684,,406765,,,,,Mel_Levine,16922,,,15034,Q1918896,kg:/m/026j6ly,rep,1985-01-06,CA,27,Democrat,,,,CA-27,ocd-division/country:us/state:ca/cd:27,99,1987-01-03,
L000265,Elliott Levitas,https://theunitedstates.io/images/congress/original/L000265.jpg,Elliott,Levitas,"Levitas, Elliott",1930-12-26,male,L000265,00685,,406766,,,,,Elliott_H._Levitas,16923,,,14249,Q1332310,kg:/m/02rkyxc,rep,1981-01-06,GA,4,Democrat,,,,GA-4,ocd-division/country:us/state:ga/cd:4,97,1983-01-03,
L000265,Elliott Levitas,https://theunitedstates.io/images/congress/original/L000265.jpg,Elliott,Levitas,"Levitas, Elliott",1930-12-26,male,L000265,00685,,406766,,,,,Elliott_H._Levitas,16923,,,14249,Q1332310,kg:/m/02rkyxc,rep,1983-01-03,GA,4,Democrat,,,,GA-4,ocd-division/country:us/state:ga/cd:4,98,1983-01-06,
L000267,David Levy,https://theunitedstates.io/images/congress/original/L000267.jpg,David,Levy,"Levy, David",1953-12-18,male,L000267,00686,,406768,,,,,David_A._Levy,16924,,,29376,Q723273,kg:/m/07bgs3,rep,1993-01-06,NY,4,Republican,,,,NY-4,ocd-division/country:us/state:ny/cd:4,103,1995-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1987-01-06,CA,35,Republican,,,,CA-35,ocd-division/country:us/state:ca/cd:35,100,1989-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1989-01-06,CA,35,Republican,,,,CA-35,ocd-division/country:us/state:ca/cd:35,101,1991-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1991-01-06,CA,35,Republican,,,,CA-35,ocd-division/country:us/state:ca/cd:35,102,1993-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1993-01-06,CA,40,Republican,,,,CA-40,ocd-division/country:us/state:ca/cd:40,103,1995-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1995-01-06,CA,40,Republican,,,,CA-40,ocd-division/country:us/state:ca/cd:40,104,1997-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1997-01-07,CA,40,Republican,,,,CA-40,ocd-division/country:us/state:ca/cd:40,105,1999-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1999-01-06,CA,40,Republican,,,,CA-40,ocd-division/country:us/state:ca/cd:40,106,2001-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,2001-01-06,CA,40,Republican,,,,CA-40,ocd-division/country:us/state:ca/cd:40,107,2003-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,2003-01-07,CA,41,Republican,http://www.house.gov/jerrylewis,,,CA-41,ocd-division/country:us/state:ca/cd:41,108,2005-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,2005-01-06,CA,41,Republican,http://www.house.gov/jerrylewis,,,CA-41,ocd-division/country:us/state:ca/cd:41,109,2007-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,2007-01-06,CA,41,Republican,http://www.house.gov/jerrylewis,,,CA-41,ocd-division/country:us/state:ca/cd:41,110,2009-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,2009-01-06,CA,41,Republican,http://www.house.gov/jerrylewis,,,CA-41,ocd-division/country:us/state:ca/cd:41,111,2011-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,2011-01-06,CA,41,Republican,http://www.house.gov/jerrylewis,202-225-5861,202-225-6498,CA-41,ocd-division/country:us/state:ca/cd:41,112,2013-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1981-01-06,CA,37,Republican,,,,CA-37,ocd-division/country:us/state:ca/cd:37,97,1983-01-03,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1983-01-03,CA,35,Republican,,,,CA-35,ocd-division/country:us/state:ca/cd:35,98,1983-01-06,
L000274,Jerry Lewis,https://theunitedstates.io/images/congress/original/L000274.jpg,Jerry,Lewis,"Lewis, Jerry",1934-10-21,male,L000274,00687,,400239,N00007087,26769,H8CA37079,1001646,Jerry_Lewis_(California_politician),16931,,,14644,Q472199,kg:/m/024xf0,rep,1985-01-06,CA,35,Republican,,,,CA-35,ocd-division/country:us/state:ca/cd:35,99,1987-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,1987-01-06,GA,5,Democrat,,,,GA-5,ocd-division/country:us/state:ga/cd:5,100,1989-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,1989-01-06,GA,5,Democrat,,,,GA-5,ocd-division/country:us/state:ga/cd:5,101,1991-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,1991-01-06,GA,5,Democrat,,,,GA-5,ocd-division/country:us/state:ga/cd:5,102,1993-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,1993-01-06,GA,5,Democrat,,,,GA-5,ocd-division/country:us/state:ga/cd:5,103,1995-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,1995-01-06,GA,5,Democrat,,,,GA-5,ocd-division/country:us/state:ga/cd:5,104,1997-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,1997-01-07,GA,5,Democrat,,,,GA-5,ocd-division/country:us/state:ga/cd:5,105,1999-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,1999-01-06,GA,5,Democrat,,,,GA-5,ocd-division/country:us/state:ga/cd:5,106,2001-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,2001-01-06,GA,5,Democrat,,,,GA-5,ocd-division/country:us/state:ga/cd:5,107,2003-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,2003-01-07,GA,5,Democrat,http://www.house.gov/johnlewis,,,GA-5,ocd-division/country:us/state:ga/cd:5,108,2005-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,2005-01-06,GA,5,Democrat,http://www.house.gov/johnlewis,,,GA-5,ocd-division/country:us/state:ga/cd:5,109,2007-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,2007-01-06,GA,5,Democrat,http://www.house.gov/johnlewis,,,GA-5,ocd-division/country:us/state:ga/cd:5,110,2009-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,2009-01-06,GA,5,Democrat,http://www.house.gov/johnlewis,,,GA-5,ocd-division/country:us/state:ga/cd:5,111,2011-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,2011-01-06,GA,5,Democrat,http://www.house.gov/johnlewis,202-225-3801,202-225-0351,GA-5,ocd-division/country:us/state:ga/cd:5,112,2013-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,2013-01-06,GA,5,Democrat,http://johnlewis.house.gov,202-225-3801,202-225-0351,GA-5,ocd-division/country:us/state:ga/cd:5,113,2015-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,2015-01-06,GA,5,Democrat,http://johnlewis.house.gov,202-225-3801,202-225-0351,GA-5,ocd-division/country:us/state:ga/cd:5,114,2017-01-03,
L000287,John Lewis,https://theunitedstates.io/images/congress/original/L000287.jpg,John,Lewis,"Lewis, John",1940-02-21,male,L000287,00688,,400240,N00002577,26820,H6GA05217,2528,John_Lewis_(civil_rights_leader),16948,John_Lewis_(Georgia),341,15431,Q45380,kg:/m/02555z,rep,2017-01-03,GA,5,Democrat,https://johnlewis.house.gov,202-225-3801,202-225-0351,GA-5,ocd-division/country:us/state:ga/cd:5,115,"",
L000293,Ron Lewis,https://theunitedstates.io/images/congress/original/L000293.jpg,Ron,Lewis,"Lewis, Ron",1946-09-14,male,L000293,00689,,400241,N00003476,26872,H4KY02030,,Ron_Lewis,16958,,,29352,Q546414,kg:/m/025bb2,rep,1993-05-24,KY,2,Republican,,,,KY-2,ocd-division/country:us/state:ky/cd:2,103,1995-01-03,
L000293,Ron Lewis,https://theunitedstates.io/images/congress/original/L000293.jpg,Ron,Lewis,"Lewis, Ron",1946-09-14,male,L000293,00689,,400241,N00003476,26872,H4KY02030,,Ron_Lewis,16958,,,29352,Q546414,kg:/m/025bb2,rep,1995-01-06,KY,2,Republican,,,,KY-2,ocd-division/country:us/state:ky/cd:2,104,1997-01-03,
L000293,Ron Lewis,https://theunitedstates.io/images/congress/original/L000293.jpg,Ron,Lewis,"Lewis, Ron",1946-09-14,male,L000293,00689,,400241,N00003476,26872,H4KY02030,,Ron_Lewis,16958,,,29352,Q546414,kg:/m/025bb2,rep,1997-01-07,KY,2,Republican,,,,KY-2,ocd-division/country:us/state:ky/cd:2,105,1999-01-03,
L000293,Ron Lewis,https://theunitedstates.io/images/congress/original/L000293.jpg,Ron,Lewis,"Lewis, Ron",1946-09-14,male,L000293,00689,,400241,N00003476,26872,H4KY02030,,Ron_Lewis,16958,,,29352,Q546414,kg:/m/025bb2,rep,1999-01-06,KY,2,Republican,,,,KY-2,ocd-division/country:us/state:ky/cd:2,106,2001-01-03,
L000293,Ron Lewis,https://theunitedstates.io/images/congress/original/L000293.jpg,Ron,Lewis,"Lewis, Ron",1946-09-14,male,L000293,00689,,400241,N00003476,26872,H4KY02030,,Ron_Lewis,16958,,,29352,Q546414,kg:/m/025bb2,rep,2001-01-06,KY,2,Republican,,,,KY-2,ocd-division/country:us/state:ky/cd:2,107,2003-01-03,
L000293,Ron Lewis,https://theunitedstates.io/images/congress/original/L000293.jpg,Ron,Lewis,"Lewis, Ron",1946-09-14,male,L000293,00689,,400241,N00003476,26872,H4KY02030,,Ron_Lewis,16958,,,29352,Q546414,kg:/m/025bb2,rep,2003-01-07,KY,2,Republican,http://www.house.gov/ronlewis,,,KY-2,ocd-division/country:us/state:ky/cd:2,108,2005-01-03,
L000293,Ron Lewis,https://theunitedstates.io/images/congress/original/L000293.jpg,Ron,Lewis,"Lewis, Ron",1946-09-14,male,L000293,00689,,400241,N00003476,26872,H4KY02030,,Ron_Lewis,16958,,,29352,Q546414,kg:/m/025bb2,rep,2005-01-06,KY,2,Republican,http://www.house.gov/ronlewis,,,KY-2,ocd-division/country:us/state:ky/cd:2,109,2007-01-03,
L000293,Ron Lewis,https://theunitedstates.io/images/congress/original/L000293.jpg,Ron,Lewis,"Lewis, Ron",1946-09-14,male,L000293,00689,,400241,N00003476,26872,H4KY02030,,Ron_Lewis,16958,,,29352,Q546414,kg:/m/025bb2,rep,2007-01-06,KY,2,Republican,http://www.house.gov/ronlewis,,,KY-2,ocd-division/country:us/state:ky/cd:2,110,2009-01-03,
L000295,Thomas Lewis,https://theunitedstates.io/images/congress/original/L000295.jpg,Thomas,Lewis,"Lewis, Thomas",1924-10-26,male,L000295,00690,,406790,,,,,Tom_Lewis_(American_politician),16960,,,15035,Q1794112,kg:/m/026x676,rep,1987-01-06,FL,12,Republican,,,,FL-12,ocd-division/country:us/state:fl/cd:12,100,1989-01-03,
L000295,Thomas Lewis,https://theunitedstates.io/images/congress/original/L000295.jpg,Thomas,Lewis,"Lewis, Thomas",1924-10-26,male,L000295,00690,,406790,,,,,Tom_Lewis_(American_politician),16960,,,15035,Q1794112,kg:/m/026x676,rep,1989-01-06,FL,12,Republican,,,,FL-12,ocd-division/country:us/state:fl/cd:12,101,1991-01-03,
L000295,Thomas Lewis,https://theunitedstates.io/images/congress/original/L000295.jpg,Thomas,Lewis,"Lewis, Thomas",1924-10-26,male,L000295,00690,,406790,,,,,Tom_Lewis_(American_politician),16960,,,15035,Q1794112,kg:/m/026x676,rep,1991-01-06,FL,12,Republican,,,,FL-12,ocd-division/country:us/state:fl/cd:12,102,1993-01-03,
L000295,Thomas Lewis,https://theunitedstates.io/images/congress/original/L000295.jpg,Thomas,Lewis,"Lewis, Thomas",1924-10-26,male,L000295,00690,,406790,,,,,Tom_Lewis_(American_politician),16960,,,15035,Q1794112,kg:/m/026x676,rep,1993-01-06,FL,16,Republican,,,,FL-16,ocd-division/country:us/state:fl/cd:16,103,1995-01-03,
L000295,Thomas Lewis,https://theunitedstates.io/images/congress/original/L000295.jpg,Thomas,Lewis,"Lewis, Thomas",1924-10-26,male,L000295,00690,,406790,,,,,Tom_Lewis_(American_politician),16960,,,15035,Q1794112,kg:/m/026x676,rep,1983-01-03,FL,12,Republican,,,,FL-12,ocd-division/country:us/state:fl/cd:12,98,1983-01-06,
L000295,Thomas Lewis,https://theunitedstates.io/images/congress/original/L000295.jpg,Thomas,Lewis,"Lewis, Thomas",1924-10-26,male,L000295,00690,,406790,,,,,Tom_Lewis_(American_politician),16960,,,15035,Q1794112,kg:/m/026x676,rep,1985-01-06,FL,12,Republican,,,,FL-12,ocd-division/country:us/state:fl/cd:12,99,1987-01-03,
L000305,James Lightfoot,https://theunitedstates.io/images/congress/original/L000305.jpg,James,Lightfoot,"Lightfoot, James",1938-09-27,male,L000305,00691,,406799,,,,,Jim_Ross_Lightfoot,16971,,,15106,Q1271006,kg:/m/05bynz,rep,1987-01-06,IA,5,Republican,,,,IA-5,ocd-division/country:us/state:ia/cd:5,100,1989-01-03,
L000305,James Lightfoot,https://theunitedstates.io/images/congress/original/L000305.jpg,James,Lightfoot,"Lightfoot, James",1938-09-27,male,L000305,00691,,406799,,,,,Jim_Ross_Lightfoot,16971,,,15106,Q1271006,kg:/m/05bynz,rep,1989-01-06,IA,5,Republican,,,,IA-5,ocd-division/country:us/state:ia/cd:5,101,1991-01-03,
