id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,identifier__wikidata,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous
G000548,Scott Garrett,https://theunitedstates.io/images/congress/original/G000548.jpg,Scott,Garrett,"Garrett, Scott",1959-07-09,male,G000548,01737,,400145,N00000743,4430,H8NJ05052,1003601,Scott Garrett,14255,Scott Garrett,254,gIQAutKHAP,20336,Q981424,rep,2011-01-06,NJ,5,Republican,http://garrett.house.gov,2244 Rayburn HOB; Washington DC 20515-3005,202-225-4465,202-225-9048,ocd-division/country:us/state:nj/cd:5,112,2013-01-03,
G000548,Scott Garrett,https://theunitedstates.io/images/congress/original/G000548.jpg,Scott,Garrett,"Garrett, Scott",1959-07-09,male,G000548,01737,,400145,N00000743,4430,H8NJ05052,1003601,Scott Garrett,14255,Scott Garrett,254,gIQAutKHAP,20336,Q981424,rep,2013-01-06,NJ,5,Republican,http://garrett.house.gov,2232 Rayburn HOB; Washington DC 20515-3005,202-225-4465,202-225-9048,ocd-division/country:us/state:nj/cd:5,113,2015-01-03,
G000548,Scott Garrett,https://theunitedstates.io/images/congress/original/G000548.jpg,Scott,Garrett,"Garrett, Scott",1959-07-09,male,G000548,01737,,400145,N00000743,4430,H8NJ05052,1003601,Scott Garrett,14255,Scott Garrett,254,gIQAutKHAP,20336,Q981424,rep,2015-01-06,NJ,5,Republican,http://garrett.house.gov,2232 Rayburn HOB; Washington DC 20515-3005,202-225-4465,202-225-9048,ocd-division/country:us/state:nj/cd:5,114,"",
G000549,Jim Gerlach,https://theunitedstates.io/images/congress/original/G000549.jpg,Jim,Gerlach,"Gerlach, Jim",1955-02-25,male,G000549,01743,,400147,N00025025,5226,H2PA06114,1003611,Jim Gerlach,14257,Jim Gerlach,255,gIQAqIxpAP,20345,,rep,2003-01-07,PA,6,Republican,http://www.house.gov/gerlach,,,,ocd-division/country:us/state:pa/cd:6,108,2005-01-03,
G000549,Jim Gerlach,https://theunitedstates.io/images/congress/original/G000549.jpg,Jim,Gerlach,"Gerlach, Jim",1955-02-25,male,G000549,01743,,400147,N00025025,5226,H2PA06114,1003611,Jim Gerlach,14257,Jim Gerlach,255,gIQAqIxpAP,20345,,rep,2005-01-06,PA,6,Republican,http://www.house.gov/gerlach,,,,ocd-division/country:us/state:pa/cd:6,109,2007-01-03,
G000549,Jim Gerlach,https://theunitedstates.io/images/congress/original/G000549.jpg,Jim,Gerlach,"Gerlach, Jim",1955-02-25,male,G000549,01743,,400147,N00025025,5226,H2PA06114,1003611,Jim Gerlach,14257,Jim Gerlach,255,gIQAqIxpAP,20345,,rep,2007-01-06,PA,6,Republican,http://gerlach.house.gov,,,,ocd-division/country:us/state:pa/cd:6,110,2009-01-03,
G000549,Jim Gerlach,https://theunitedstates.io/images/congress/original/G000549.jpg,Jim,Gerlach,"Gerlach, Jim",1955-02-25,male,G000549,01743,,400147,N00025025,5226,H2PA06114,1003611,Jim Gerlach,14257,Jim Gerlach,255,gIQAqIxpAP,20345,,rep,2009-01-06,PA,6,Republican,http://gerlach.house.gov,,,,ocd-division/country:us/state:pa/cd:6,111,2011-01-03,
G000549,Jim Gerlach,https://theunitedstates.io/images/congress/original/G000549.jpg,Jim,Gerlach,"Gerlach, Jim",1955-02-25,male,G000549,01743,,400147,N00025025,5226,H2PA06114,1003611,Jim Gerlach,14257,Jim Gerlach,255,gIQAqIxpAP,20345,,rep,2011-01-06,PA,6,Republican,http://gerlach.house.gov,2442 Rayburn HOB; Washington DC 20515-3806,202-225-4315,202-225-8440,ocd-division/country:us/state:pa/cd:6,112,2013-01-03,
G000549,Jim Gerlach,https://theunitedstates.io/images/congress/original/G000549.jpg,Jim,Gerlach,"Gerlach, Jim",1955-02-25,male,G000549,01743,,400147,N00025025,5226,H2PA06114,1003611,Jim Gerlach,14257,Jim Gerlach,255,gIQAqIxpAP,20345,,rep,2013-01-06,PA,6,Republican,http://gerlach.house.gov,2442 Rayburn HOB; Washington DC 20515-3806,202-225-4315,202-225-8440,ocd-division/country:us/state:pa/cd:6,113,2015-01-03,
G000550,Phil Gingrey,https://theunitedstates.io/images/congress/original/G000550.jpg,Phil,Gingrey,"Gingrey, Phil",1942-07-10,male,G000550,01720,,400151,N00024760,17644,H2GA11149,1003565,Phil Gingrey,14259,,259,gIQAq9iGAP,20319,,rep,2003-01-07,GA,11,Republican,http://www.house.gov/gingrey,,,,ocd-division/country:us/state:ga/cd:11,108,2005-01-03,
G000550,Phil Gingrey,https://theunitedstates.io/images/congress/original/G000550.jpg,Phil,Gingrey,"Gingrey, Phil",1942-07-10,male,G000550,01720,,400151,N00024760,17644,H2GA11149,1003565,Phil Gingrey,14259,,259,gIQAq9iGAP,20319,,rep,2005-01-06,GA,11,Republican,http://www.house.gov/gingrey,,,,ocd-division/country:us/state:ga/cd:11,109,2007-01-03,
G000550,Phil Gingrey,https://theunitedstates.io/images/congress/original/G000550.jpg,Phil,Gingrey,"Gingrey, Phil",1942-07-10,male,G000550,01720,,400151,N00024760,17644,H2GA11149,1003565,Phil Gingrey,14259,,259,gIQAq9iGAP,20319,,rep,2007-01-06,GA,11,Republican,http://www.house.gov/gingrey,,,,ocd-division/country:us/state:ga/cd:11,110,2009-01-03,
G000550,Phil Gingrey,https://theunitedstates.io/images/congress/original/G000550.jpg,Phil,Gingrey,"Gingrey, Phil",1942-07-10,male,G000550,01720,,400151,N00024760,17644,H2GA11149,1003565,Phil Gingrey,14259,,259,gIQAq9iGAP,20319,,rep,2009-01-06,GA,11,Republican,http://www.house.gov/gingrey,,,,ocd-division/country:us/state:ga/cd:11,111,2011-01-03,
G000550,Phil Gingrey,https://theunitedstates.io/images/congress/original/G000550.jpg,Phil,Gingrey,"Gingrey, Phil",1942-07-10,male,G000550,01720,,400151,N00024760,17644,H2GA11149,1003565,Phil Gingrey,14259,,259,gIQAq9iGAP,20319,,rep,2011-01-06,GA,11,Republican,http://www.house.gov/gingrey,442 Cannon HOB; Washington DC 20515-1011,202-225-2931,202-225-2944,ocd-division/country:us/state:ga/cd:11,112,2013-01-03,
G000550,Phil Gingrey,https://theunitedstates.io/images/congress/original/G000550.jpg,Phil,Gingrey,"Gingrey, Phil",1942-07-10,male,G000550,01720,,400151,N00024760,17644,H2GA11149,1003565,Phil Gingrey,14259,,259,gIQAq9iGAP,20319,,rep,2013-01-06,GA,11,Republican,http://gingrey.house.gov,442 Cannon HOB; Washington DC 20515-1011,202-225-2931,202-225-2944,ocd-division/country:us/state:ga/cd:11,113,2015-01-03,
G000551,Raúl M. Grijalva,https://theunitedstates.io/images/congress/original/G000551.jpg,Raúl,Grijalva,"Grijalva, Raúl",1948-02-19,male,G000551,01708,,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,gIQATZnOAP,20305,Q946606,rep,2003-01-07,AZ,7,Democrat,http://www.house.gov/grijalva,,,,ocd-division/country:us/state:az/cd:7,108,2005-01-03,
G000551,Raúl M. Grijalva,https://theunitedstates.io/images/congress/original/G000551.jpg,Raúl,Grijalva,"Grijalva, Raúl",1948-02-19,male,G000551,01708,,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,gIQATZnOAP,20305,Q946606,rep,2005-01-06,AZ,7,Democrat,http://www.house.gov/grijalva,,,,ocd-division/country:us/state:az/cd:7,109,2007-01-03,
G000551,Raúl M. Grijalva,https://theunitedstates.io/images/congress/original/G000551.jpg,Raúl,Grijalva,"Grijalva, Raúl",1948-02-19,male,G000551,01708,,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,gIQATZnOAP,20305,Q946606,rep,2007-01-06,AZ,7,Democrat,http://www.house.gov/grijalva,,,,ocd-division/country:us/state:az/cd:7,110,2009-01-03,
G000551,Raúl M. Grijalva,https://theunitedstates.io/images/congress/original/G000551.jpg,Raúl,Grijalva,"Grijalva, Raúl",1948-02-19,male,G000551,01708,,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,gIQATZnOAP,20305,Q946606,rep,2009-01-06,AZ,7,Democrat,http://www.house.gov/grijalva,,,,ocd-division/country:us/state:az/cd:7,111,2011-01-03,
G000551,Raúl M. Grijalva,https://theunitedstates.io/images/congress/original/G000551.jpg,Raúl,Grijalva,"Grijalva, Raúl",1948-02-19,male,G000551,01708,,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,gIQATZnOAP,20305,Q946606,rep,2011-01-06,AZ,7,Democrat,http://www.house.gov/grijalva,1511 Longworth HOB; Washington DC 20515-0307,202-225-2435,202-225-1541,ocd-division/country:us/state:az/cd:7,112,2013-01-03,
G000551,Raúl M. Grijalva,https://theunitedstates.io/images/congress/original/G000551.jpg,Raúl,Grijalva,"Grijalva, Raúl",1948-02-19,male,G000551,01708,,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,gIQATZnOAP,20305,Q946606,rep,2013-01-06,AZ,3,Democrat,http://grijalva.house.gov,1511 Longworth HOB; Washington DC 20515-0303,202-225-2435,202-225-1541,ocd-division/country:us/state:az/cd:3,113,2015-01-03,
G000551,Raúl M. Grijalva,https://theunitedstates.io/images/congress/original/G000551.jpg,Raúl,Grijalva,"Grijalva, Raúl",1948-02-19,male,G000551,01708,,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,gIQATZnOAP,20305,Q946606,rep,2015-01-06,AZ,3,Democrat,http://grijalva.house.gov,1511 Longworth HOB; Washington DC 20515-0303,202-225-2435,202-225-1541,ocd-division/country:us/state:az/cd:3,114,"",
G000552,Louie Gohmert,https://theunitedstates.io/images/congress/original/G000552.jpg,Louie,Gohmert,"Gohmert, Louie",1953-08-18,male,G000552,01801,,400651,N00026148,50029,H4TX04039,1011394,Louie Gohmert,14263,Louie Gohmert,656,gIQA0GxpAP,20527,Q532647,rep,2005-01-06,TX,1,Republican,,,,,ocd-division/country:us/state:tx/cd:1,109,2007-01-03,
G000552,Louie Gohmert,https://theunitedstates.io/images/congress/original/G000552.jpg,Louie,Gohmert,"Gohmert, Louie",1953-08-18,male,G000552,01801,,400651,N00026148,50029,H4TX04039,1011394,Louie Gohmert,14263,Louie Gohmert,656,gIQA0GxpAP,20527,Q532647,rep,2007-01-06,TX,1,Republican,http://gohmert.house.gov,,,,ocd-division/country:us/state:tx/cd:1,110,2009-01-03,
G000552,Louie Gohmert,https://theunitedstates.io/images/congress/original/G000552.jpg,Louie,Gohmert,"Gohmert, Louie",1953-08-18,male,G000552,01801,,400651,N00026148,50029,H4TX04039,1011394,Louie Gohmert,14263,Louie Gohmert,656,gIQA0GxpAP,20527,Q532647,rep,2009-01-06,TX,1,Republican,http://gohmert.house.gov,,,,ocd-division/country:us/state:tx/cd:1,111,2011-01-03,
G000552,Louie Gohmert,https://theunitedstates.io/images/congress/original/G000552.jpg,Louie,Gohmert,"Gohmert, Louie",1953-08-18,male,G000552,01801,,400651,N00026148,50029,H4TX04039,1011394,Louie Gohmert,14263,Louie Gohmert,656,gIQA0GxpAP,20527,Q532647,rep,2011-01-06,TX,1,Republican,http://gohmert.house.gov,2440 Rayburn HOB; Washington DC 20515-4301,202-225-3035,202-226-1230,ocd-division/country:us/state:tx/cd:1,112,2013-01-03,
G000552,Louie Gohmert,https://theunitedstates.io/images/congress/original/G000552.jpg,Louie,Gohmert,"Gohmert, Louie",1953-08-18,male,G000552,01801,,400651,N00026148,50029,H4TX04039,1011394,Louie Gohmert,14263,Louie Gohmert,656,gIQA0GxpAP,20527,Q532647,rep,2013-01-06,TX,1,Republican,http://gohmert.house.gov,2243 Rayburn HOB; Washington DC 20515-4301,202-225-3035,202-226-1230,ocd-division/country:us/state:tx/cd:1,113,2015-01-03,
G000552,Louie Gohmert,https://theunitedstates.io/images/congress/original/G000552.jpg,Louie,Gohmert,"Gohmert, Louie",1953-08-18,male,G000552,01801,,400651,N00026148,50029,H4TX04039,1011394,Louie Gohmert,14263,Louie Gohmert,656,gIQA0GxpAP,20527,Q532647,rep,2015-01-06,TX,1,Republican,http://gohmert.house.gov,2243 Rayburn HOB; Washington DC 20515-4301,202-225-3035,202-226-1230,ocd-division/country:us/state:tx/cd:1,114,"",
G000553,Al Green,https://theunitedstates.io/images/congress/original/G000553.jpg,Al,Green,"Green, Al",1947-09-01,male,G000553,01803,,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,gIQA7bXzDP,20529,Q749039,rep,2005-01-06,TX,9,Democrat,,,,,ocd-division/country:us/state:tx/cd:9,109,2007-01-03,
G000553,Al Green,https://theunitedstates.io/images/congress/original/G000553.jpg,Al,Green,"Green, Al",1947-09-01,male,G000553,01803,,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,gIQA7bXzDP,20529,Q749039,rep,2007-01-06,TX,9,Democrat,http://www.house.gov/algreen,,,,ocd-division/country:us/state:tx/cd:9,110,2009-01-03,
G000553,Al Green,https://theunitedstates.io/images/congress/original/G000553.jpg,Al,Green,"Green, Al",1947-09-01,male,G000553,01803,,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,gIQA7bXzDP,20529,Q749039,rep,2009-01-06,TX,9,Democrat,http://www.house.gov/algreen,,,,ocd-division/country:us/state:tx/cd:9,111,2011-01-03,
G000553,Al Green,https://theunitedstates.io/images/congress/original/G000553.jpg,Al,Green,"Green, Al",1947-09-01,male,G000553,01803,,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,gIQA7bXzDP,20529,Q749039,rep,2011-01-06,TX,9,Democrat,http://www.house.gov/algreen,2201 Rayburn HOB; Washington DC 20515-4309,202-225-7508,202-225-2947,ocd-division/country:us/state:tx/cd:9,112,2013-01-03,
G000553,Al Green,https://theunitedstates.io/images/congress/original/G000553.jpg,Al,Green,"Green, Al",1947-09-01,male,G000553,01803,,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,gIQA7bXzDP,20529,Q749039,rep,2013-01-06,TX,9,Democrat,http://algreen.house.gov,2201 Rayburn HOB; Washington DC 20515-4309,202-225-7508,202-225-2947,ocd-division/country:us/state:tx/cd:9,113,2015-01-03,
G000553,Al Green,https://theunitedstates.io/images/congress/original/G000553.jpg,Al,Green,"Green, Al",1947-09-01,male,G000553,01803,,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,gIQA7bXzDP,20529,Q749039,rep,2015-01-06,TX,9,Democrat,http://algreen.house.gov,2347 Rayburn HOB; Washington DC 20515-4309,202-225-7508,202-225-2947,ocd-division/country:us/state:tx/cd:9,114,"",
G000554,Gabrielle Giffords,https://theunitedstates.io/images/congress/original/G000554.jpg,Gabrielle,Giffords,"Giffords, Gabrielle",1970-06-08,female,G000554,01831,,412188,N00027829,28507,H6AZ08038,1021830,Gabrielle Giffords,14267,,,,20701,,rep,2007-01-06,AZ,8,Democrat,http://giffords.house.gov,,,,ocd-division/country:us/state:az/cd:8,110,2009-01-03,
G000554,Gabrielle Giffords,https://theunitedstates.io/images/congress/original/G000554.jpg,Gabrielle,Giffords,"Giffords, Gabrielle",1970-06-08,female,G000554,01831,,412188,N00027829,28507,H6AZ08038,1021830,Gabrielle Giffords,14267,,,,20701,,rep,2009-01-06,AZ,8,Democrat,http://giffords.house.gov,,,,ocd-division/country:us/state:az/cd:8,111,2011-01-03,
G000554,Gabrielle Giffords,https://theunitedstates.io/images/congress/original/G000554.jpg,Gabrielle,Giffords,"Giffords, Gabrielle",1970-06-08,female,G000554,01831,,412188,N00027829,28507,H6AZ08038,1021830,Gabrielle Giffords,14267,,,,20701,,rep,2011-01-06,AZ,8,Democrat,http://giffords.house.gov,1030 Longworth House Office Building;  20515-0308,,,ocd-division/country:us/state:az/cd:8,112,2012-01-25,
G000555,Kirsten E. Gillibrand,https://theunitedstates.io/images/congress/original/G000555.jpg,Kirsten,Gillibrand,"Gillibrand, Kirsten",1966-12-09,female,G000555,01866,S331,412223,N00027658,65147,H6NY20167,1022862,Kirsten Gillibrand,14269,Kirsten Gillibrand,708,gIQAz4Kt9O,20735,Q22222,rep,2007-01-06,NY,20,Democrat,http://gillibrand.house.gov,,,,ocd-division/country:us/state:ny/cd:20,110,2009-01-03,
G000556,Alan Grayson,https://theunitedstates.io/images/congress/original/G000556.jpg,Alan,Grayson,"Grayson, Alan",1958-03-13,male,G000556,01914,,412276,N00028418,68184,H6FL08213,1013409,Alan Grayson,14271,Alan Grayson,758,gIQAp6qMAP,20908,Q1281084,rep,2009-01-06,FL,8,Democrat,http://grayson.house.gov,,,,ocd-division/country:us/state:fl/cd:8,111,2011-01-03,
G000556,Alan Grayson,https://theunitedstates.io/images/congress/original/G000556.jpg,Alan,Grayson,"Grayson, Alan",1958-03-13,male,G000556,01914,,412276,N00028418,68184,H6FL08213,1013409,Alan Grayson,14271,Alan Grayson,758,gIQAp6qMAP,20908,Q1281084,rep,2013-01-06,FL,9,Democrat,http://grayson.house.gov,430 Cannon HOB; Washington DC 20515-0909,202-225-9889,202-225-9742,ocd-division/country:us/state:fl/cd:9,113,2015-01-03,
G000556,Alan Grayson,https://theunitedstates.io/images/congress/original/G000556.jpg,Alan,Grayson,"Grayson, Alan",1958-03-13,male,G000556,01914,,412276,N00028418,68184,H6FL08213,1013409,Alan Grayson,14271,Alan Grayson,758,gIQAp6qMAP,20908,Q1281084,rep,2015-01-06,FL,9,Democrat,http://grayson.house.gov,303 Cannon HOB; Washington DC 20515-0909,202-225-9889,202-225-9742,ocd-division/country:us/state:fl/cd:9,114,"",
G000557,Parker Griffith,https://theunitedstates.io/images/congress/original/G000557.jpg,Parker,Griffith,"Griffith, Parker",1942-08-06,male,G000557,01906,,412277,N00029917,60357,H8AL05109,1031339,Parker Griffith,14273,,,,,,rep,2009-01-06,AL,5,Republican,http://griffith.house.gov,,,,ocd-division/country:us/state:al/cd:5,111,2011-01-03,
G000558,Brett Guthrie,https://theunitedstates.io/images/congress/original/G000558.jpg,Brett,Guthrie,"Guthrie, Brett",1964-02-18,male,G000558,01922,,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,gIQAh9rq6O,20916,Q910794,rep,2009-01-06,KY,2,Republican,http://guthrie.house.gov,,,,ocd-division/country:us/state:ky/cd:2,111,2011-01-03,
G000558,Brett Guthrie,https://theunitedstates.io/images/congress/original/G000558.jpg,Brett,Guthrie,"Guthrie, Brett",1964-02-18,male,G000558,01922,,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,gIQAh9rq6O,20916,Q910794,rep,2011-01-06,KY,2,Republican,http://guthrie.house.gov,308 Cannon HOB; Washington DC 20515-1702,202-225-3501,202-226-2019,ocd-division/country:us/state:ky/cd:2,112,2013-01-03,
G000558,Brett Guthrie,https://theunitedstates.io/images/congress/original/G000558.jpg,Brett,Guthrie,"Guthrie, Brett",1964-02-18,male,G000558,01922,,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,gIQAh9rq6O,20916,Q910794,rep,2013-01-06,KY,2,Republican,http://guthrie.house.gov,308 Cannon HOB; Washington DC 20515-1702,202-225-3501,202-226-2019,ocd-division/country:us/state:ky/cd:2,113,2015-01-03,
G000558,Brett Guthrie,https://theunitedstates.io/images/congress/original/G000558.jpg,Brett,Guthrie,"Guthrie, Brett",1964-02-18,male,G000558,01922,,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,gIQAh9rq6O,20916,Q910794,rep,2015-01-06,KY,2,Republican,http://guthrie.house.gov,2434 Rayburn HOB; Washington DC 20515-1702,202-225-3501,202-226-2019,ocd-division/country:us/state:ky/cd:2,114,"",
G000559,John Garamendi,https://theunitedstates.io/images/congress/original/G000559.jpg,John,Garamendi,"Garamendi, John",1945-01-24,male,G000559,01973,,412382,N00030856,29664,H0CA10149,18413,John Garamendi,14276,,1209,gIQAZT3s6O,20958,Q1340268,rep,2009-11-03,CA,10,Democrat,http://garamendi.house.gov/,,,,ocd-division/country:us/state:ca/cd:10,111,2011-01-03,
G000559,John Garamendi,https://theunitedstates.io/images/congress/original/G000559.jpg,John,Garamendi,"Garamendi, John",1945-01-24,male,G000559,01973,,412382,N00030856,29664,H0CA10149,18413,John Garamendi,14276,,1209,gIQAZT3s6O,20958,Q1340268,rep,2011-01-06,CA,10,Democrat,http://garamendi.house.gov/,228 Cannon HOB; Washington DC 20515-0510,202-225-1880,202-225-5914,ocd-division/country:us/state:ca/cd:10,112,2013-01-03,
G000559,John Garamendi,https://theunitedstates.io/images/congress/original/G000559.jpg,John,Garamendi,"Garamendi, John",1945-01-24,male,G000559,01973,,412382,N00030856,29664,H0CA10149,18413,John Garamendi,14276,,1209,gIQAZT3s6O,20958,Q1340268,rep,2013-01-06,CA,3,Democrat,http://garamendi.house.gov,2438 Rayburn HOB; Washington DC 20515-0503,202-225-1880,202-225-5914,ocd-division/country:us/state:ca/cd:3,113,2015-01-03,
G000559,John Garamendi,https://theunitedstates.io/images/congress/original/G000559.jpg,John,Garamendi,"Garamendi, John",1945-01-24,male,G000559,01973,,412382,N00030856,29664,H0CA10149,18413,John Garamendi,14276,,1209,gIQAZT3s6O,20958,Q1340268,rep,2015-01-06,CA,3,Democrat,http://garamendi.house.gov,2438 Rayburn HOB; Washington DC 20515-0503,202-225-1880,202-225-5914,ocd-division/country:us/state:ca/cd:3,114,"",
G000560,Tom Graves,https://theunitedstates.io/images/congress/original/G000560.jpg,Tom,Graves,"Graves, Tom",1970-02-03,male,G000560,01979,,412388,N00030788,31969,H0GA09030,11519,Tom Graves,14278,Tom Graves,1369,gIQA82YuKP,20962,Q1647301,rep,2010-06-08,GA,9,Republican,http://tomgraves.house.gov/,,,,ocd-division/country:us/state:ga/cd:9,111,2011-01-03,
G000560,Tom Graves,https://theunitedstates.io/images/congress/original/G000560.jpg,Tom,Graves,"Graves, Tom",1970-02-03,male,G000560,01979,,412388,N00030788,31969,H0GA09030,11519,Tom Graves,14278,Tom Graves,1369,gIQA82YuKP,20962,Q1647301,rep,2011-01-06,GA,9,Republican,http://tomgraves.house.gov/,1113 Longworth HOB; Washington DC 20515-1010,202-225-5211,202-225-8272,ocd-division/country:us/state:ga/cd:9,112,2013-01-03,
G000560,Tom Graves,https://theunitedstates.io/images/congress/original/G000560.jpg,Tom,Graves,"Graves, Tom",1970-02-03,male,G000560,01979,,412388,N00030788,31969,H0GA09030,11519,Tom Graves,14278,Tom Graves,1369,gIQA82YuKP,20962,Q1647301,rep,2013-01-06,GA,14,Republican,http://tomgraves.house.gov,432 Cannon HOB; Washington DC 20515-1014,202-225-5211,202-225-8272,ocd-division/country:us/state:ga/cd:14,113,2015-01-03,
G000560,Tom Graves,https://theunitedstates.io/images/congress/original/G000560.jpg,Tom,Graves,"Graves, Tom",1970-02-03,male,G000560,01979,,412388,N00030788,31969,H0GA09030,11519,Tom Graves,14278,Tom Graves,1369,gIQA82YuKP,20962,Q1647301,rep,2015-01-06,GA,14,Republican,http://tomgraves.house.gov,2442 Rayburn HOB; Washington DC 20515-1014,202-225-5211,202-225-8272,ocd-division/country:us/state:ga/cd:14,114,"",
G000562,Cory Gardner,https://theunitedstates.io/images/congress/original/G000562.jpg,Cory,Gardner,"Gardner, Cory",1974-08-22,male,G000562,01998,S377,412406,N00030780,30004,H0CO04122,623308,Cory Gardner,14279,Cory Gardner,1418,gIQAAaFWKP,21112,Q1135774,rep,2011-01-06,CO,4,Republican,http://gardner.house.gov/,213 Cannon HOB; Washington DC 20515-0604,202-225-4676,,ocd-division/country:us/state:co/cd:4,112,2013-01-03,
G000562,Cory Gardner,https://theunitedstates.io/images/congress/original/G000562.jpg,Cory,Gardner,"Gardner, Cory",1974-08-22,male,G000562,01998,S377,412406,N00030780,30004,H0CO04122,623308,Cory Gardner,14279,Cory Gardner,1418,gIQAAaFWKP,21112,Q1135774,rep,2013-01-06,CO,4,Republican,http://gardner.house.gov,213 Cannon HOB; Washington DC 20515-0604,202-225-4676,202-225-5870,ocd-division/country:us/state:co/cd:4,113,2015-01-03,
G000563,Bob Gibbs,https://theunitedstates.io/images/congress/original/G000563.jpg,Bob,Gibbs,"Gibbs, Bob",1954-06-14,male,G000563,02049,,412463,N00031128,45466,H0OH18077,1033844,Bob Gibbs,14280,Bob Gibbs,1469,gIQAlN3VKP,21165,Q887945,rep,2011-01-06,OH,18,Republican,http://gibbs.house.gov/,329 Cannon HOB; Washington DC 20515-3518,202-225-6265,202-225-3394,ocd-division/country:us/state:oh/cd:18,112,2013-01-03,
G000563,Bob Gibbs,https://theunitedstates.io/images/congress/original/G000563.jpg,Bob,Gibbs,"Gibbs, Bob",1954-06-14,male,G000563,02049,,412463,N00031128,45466,H0OH18077,1033844,Bob Gibbs,14280,Bob Gibbs,1469,gIQAlN3VKP,21165,Q887945,rep,2013-01-06,OH,7,Republican,http://gibbs.house.gov,329 Cannon HOB; Washington DC 20515-3507,202-225-6265,202-225-3394,ocd-division/country:us/state:oh/cd:7,113,2015-01-03,
G000563,Bob Gibbs,https://theunitedstates.io/images/congress/original/G000563.jpg,Bob,Gibbs,"Gibbs, Bob",1954-06-14,male,G000563,02049,,412463,N00031128,45466,H0OH18077,1033844,Bob Gibbs,14280,Bob Gibbs,1469,gIQAlN3VKP,21165,Q887945,rep,2015-01-06,OH,7,Republican,http://gibbs.house.gov,329 Cannon HOB; Washington DC 20515-3507,202-225-6265,202-225-3394,ocd-division/country:us/state:oh/cd:7,114,"",
G000564,Christopher P. Gibson,https://theunitedstates.io/images/congress/original/G000564.jpg,Christopher,Gibson,"Gibson, Christopher",1964-05-13,male,G000564,02043,,412453,N00031998,127042,H0NY20095,1033827,Chris Gibson (New York politician),14281,,1461,gIQAHlhZKP,21156,Q32722,rep,2011-01-06,NY,20,Republican,http://gibson.house.gov/,502 Cannon HOB; Washington DC 20515-3220,202-225-5614,202-225-1168,ocd-division/country:us/state:ny/cd:20,112,2013-01-03,
G000564,Christopher P. Gibson,https://theunitedstates.io/images/congress/original/G000564.jpg,Christopher,Gibson,"Gibson, Christopher",1964-05-13,male,G000564,02043,,412453,N00031998,127042,H0NY20095,1033827,Chris Gibson (New York politician),14281,,1461,gIQAHlhZKP,21156,Q32722,rep,2013-01-06,NY,19,Republican,http://gibson.house.gov,1708 Longworth HOB; Washington DC 20515-3219,202-225-5614,202-225-1168,ocd-division/country:us/state:ny/cd:19,113,2015-01-03,
G000564,Christopher P. Gibson,https://theunitedstates.io/images/congress/original/G000564.jpg,Christopher,Gibson,"Gibson, Christopher",1964-05-13,male,G000564,02043,,412453,N00031998,127042,H0NY20095,1033827,Chris Gibson (New York politician),14281,,1461,gIQAHlhZKP,21156,Q32722,rep,2015-01-06,NY,19,Republican,http://gibson.house.gov,1708 Longworth HOB; Washington DC 20515-3219,202-225-5614,202-225-1168,ocd-division/country:us/state:ny/cd:19,114,"",
