id,name,sort_name,district,start_date,end_date,party,source,image,phone,email,term
lincicco,Lucas Ciriaco Incicco,"Incicco, Lucas Ciriaco",Santa Fe,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/lincicco/,,,,133
llaspina,Luciano Andres Laspina,"Laspina, Luciano Andres",Santa Fe,2013-12-10,2017-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/llaspina/,,,,133
llopezk,Leandro Gaston Lopez Koenig,"Lopez Koenig, Leandro Gaston",Neuquen,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/llopezk/,,,,133
llusquinos,Luis Bernardo Lusquiños,"Lusquiños, Luis Bernardo",San Luis,2013-12-10,2017-12-09,COMPROMISO FEDERAL,http://www.hcdn.gob.ar/diputados/llusquinos/,,,,133
lmartinez,Leonor Maria Martinez Villada,"Martinez Villada, Leonor Maria",Cordoba,2015-12-10,2019-12-09,COALICION CIVICA,http://www.hcdn.gob.ar/diputados/lmartinez/,,,,133
lmazure,Liliana Amalia Mazure,"Mazure, Liliana Amalia",Ciudad De Buenos Aires,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/lmazure/,,,,133
lpastori,Luis Mario Pastori,"Pastori, Luis Mario",Misiones,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/lpastori/,,,,133
lpetri,Luis Alfonso Petri,"Petri, Luis Alfonso",Mendoza,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/lpetri/,,,,133
lrios,LILIANA MARIA RIOS,"RIOS, LILIANA MARIA",ENTRE RIOS,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/lrios/,http://www4.hcdn.gob.ar/fotos/lrios.jpg,4127-7100,lrios@diputados.gob.ar,133
lsacca,LUIS FERNANDO SACCA,"SACCA, LUIS FERNANDO",TUCUMAN,2011-12-10,2015-12-09,UCR,http://www.hcdn.gob.ar/diputados/lsacca/,http://www4.hcdn.gob.ar/fotos/lsacca.jpg,4127-7100,lsacca@diputados.gob.ar,133
ltailhade,Luis Rodolfo Tailhade,"Tailhade, Luis Rodolfo",Buenos Aires,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/ltailhade/,,,,133
lvolnovich,Luana Volnovich,"Volnovich, Luana",Buenos Aires,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/lvolnovich/,,,,133
malonso,MARIA LUZ ALONSO,"ALONSO, MARIA LUZ",LA PAMPA,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/malonso/,http://www4.hcdn.gob.ar/fotos/malonso.jpg,4127-7100,malonso@diputados.gob.ar,133
malvarezr,Maria Cristina Alvarez Rodriguez,"Alvarez Rodriguez, Maria Cristina",Buenos Aires,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/malvarezr/,,,,133
mbalcedo,MARIA ESTER BALCEDO,"BALCEDO, MARIA ESTER",BUENOS AIRES,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mbalcedo/,http://www4.hcdn.gob.ar/fotos/mbalcedo.jpg,4127-7100,mbalcedo@diputados.gob.ar,133
mbarletta,Mario Domingo Barletta,"Barletta, Mario Domingo",Santa Fe,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/mbarletta/,,,,133
mbazze,Miguel Angel Bazze,"Bazze, Miguel Angel",Buenos Aires,2015-12-10,2019-12-09,UCR,http://www.hcdn.gob.ar/diputados/mbazze/,,,,133
mbianchi,MARIA DEL CARMEN BIANCHI,"BIANCHI, MARIA DEL CARMEN",CIUDAD de BUENOS AIRES,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mbianchi/,http://www4.hcdn.gob.ar/fotos/mbianchi.jpg,4127-7100,mbianchi@diputados.gob.ar,133
mbrawer,MARA BRAWER,"BRAWER, MARA",CIUDAD de BUENOS AIRES,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mbrawer/,http://www4.hcdn.gob.ar/fotos/mbrawer.jpg,4127-7100,mbrawer@diputados.gob.ar,133
mbregman,Myriam Bregman,"Bregman, Myriam",Buenos Aires,2013-12-10,2016-12-06,PTS - FRENTE DE IZQUIERDA,http://www.hcdn.gob.ar/diputados/mbregman/,,,,133
mbrezzo,Maria Eugenia Brezzo,"Brezzo, Maria Eugenia",Cordoba,2013-12-10,2017-12-09,UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/mbrezzo/,,,,133
mbritez,Maria Cristina Britez,"Britez, Maria Cristina",Misiones,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mbritez/,,,,133
mburgos,Maria Gabriela Burgos,"Burgos, Maria Gabriela",Jujuy,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/mburgos/,,,,133
mcarrillo,MARIA DEL CARMEN CARRILLO,"CARRILLO, MARIA DEL CARMEN",TUCUMAN,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mcarrillo/,http://www4.hcdn.gob.ar/fotos/mcarrillo.jpg,4127-7100,mcarrillo@diputados.gob.ar,133
mcleri,Marcos Cleri,"Cleri, Marcos",Santa Fe,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mcleri/,,,,133
mcloss,Maurice Fabian Closs,"Closs, Maurice Fabian",Misiones,2015-12-10,2019-12-09,FRENTE DE LA CONCORDIA MISIONERO,http://www.hcdn.gob.ar/diputados/mcloss/,,,,133
mcontrera,MONICA GRACIELA CONTRERA,"CONTRERA, MONICA GRACIELA",CHUBUT,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mcontrera/,http://www4.hcdn.gob.ar/fotos/mcontrera.jpg,4127-7100,mcontrera@diputados.gob.ar,133
mcremer,Maria Cristina Cremer De Busti,"Cremer De Busti, Maria Cristina",Entre Rios,2013-12-10,2017-12-09,UNION POR ENTRE RIOS,http://www.hcdn.gob.ar/diputados/mcremer/,,,,133
mdalessandro,MARCELO SILVIO D'ALESSANDRO,"D'ALESSANDRO, MARCELO SILVIO",BUENOS AIRES,2013-12-10,2016-01-26,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/mdalessandro/,http://www4.hcdn.gob.ar/fotos/mdalessandro.jpg,4127-7100,mdalessandro@diputados.gob.ar,133
mdasneves,MARIO DAS NEVES,"DAS NEVES, MARIO",CHUBUT,2013-12-10,2015-12-09,TRABAJO Y DIGNIDAD,http://www.hcdn.gob.ar/diputados/mdasneves/,http://www4.hcdn.gob.ar/fotos/mdasneves.jpg,4127-7100,mdasneves@diputados.gob.ar,133
mehcosor,Maria Azucena Ehcosor,"Ehcosor, Maria Azucena",Buenos Aires,2013-12-10,2017-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/mehcosor/,,,,133
mfernandezb,MARIA CRISTINA FERNANDEZ BLANCO,"FERNANDEZ BLANCO, MARIA CRISTINA",JUJUY,2011-12-10,2015-12-09,UCR,http://www.hcdn.gob.ar/diputados/mfernandezb/,http://www4.hcdn.gob.ar/fotos/mfernandezb.jpg,4127-7100,mfernandezb@diputados.gob.ar,133
mfiad,MARIO RAYMUNDO FIAD,"FIAD, MARIO RAYMUNDO",JUJUY,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/mfiad/,http://www4.hcdn.gob.ar/fotos/mfiad.jpg,4127-7100,mfiad@diputados.gob.ar,133
mgallardo,Miriam Graciela Gallardo,"Gallardo, Miriam Graciela",Tucuman,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mgallardo/,,,,133
mgarcia,Maria Teresa Garcia,"Garcia, Maria Teresa",Buenos Aires,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mgarcia/,,,,133
mgarrido,MANUEL GARRIDO,"GARRIDO, MANUEL",CIUDAD de BUENOS AIRES,2011-12-10,2015-12-09,UCR,http://www.hcdn.gob.ar/diputados/mgarrido/,http://www4.hcdn.gob.ar/fotos/mgarrido.jpg,4127-7100,mgarrido@diputados.gob.ar,133
mgill,MARTIN RODRIGO GILL,"GILL, MARTIN RODRIGO",CORDOBA,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mgill/,http://www4.hcdn.gob.ar/fotos/mgill.jpg,4127-7100,mgill@diputados.gob.ar,133
mgomezb,Mauricio Ricardo Gomez Bull,"Gomez Bull, Mauricio Ricardo",Santa Cruz,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mgomezb/,,,,133
mguerin,Maria Isabel Guerin,"Guerin, Maria Isabel",Buenos Aires,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mguerin/,,,,133
mgutierrez,MONICA EDITH GUTIERREZ,"GUTIERREZ, MONICA EDITH",CORDOBA,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mgutierrez/,http://www4.hcdn.gob.ar/fotos/mgutierrez.jpg,4127-7100,mgutierrez@diputados.gob.ar,133
mhernandez,Martin Osvaldo Hernandez,"Hernandez, Martin Osvaldo",Formosa,2015-12-10,2019-12-09,UCR,http://www.hcdn.gob.ar/diputados/mhernandez/,,,,133
mhjuarez,Manuel Humberto Juarez,"Juarez, Manuel Humberto",Santiago Del Estero,2013-12-10,2017-12-09,FRENTE CIVICO POR SANTIAGO,http://www.hcdn.gob.ar/diputados/mhjuarez/,,,,133
mjuarez,Myrian Del Valle Juarez,"Juarez, Myrian Del Valle",Catamarca,2013-12-10,2017-12-09,FRENTE CIVICO Y SOCIAL DE CATAMARCA,http://www.hcdn.gob.ar/diputados/mjuarez/,,,,133
mkirchner,Maximo Carlos Kirchner,"Kirchner, Maximo Carlos",Santa Cruz,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mkirchner/,,,,133
mlavagna,Marco Lavagna,"Lavagna, Marco",Ciudad De Buenos Aires,2015-12-10,2019-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/mlavagna/,,,,133
mlitza,Monica Edith Litza,"Litza, Monica Edith",Buenos Aires,2013-12-10,2017-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/mlitza/,,,,133
mlopardo,Maria Paula Lopardo,"Lopardo, Maria Paula",Ciudad De Buenos Aires,2013-12-10,2017-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/mlopardo/,,,,133
mlousteau,MARTIN LOUSTEAU,"LOUSTEAU, MARTIN",CIUDAD de BUENOS AIRES,2013-12-10,2017-12-09,SUMA + UNEN,http://www.hcdn.gob.ar/diputados/mlousteau/,http://www4.hcdn.gob.ar/fotos/mlousteau.jpg,4127-7100,mlousteau@diputados.gob.ar,133
mmaquieyra,Martin Maquieyra,"Maquieyra, Martin",La Pampa,2013-12-10,2017-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/mmaquieyra/,,,,133
mmasin,Maria Lucila Masin,"Masin, Maria Lucila",Chaco,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mmasin/,,,,133
mmendoza,Mayra Soledad Mendoza,"Mendoza, Mayra Soledad",Buenos Aires,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mmendoza/,,,,133
mmetaza,MARIO ALFREDO METAZA,"METAZA, MARIO ALFREDO",SANTA CRUZ,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mmetaza/,http://www4.hcdn.gob.ar/fotos/mmetaza.jpg,4127-7100,mmetaza@diputados.gob.ar,133
mmolina,MANUEL ISAURO MOLINA,"MOLINA, MANUEL ISAURO",CATAMARCA,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mmolina/,http://www4.hcdn.gob.ar/fotos/mmolina.jpg,4127-7100,mmolina@diputados.gob.ar,133
mmonfort,Marcelo Alejandro Monfort,"Monfort, Marcelo Alejandro",Entre Rios,2015-12-10,2019-12-09,UCR,http://www.hcdn.gob.ar/diputados/mmonfort/,,,,133
mmorales,Mariana Elizabet Morales,"Morales, Mariana Elizabet",Santiago Del Estero,2015-12-10,2019-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/mmorales/,,,,133
mnanniv,Miguel Nanni,"Nanni, Miguel",Salta,2015-12-10,2019-12-09,UCR,http://www.hcdn.gob.ar/diputados/mnanniv/,,,,133
mnegri,Mario Raul Negri,"Negri, Mario Raul",Cordoba,2015-12-10,2019-12-09,UCR,http://www.hcdn.gob.ar/diputados/mnegri/,,,,133
moporto,MARIO NESTOR OPORTO,"OPORTO, MARIO NESTOR",BUENOS AIRES,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/moporto/,http://www4.hcdn.gob.ar/fotos/moporto.jpg,4127-7100,moporto@diputados.gob.ar,133
mortiz,MARIELA ORTIZ,"ORTIZ, MARIELA",JUJUY,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mortiz/,http://www4.hcdn.gob.ar/fotos/mortiz.jpg,4127-7100,mortiz@diputados.gob.ar,133
mortizcorrea,MARCIA SARA MARIA ORTIZ CORREA,"ORTIZ CORREA, MARCIA SARA MARIA",CATAMARCA,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mortizcorrea/,http://www4.hcdn.gob.ar/fotos/mortizcorrea.jpg,4127-7100,mortizcorrea@diputados.gob.ar,133
mpasso,Marcela Fabiana Passo,"Passo, Marcela Fabiana",Buenos Aires,2015-12-10,2019-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/mpasso/,,,,133
mpastoriza,Mirta Ameliana Pastoriza,"Pastoriza, Mirta Ameliana",Santiago Del Estero,2015-12-10,2019-12-09,FRENTE CIVICO POR SANTIAGO,http://www.hcdn.gob.ar/diputados/mpastoriza/,,,,133
mpenalozam,Maria Florencia Peñaloza Marianetti,"Peñaloza Marianetti, Maria Florencia",San Juan,2015-12-10,2019-12-09,COMPROMISO CON SAN JUAN,http://www.hcdn.gob.ar/diputados/mpenalozam/,,,,133
mperez,Martin Alejandro Perez,"Perez, Martin Alejandro",Tierra Del Fuego,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mperez/,,,,133
mrodriguez,Matias David Rodriguez,"Rodriguez, Matias David",Tierra Del Fuego,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mrodriguez/,,,,133
mscarrizo,Maria Soledad Carrizo,"Carrizo, Maria Soledad",Cordoba,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/mscarrizo/,,,,133
mschwindt,Maria Liliana Schwindt,"Schwindt, Maria Liliana",Buenos Aires,2013-12-10,2017-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/mschwindt/,,,,133
msemhan,Maria De Las Mercedes Semhan,"Semhan, Maria De Las Mercedes",Corrientes,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/msemhan/,,,,133
msorgente,Marcelo Adolfo Sorgente,"Sorgente, Marcelo Adolfo",Ciudad De Buenos Aires,2013-12-10,2017-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/msorgente/,,,,133
msoria,Maria Emilia Soria,"Soria, Maria Emilia",Rio Negro,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/msoria/,,,,133
mstolbizer,Margarita Rosa Stolbizer,"Stolbizer, Margarita Rosa",Buenos Aires,2013-12-10,2017-12-09,GEN,http://www.hcdn.gob.ar/diputados/mstolbizer/,,,,133
mtundis,Mirta Tundis,"Tundis, Mirta",Buenos Aires,2013-12-10,2017-12-09,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,http://www.hcdn.gob.ar/diputados/mtundis/,,,,133
mvega,Maria Clara Del Valle Vega,"Vega, Maria Clara Del Valle",La Rioja,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/mvega/,,,,133
mvillarm,Maria Ines Villar Molina,"Villar Molina, Maria Ines",Neuquen,2013-12-10,2017-12-09,MOV POP NEUQUINO,http://www.hcdn.gob.ar/diputados/mvillarm/,,,,133
mwechsler,Marcelo German Wechsler,"Wechsler, Marcelo German",Ciudad De Buenos Aires,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/mwechsler/,,,,133
mzamarreno,MARIA EUGENIA ZAMARREÑO,"ZAMARREÑO, MARIA EUGENIA",BUENOS AIRES,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/mzamarreno/,http://www4.hcdn.gob.ar/fotos/mzamarreno.jpg,4127-7100,mzamarreno@diputados.gob.ar,133
nabdaladem,Norma Amanda Abdala De Matarazzo,"Abdala De Matarazzo, Norma Amanda",Santiago Del Estero,2013-12-10,2017-12-09,FRENTE CIVICO POR SANTIAGO,http://www.hcdn.gob.ar/diputados/nabdaladem/,,,,133
nbedano,NORA ESTHER BEDANO,"BEDANO, NORA ESTHER",CORDOBA,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/nbedano/,http://www4.hcdn.gob.ar/fotos/nbedano.jpg,4127-7100,nbedano@diputados.gob.ar,133
ncarrizo,Nilda Mabel Carrizo,"Carrizo, Nilda Mabel",Tucuman,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/ncarrizo/,,,,133
ndelcano,NICOLAS DEL CAÑO,"DEL CAÑO, NICOLAS",MENDOZA,2013-12-10,2015-12-04,PTS - FRENTE DE IZQUIERDA,http://www.hcdn.gob.ar/diputados/ndelcano/,http://www4.hcdn.gob.ar/fotos/ndelcano.jpg,4127-7100,ndelcano@diputados.gob.ar,133
ngarre,Nilda Celia Garre,"Garre, Nilda Celia",Ciudad De Buenos Aires,2015-12-10,2019-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/ngarre/,,,,133
ngonzalezs,Nathalia Ines Gonzalez Seligra,"Gonzalez Seligra, Nathalia Ines",Buenos Aires,2015-12-10,2019-12-09,PTS - FRENTE DE IZQUIERDA,http://www.hcdn.gob.ar/diputados/ngonzalezs/,,,,133
nmassot,Nicolas Maria Massot,"Massot, Nicolas Maria",Cordoba,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/nmassot/,,,,133
nparrilli,NANCI MARIA AGUSTINA PARRILLI,"PARRILLI, NANCI MARIA AGUSTINA",NEUQUEN,2013-12-10,2017-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/nparrilli/,http://www4.hcdn.gob.ar/fotos/nparrilli.jpg,4127-7100,nparrilli@diputados.gob.ar,133
npitrola,Nestor Antonio Pitrola,"Pitrola, Nestor Antonio",Buenos Aires,2015-12-10,2019-12-09,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,http://www.hcdn.gob.ar/diputados/npitrola/,,,,133
ntomassi,Nestor Nicolas Tomassi,"Tomassi, Nestor Nicolas",Catamarca,2013-12-10,2017-12-09,JUSTICIALISTA,http://www.hcdn.gob.ar/diputados/ntomassi/,,,,133
oaguad,OSCAR RAUL AGUAD,"AGUAD, OSCAR RAUL",CORDOBA,2013-12-10,2015-12-10,UCR,http://www.hcdn.gob.ar/diputados/oaguad/,http://www4.hcdn.gob.ar/fotos/oaguad.jpg,4127-7100,oaguad@diputados.gob.ar,133
oamartinez,Oscar Anselmo Martinez,"Martinez, Oscar Anselmo",Tierra Del Fuego,2013-12-10,2017-12-09,MOVIMIENTO SOLIDARIO POPULAR,http://www.hcdn.gob.ar/diputados/oamartinez/,,,,133
obarchetta,OMAR SEGUNDO BARCHETTA,"BARCHETTA, OMAR SEGUNDO",SANTA FE,2011-12-10,2015-12-09,PARTIDO SOCIALISTA,http://www.hcdn.gob.ar/diputados/obarchetta/,http://www4.hcdn.gob.ar/fotos/obarchetta.jpg,4127-7100,obarchetta@diputados.gob.ar,133
oduclos,OMAR ARNALDO DUCLOS,"DUCLOS, OMAR ARNALDO",BUENOS AIRES,2011-12-10,2015-12-09,GEN,http://www.hcdn.gob.ar/diputados/oduclos/,http://www4.hcdn.gob.ar/fotos/oduclos.jpg,4127-7100,oduclos@diputados.gob.ar,133
oelorriaga,OSVALDO ENRIQUE ELORRIAGA,"ELORRIAGA, OSVALDO ENRIQUE",ENTRE RIOS,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/oelorriaga/,http://www4.hcdn.gob.ar/fotos/oelorriaga.jpg,4127-7100,oelorriaga@diputados.gob.ar,133
omacias,Oscar Alberto Macias,"Macias, Oscar Alberto",Corrientes,2015-12-10,2019-12-09,JUSTICIALISTA,http://www.hcdn.gob.ar/diputados/omacias/,,,,133
omartinez,OSCAR ARIEL MARTINEZ,"MARTINEZ, OSCAR ARIEL",SANTA FE,2011-12-10,2015-12-09,FRENTE RENOVADOR,http://www.hcdn.gob.ar/diputados/omartinez/,http://www4.hcdn.gob.ar/fotos/omartinez.jpg,4127-7100,omartinez@diputados.gob.ar,133
operotti,OMAR ANGEL PEROTTI,"PEROTTI, OMAR ANGEL",SANTA FE,2011-12-10,2015-12-09,FRENTE PARA LA VICTORIA - PJ,http://www.hcdn.gob.ar/diputados/operotti/,http://www4.hcdn.gob.ar/fotos/operotti.jpg,4127-7100,operotti@diputados.gob.ar,133
oplaini,Francisco Omar Plaini,"Plaini, Francisco Omar",Buenos Aires,2013-12-10,2017-12-09,"CULTURA, EDUCACION Y TRABAJO",http://www.hcdn.gob.ar/diputados/oplaini/,,,,133
oredczuk,OSCAR FELIPE REDCZUK,"REDCZUK, OSCAR FELIPE",MISIONES,2011-12-10,2015-12-09,FRENTE RENOVADOR DE LA CONCORDIA MISIONES - FPV-PJ,http://www.hcdn.gob.ar/diputados/oredczuk/,http://www4.hcdn.gob.ar/fotos/oredczuk.jpg,4127-7100,oredczuk@diputados.gob.ar,133
orista,Olga Maria Rista,"Rista, Olga Maria",Cordoba,2015-12-10,2019-12-09,UCR,http://www.hcdn.gob.ar/diputados/orista/,,,,133
oromero,Oscar Alberto Romero,"Romero, Oscar Alberto",Buenos Aires,2013-12-10,2017-12-09,JUSTICIALISTA,http://www.hcdn.gob.ar/diputados/oromero/,,,,133
overag,Orieta Cecilia Vera Gonzalez,"Vera Gonzalez, Orieta Cecilia",Catamarca,2015-12-10,2019-12-09,COALICION CIVICA,http://www.hcdn.gob.ar/diputados/overag/,,,,133
pbullrich,PATRICIA BULLRICH,"BULLRICH, PATRICIA",CIUDAD de BUENOS AIRES,2011-12-10,2015-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/pbullrich/,http://www4.hcdn.gob.ar/fotos/pbullrich.jpg,4127-7100,pbullrich@diputados.gob.ar,133
pdeferrarir,PATRICIA DE FERRARI RUEDA,"DE FERRARI RUEDA, PATRICIA",CORDOBA,2011-12-10,2015-12-09,UCR,http://www.hcdn.gob.ar/diputados/pdeferrarir/,http://www4.hcdn.gob.ar/fotos/pdeferrarir.jpg,4127-7100,pdeferrarir@diputados.gob.ar,133
pgimenez,Patricia Viviana Gimenez,"Gimenez, Patricia Viviana",Mendoza,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/pgimenez/,,,,133
pjavkin,PABLO LAUTARO JAVKIN,"JAVKIN, PABLO LAUTARO",SANTA FE,2013-12-10,2015-12-10,COALICION CIVICA ARI - UNEN,http://www.hcdn.gob.ar/diputados/pjavkin/,http://www4.hcdn.gob.ar/fotos/pjavkin.jpg,4127-7100,pjavkin@diputados.gob.ar,133
pkosiner,Pablo Francisco Juan Kosiner,"Kosiner, Pablo Francisco Juan",Salta,2015-12-10,2019-12-09,JUSTICIALISTA,http://www.hcdn.gob.ar/diputados/pkosiner/,,,,133
plopez,Pablo Sebastian Lopez,"Lopez, Pablo Sebastian",Salta,2013-12-10,2017-12-09,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,http://www.hcdn.gob.ar/diputados/plopez/,,,,133
pmiranda,Pedro Ruben Miranda,"Miranda, Pedro Ruben",Mendoza,2015-12-10,2019-12-09,JUSTICIALISTA,http://www.hcdn.gob.ar/diputados/pmiranda/,,,,133
ptonelli,Pablo Gabriel Tonelli,"Tonelli, Pablo Gabriel",Ciudad De Buenos Aires,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/ptonelli/,,,,133
ptorello,Pablo Torello,"Torello, Pablo",Buenos Aires,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/ptorello/,,,,133
purroz,Paula Marcela Urroz,"Urroz, Paula Marcela",Buenos Aires,2015-12-10,2019-12-09,UNION PRO,http://www.hcdn.gob.ar/diputados/purroz/,,,,133
ralfonsin,Ricardo Luis Alfonsin,"Alfonsin, Ricardo Luis",Buenos Aires,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/ralfonsin/,,,,133
rbernabey,Ramon Ernesto Bernabey,"Bernabey, Ramon Ernesto",Cordoba,2013-12-10,2017-12-09,BRIGADIER GENERAL JUAN BAUTISTA BUSTOS,http://www.hcdn.gob.ar/diputados/rbernabey/,,,,133
rburyaile,RICARDO BURYAILE,"BURYAILE, RICARDO",FORMOSA,2013-12-10,2017-12-09,UCR,http://www.hcdn.gob.ar/diputados/rburyaile/,http://www4.hcdn.gob.ar/fotos/rburyaile.jpg,4127-7100,rburyaile@diputados.gob.ar,133
rcarlotto,Remo Gerardo Carlotto,"Carlotto, Remo Gerardo",Buenos Aires,2013-12-10,2017-12-09,PERONISMO PARA LA VICTORIA,http://www.hcdn.gob.ar/diputados/rcarlotto/,,,,133
rcortina,ROY CORTINA,"CORTINA, ROY",CIUDAD de BUENOS AIRES,2011-12-10,2015-12-09,PARTIDO SOCIALISTA,http://www.hcdn.gob.ar/diputados/rcortina/,http://www4.hcdn.gob.ar/fotos/rcortina.jpg,4127-7100,rcortina@diputados.gob.ar,133
rcuccovillo,RICARDO OSCAR CUCCOVILLO,"CUCCOVILLO, RICARDO OSCAR",BUENOS AIRES,2011-12-10,2015-12-09,PARTIDO SOCIALISTA,http://www.hcdn.gob.ar/diputados/rcuccovillo/,http://www4.hcdn.gob.ar/fotos/rcuccovillo.jpg,4127-7100,rcuccovillo@diputados.gob.ar,133
