id,fullname,birth_date,death_date,img,mandates,source,name,party,area,term
189200,Domingos Sávio Campos Resende,,,http://www.camara.gov.br/internet/deputado/bandep/160758.jpg,"Deputado Federal, 2011-2015, MG, PSDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189200&tipo=0,DOMINGOS SÁVIO,PSDB,MG,54
189201,Eduardo Brandão de Azeredo,,,http://www.camara.gov.br/internet/deputado/bandep/160647.jpg,"Deputado Federal, 2011-2015, MG, PSDB. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189201&tipo=0,EDUARDO AZEREDO,PSDB,MG,54
189202,Eros Ferreira Biondini,,,http://www.camara.gov.br/internet/deputado/bandep/160640.jpg,"Deputado Federal, 2011-2015, MG, PTB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189202&tipo=0,EROS BIONDINI,PROS,MG,55
189202,Eros Ferreira Biondini,,,http://www.camara.gov.br/internet/deputado/bandep/160640.jpg,"Deputado Federal, 2011-2015, MG, PTB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189202&tipo=0,EROS BIONDINI,PTB,MG,54
189203,João Carlos Siqueira,,,http://www.camara.gov.br/internet/deputado/bandep/160556.jpg,"Deputado Federal, 2011-2015, MG, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189203&tipo=0,PADRE JOÃO,PT,MG,55
189203,João Carlos Siqueira,,,http://www.camara.gov.br/internet/deputado/bandep/160556.jpg,"Deputado Federal, 2011-2015, MG, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189203&tipo=0,PADRE JOÃO,PT,MG,54
189204,Rodrigo Moreira Ladeira Grilo,,,http://www.camara.gov.br/internet/deputado/bandep/160514.jpg,"Deputado Federal, 2011-2015, MG, PSL. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189204&tipo=0,DR. GRILO,SD,MG,54
189205,Weliton Fernandes Prado,,,http://www.camara.gov.br/internet/deputado/bandep/160518.jpg,"Deputado Federal, 2011-2015, MG, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189205&tipo=0,WELITON PRADO,PMB,MG,55
189205,Weliton Fernandes Prado,,,http://www.camara.gov.br/internet/deputado/bandep/160518.jpg,"Deputado Federal, 2011-2015, MG, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189205&tipo=0,WELITON PRADO,PT,MG,54
189206,Arnaldo Jordy Figueiredo,,,http://www.camara.gov.br/internet/deputado/bandep/160602.jpg,"Deputado Federal, 2011-2015, PA, PPS. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, PPS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189206&tipo=0,ARNALDO JORDY,PPS,PA,55
189206,Arnaldo Jordy Figueiredo,,,http://www.camara.gov.br/internet/deputado/bandep/160602.jpg,"Deputado Federal, 2011-2015, PA, PPS. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, PPS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189206&tipo=0,ARNALDO JORDY,PPS,PA,54
189207,Esmerino Neri Batista Filho,,,http://www.camara.gov.br/internet/deputado/bandep/160644.jpg,"Deputado Federal, 2011-2015, PA, PT. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189207&tipo=0,MIRIQUINHO BATISTA,PT,PA,54
189208,José Wilson Santiago Filho,,,http://www.camara.gov.br/internet/deputado/bandep/160636.jpg,"Deputado Federal, 2011-2015, PB, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189208&tipo=0,WILSON FILHO,PTB,PB,55
189208,José Wilson Santiago Filho,,,http://www.camara.gov.br/internet/deputado/bandep/160636.jpg,"Deputado Federal, 2011-2015, PB, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189208&tipo=0,WILSON FILHO,PTB,PB,54
189209,Marllos Rossano Ribeiro Gonçalves de Sampaio,,,http://www.camara.gov.br/internet/deputado/bandep/121759.jpg,"Deputado Federal, 2011-2015, PI, PMDB. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189209&tipo=0,MARLLOS SAMPAIO,PMDB,PI,54
189210,Maria Aparecida Borghetti,,,http://www.camara.gov.br/internet/deputado/bandep/160580.jpg,"Deputada Federal, 2011-2015, PR, PP. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189210&tipo=0,CIDA BORGHETTI,PROS,PR,54
189211,Anthony William Garotinho Matheus de Oliveira,,,http://www.camara.gov.br/internet/deputado/bandep/160539.jpg,"Deputado Federal, 2011-2015, RJ, PR. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189211&tipo=0,ANTHONY GAROTINHO,PR,RJ,54
189212,Marcelo Viviani Gonçalves,,,http://www.camara.gov.br/internet/deputado/bandep/76287.jpg,"Deputado Federal, 2011-2015, RJ, PDT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PDT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189212&tipo=0,MARCELO MATOS,PHS,RJ,55
189212,Marcelo Viviani Gonçalves,,,http://www.camara.gov.br/internet/deputado/bandep/76287.jpg,"Deputado Federal, 2011-2015, RJ, PDT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PDT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189212&tipo=0,MARCELO MATOS,PDT,RJ,54
189213,Stepan Nercessian,,,http://www.camara.gov.br/internet/deputado/bandep/160627.jpg,"Deputado Federal, 2011-2015, RJ, PPS. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189213&tipo=0,STEPAN NERCESSIAN,PPS,RJ,54
189214,Walney da Rocha Carvalho,,,http://www.camara.gov.br/internet/deputado/bandep/160631.jpg,"Deputado Federal, 2011-2015, RJ, PTB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PTB. Dt. Posse: 10/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189214&tipo=0,WALNEY ROCHA,PEN,RJ,55
189214,Walney da Rocha Carvalho,,,http://www.camara.gov.br/internet/deputado/bandep/160631.jpg,"Deputado Federal, 2011-2015, RJ, PTB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PTB. Dt. Posse: 10/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189214&tipo=0,WALNEY ROCHA,PTB,RJ,54
189215,Carlos Magno Ramos,,,http://www.camara.gov.br/internet/deputado/bandep/160605.jpg,"Deputado Federal, 2011-2015, RO, PP. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189215&tipo=0,CARLOS MAGNO,PP,RO,54
189216,Johnathan Pereira de Jesus,,,http://www.camara.gov.br/internet/deputado/bandep/160531.jpg,"Deputado Federal, 2011-2015, RR, PRB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RR, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189216&tipo=0,JHONATAN DE JESUS,PRB,RR,55
189216,Johnathan Pereira de Jesus,,,http://www.camara.gov.br/internet/deputado/bandep/160531.jpg,"Deputado Federal, 2011-2015, RR, PRB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RR, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189216&tipo=0,JHONATAN DE JESUS,PRB,RR,54
189217,Elvino José Bohn Gass,,,http://www.camara.gov.br/internet/deputado/bandep/160538.jpg,"Deputado Federal, 2011-2015, RS, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189217&tipo=0,BOHN GASS,PT,RS,55
189217,Elvino José Bohn Gass,,,http://www.camara.gov.br/internet/deputado/bandep/160538.jpg,"Deputado Federal, 2011-2015, RS, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189217&tipo=0,BOHN GASS,PT,RS,54
189218,José Almeida Lima,,,http://www.camara.gov.br/internet/deputado/bandep/160626.jpg,"Deputado Federal, 2011-2015, SE, PMDB. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189218&tipo=0,ALMEIDA LIMA,PMDB,SE,54
189219,Francisco Everardo Oliveira Silva,,,http://www.camara.gov.br/internet/deputado/bandep/160976.jpg,"Deputado Federal, 2011-2015, SP, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189219&tipo=0,TIRIRICA,PR,SP,55
189219,Francisco Everardo Oliveira Silva,,,http://www.camara.gov.br/internet/deputado/bandep/160976.jpg,"Deputado Federal, 2011-2015, SP, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189219&tipo=0,TIRIRICA,PR,SP,54
189220,Mara Cristina Gabrilli,,,http://www.camara.gov.br/internet/deputado/bandep/160565.jpg,"Deputada Federal, 2011-2015, SP, PSDB. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, SP, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189220&tipo=0,MARA GABRILLI,PSDB,SP,55
189220,Mara Cristina Gabrilli,,,http://www.camara.gov.br/internet/deputado/bandep/160565.jpg,"Deputada Federal, 2011-2015, SP, PSDB. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, SP, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189220&tipo=0,MARA GABRILLI,PSDB,SP,54
192580,José Augusto Maia,,,http://www.camara.gov.br/internet/deputado/bandep/160661.jpg,"Deputado Federal, 2011-2015, PE, PTB. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=192580&tipo=0,JOSÉ AUGUSTO MAIA,PROS,PE,54
192581,Rogério Carvalho Santos,,,http://www.camara.gov.br/internet/deputado/bandep/160568.jpg,"Deputado Federal, 2011-2015, SE, PT. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=192581&tipo=0,ROGÉRIO CARVALHO,PT,SE,54
192662,Cristiano José Rodrigues de Souza,,,http://www.camara.gov.br/internet/deputado/bandep/114586.jpg,"Deputado Federal, 2011-2015, RJ, PTdoB. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=192662&tipo=0,CRISTIANO,PTdoB,RJ,54
192759,Vicente Paulo de Oliveira Selistre,,,http://www.camara.gov.br/internet/deputado/bandep/159258.jpg,"Deputado Federal, 2007-2011, RS, PSB. Dt. Posse: 03/01/2011; Deputado Federal, 2011-2015, RS, PSB. Dt. Posse: 03/07/2012.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=192759&tipo=0,VICENTE SELISTRE,PSB,RS,54
192908,Rogério Schumann Rosso,,,http://www.camara.gov.br/internet/deputado/bandep/160426.jpg,"Deputado Federal, 2007-2011, DF, PMDB. Dt. Posse: 10/01/2011; Deputado Federal, 2015-2019, DF, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=192908&tipo=0,ROGÉRIO ROSSO,PSD,DF,55
193031,Roberto Dorner,,,http://www.camara.gov.br/internet/deputado/bandep/161903.jpg,"Deputado Federal, 2011-2015, MT, PP. Dt. Posse: 02/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193031&tipo=0,ROBERTO DORNER,PSD,MT,54
193033,João Dudimar de Azevedo Paxiúba,,,http://www.camara.gov.br/internet/deputado/bandep/161904.jpg,"Deputado Federal, 2011-2015, PA, PSDB. Dt. Posse: 02/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193033&tipo=0,DUDIMAR PAXIUBA,PROS,PA,54
193035,André Teixeira Dias,,,http://www.camara.gov.br/internet/deputado/bandep/161905.jpg,"Deputado Federal, 2011-2015, PA, PSDB. Dt. Posse: 02/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193035&tipo=0,ANDRÉ DIAS,PSDB,PA,54
193038,Luiz Otavio Oliveira Campos,,,http://www.camara.gov.br/internet/deputado/bandep/161906.jpg,"Deputado Federal, 2011-2015, PA, PMDB. Dt. Posse: 03/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193038&tipo=0,LUIZ OTAVIO,PMDB,PA,54
193039,Carlos Alberto Lopes,,,http://www.camara.gov.br/internet/deputado/bandep/118384.jpg,"Deputado Federal, 2011-2015, RJ, PMN. Dt. Posse: 03/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193039&tipo=0,DR. CARLOS ALBERTO,PMN,RJ,54
193041,Luiz Noé Souza Soares,,,http://www.camara.gov.br/internet/deputado/bandep/161962.jpg,"Deputado Federal, 2011-2015, RS, PSB. Dt. Posse: 04/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193041&tipo=0,LUIZ NOÉ,PSB,RS,54
193045,Eliane Pontes Rolim,,,http://www.camara.gov.br/internet/deputado/bandep/162175.jpg,"Deputada Federal, 2011-2015, RJ, PT. Dt. Posse: 07/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193045&tipo=0,ELIANE ROLIM,PT,RJ,54
193046,Acelino Freitas,,,http://www.camara.gov.br/internet/deputado/bandep/161907.jpg,"Deputado Federal, 2011-2015, BA, PRB. Dt. Posse: 03/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193046&tipo=0,ACELINO POPÓ,PRB,BA,54
193051,Luiz Hiloshi Nishimori,,,http://www.camara.gov.br/internet/deputado/bandep/162332.jpg,"Deputado Federal, 2011-2015, PR, PSDB. Dt. Posse: 08/02/2011; Deputado Federal, 2015-2019, PR, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193051&tipo=0,LUIZ NISHIMORI,PR,PR,55
193051,Luiz Hiloshi Nishimori,,,http://www.camara.gov.br/internet/deputado/bandep/162332.jpg,"Deputado Federal, 2011-2015, PR, PSDB. Dt. Posse: 08/02/2011; Deputado Federal, 2015-2019, PR, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193051&tipo=0,LUIZ NISHIMORI,PR,PR,54
193053,Maurício Alexandre Dziedricki,,,http://www.camara.gov.br/internet/deputado/bandep/75431.jpg,"Deputado Federal, 2011-2015, RS, PTB. Dt. Posse: 08/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193053&tipo=0,MAURÍCIO DZIEDRICKI,PTB,RS,54
193056,Valdivino Jose de Oliveira,,,http://www.camara.gov.br/internet/deputado/bandep/162490.jpg,"Deputado Federal, 2011-2015, GO, PSDB. Dt. Posse: 09/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193056&tipo=0,VALDIVINO DE OLIVEIRA,PSDB,GO,54
193057,Roberto Policarpo Fagundes,,,http://www.camara.gov.br/internet/deputado/bandep/162174.jpg,"Deputado Federal, 2011-2015, DF, PT. Dt. Posse: 07/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193057&tipo=0,POLICARPO,PT,DF,54
193089,Zacarias Vilharba,,,http://www.camara.gov.br/internet/deputado/bandep/163322.jpg,"Deputado Federal, 2011-2015, PE, PRB. Dt. Posse: 16/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193089&tipo=0,VILALBA,PP,PE,54
193090,Ronaldo Nogueira de Oliveira,,,http://www.camara.gov.br/internet/deputado/bandep/163321.jpg,"Deputado Federal, 2011-2015, RS, PTB. Dt. Posse: 16/02/2011; Deputado Federal, 2015-2019, RS, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193090&tipo=0,RONALDO NOGUEIRA,PTB,RS,55
193090,Ronaldo Nogueira de Oliveira,,,http://www.camara.gov.br/internet/deputado/bandep/163321.jpg,"Deputado Federal, 2011-2015, RS, PTB. Dt. Posse: 16/02/2011; Deputado Federal, 2015-2019, RS, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193090&tipo=0,RONALDO NOGUEIRA,PTB,RS,54
193102,Fernando Antônio Ceciliano Jordão,,,http://www.camara.gov.br/internet/deputado/bandep/163831.jpg,"Deputado Federal, 2011-2015, RJ, PMDB. Dt. Posse: 21/02/2011; Deputado Federal, 2015-2019, RJ, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193102&tipo=0,FERNANDO JORDÃO,PMDB,RJ,55
193102,Fernando Antônio Ceciliano Jordão,,,http://www.camara.gov.br/internet/deputado/bandep/163831.jpg,"Deputado Federal, 2011-2015, RJ, PMDB. Dt. Posse: 21/02/2011; Deputado Federal, 2015-2019, RJ, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193102&tipo=0,FERNANDO JORDÃO,PMDB,RJ,54
193109,Stefano Aguiar Dos Santos,,,http://www.camara.gov.br/internet/deputado/bandep/92776.jpg,"Deputado Federal, 2011-2015, MG, PSC. Dt. Posse: 24/02/2011; Deputado Federal, 2015-2019, MG, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193109&tipo=0,STEFANO AGUIAR,PSD,MG,55
193109,Stefano Aguiar Dos Santos,,,http://www.camara.gov.br/internet/deputado/bandep/92776.jpg,"Deputado Federal, 2011-2015, MG, PSC. Dt. Posse: 24/02/2011; Deputado Federal, 2015-2019, MG, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193109&tipo=0,STEFANO AGUIAR,PSB,MG,54
193110,Waldir Soares de Oliveira,,,http://www.camara.gov.br/internet/deputado/bandep/164359.jpg,"Deputado Federal, 2011-2015, GO, PSDB. Dt. Posse: 01/03/2011; Deputado Federal, 2015-2019, GO, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193110&tipo=0,DELEGADO WALDIR,PR,GO,55
193110,Waldir Soares de Oliveira,,,http://www.camara.gov.br/internet/deputado/bandep/164359.jpg,"Deputado Federal, 2011-2015, GO, PSDB. Dt. Posse: 01/03/2011; Deputado Federal, 2015-2019, GO, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193110&tipo=0,DELEGADO WALDIR,PSDB,GO,54
193113,Carmen Emília Bonfá Zanotto,,,http://www.camara.gov.br/internet/deputado/bandep/164360.jpg,"Deputada Federal, 2011-2015, SC, PPS. Dt. Posse: 02/03/2011; Deputada Federal, 2015-2019, SC, PPS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193113&tipo=0,CARMEN ZANOTTO,PPS,SC,55
193113,Carmen Emília Bonfá Zanotto,,,http://www.camara.gov.br/internet/deputado/bandep/164360.jpg,"Deputada Federal, 2011-2015, SC, PPS. Dt. Posse: 02/03/2011; Deputada Federal, 2015-2019, SC, PPS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193113&tipo=0,CARMEN ZANOTTO,PPS,SC,54
193117,Marina Pignataro Sant'Anna,,,http://www.camara.gov.br/internet/deputado/bandep/164361.jpg,"Deputada Federal, 2011-2015, GO, PT. Dt. Posse: 02/03/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193117&tipo=0,MARINA SANTANNA,PT,GO,54
193239,Gean Marques Loureiro,,,http://www.camara.gov.br/internet/deputado/bandep/165429.jpg,"Deputado Federal, 2011-2015, SC, PMDB. Dt. Posse: 28/04/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193239&tipo=0,GEAN LOUREIRO,PMDB,SC,54
193252,Carlos Roberto de Campos,,,http://www.camara.gov.br/internet/deputado/bandep/165583.jpg,"Deputado Federal, 2011-2015, SP, PSDB. Dt. Posse: 03/05/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193252&tipo=0,CARLOS ROBERTO,PSDB,SP,54
193282,Francisco Evangelista Dos Santos de Araújo,,,http://www.camara.gov.br/internet/deputado/bandep/165675.jpg,"Deputado Federal, 2011-2015, RR, PSL. Dt. Posse: 12/05/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193282&tipo=0,FRANCISCO ARAÚJO,PSD,RR,54
193415,Magda Mofatto Hon,,,http://www.camara.gov.br/internet/deputado/bandep/166402.jpg,"Deputada Federal, 2011-2015, GO, PTB. Dt. Posse: 13/07/2011; Deputada Federal, 2015-2019, GO, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193415&tipo=0,MAGDA MOFATTO,PR,GO,55
193415,Magda Mofatto Hon,,,http://www.camara.gov.br/internet/deputado/bandep/166402.jpg,"Deputada Federal, 2011-2015, GO, PTB. Dt. Posse: 13/07/2011; Deputada Federal, 2015-2019, GO, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193415&tipo=0,MAGDA MOFATTO,PR,GO,54
193416,Nilson Aparecido Leitão,,,http://www.camara.gov.br/internet/deputado/bandep/166401.jpg,"Deputado Federal, 2011-2015, MT, PSDB. Dt. Posse: 13/07/2011; Deputado Federal, 2015-2019, MT, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193416&tipo=0,NILSON LEITÃO,PSDB,MT,55
193416,Nilson Aparecido Leitão,,,http://www.camara.gov.br/internet/deputado/bandep/166401.jpg,"Deputado Federal, 2011-2015, MT, PSDB. Dt. Posse: 13/07/2011; Deputado Federal, 2015-2019, MT, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193416&tipo=0,NILSON LEITÃO,PSDB,MT,54
193436,Elaine Aparecida Belloni Abissamra,,,http://www.camara.gov.br/internet/deputado/bandep/166727.jpg,"Deputada Federal, 2011-2015, SP, PSB. Dt. Posse: 01/08/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193436&tipo=0,DRA. ELAINE ABISSAMRA,PSB,SP,54
193504,Weverton Rocha Marques de Sousa,,,http://www.camara.gov.br/internet/deputado/bandep/167493.jpg,"Deputado Federal, 2011-2015, MA, PDT. Dt. Posse: 04/10/2011; Deputado Federal, 2015-2019, MA, PDT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193504&tipo=0,WEVERTON ROCHA,PDT,MA,55
193504,Weverton Rocha Marques de Sousa,,,http://www.camara.gov.br/internet/deputado/bandep/167493.jpg,"Deputado Federal, 2011-2015, MA, PDT. Dt. Posse: 04/10/2011; Deputado Federal, 2015-2019, MA, PDT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193504&tipo=0,WEVERTON ROCHA,PDT,MA,54
193515,Severino de Souza Silva,,,http://www.camara.gov.br/internet/deputado/bandep/167614.jpg,"Deputado Federal, 2011-2015, PE, PSB. Dt. Posse: 20/10/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193515&tipo=0,SEVERINO NINHO,PSB,PE,55
193515,Severino de Souza Silva,,,http://www.camara.gov.br/internet/deputado/bandep/167614.jpg,"Deputado Federal, 2011-2015, PE, PSB. Dt. Posse: 20/10/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193515&tipo=0,SEVERINO NINHO,PSB,PE,54
193516,Vanderlei Siraque,,,http://www.camara.gov.br/internet/deputado/bandep/167617.jpg,"Deputado Federal, 2011-2015, SP, PT. Dt. Posse: 01/11/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193516&tipo=0,VANDERLEI SIRAQUE,PT,SP,54
193517,Romanna Giulia Ceccon Leandro Remor Marcelino,,,http://www.camara.gov.br/internet/deputado/bandep/167707.jpg,"Deputada Federal, 2011-2015, SC, DEM. Dt. Posse: 08/11/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193517&tipo=0,ROMANNA REMOR,PMDB,SC,54
193540,Marcos Rogério da Silva Brito,,,http://www.camara.gov.br/internet/deputado/bandep/167722.jpg,"Deputado Federal, 2011-2015, RO, . Dt. Posse: 17/11/2011; Deputado Federal, 2015-2019, RO, PDT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193540&tipo=0,MARCOS ROGÉRIO,DEM,RO,55
