id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,identifier__wikidata,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous,identifier__google_entity_id
H000343,Mark Hatfield,https://theunitedstates.io/images/congress/original/H000343.jpg,Mark,Hatfield,"Hatfield, Mark",1922-07-12,male,H000343,01352,S044,405212,,,,,Mark Hatfield,,,,,11203,Q879921,sen,1993-01-06,OR,,Republican,,,,,ocd-division/country:us/state:or,103,1995-01-03,,kg:/m/01yfxl
H000343,Mark Hatfield,https://theunitedstates.io/images/congress/original/H000343.jpg,Mark,Hatfield,"Hatfield, Mark",1922-07-12,male,H000343,01352,S044,405212,,,,,Mark Hatfield,,,,,11203,Q879921,sen,1995-01-06,OR,,Republican,,,,,ocd-division/country:us/state:or,104,1997-01-03,,kg:/m/01yfxl
H000343,Mark Hatfield,https://theunitedstates.io/images/congress/original/H000343.jpg,Mark,Hatfield,"Hatfield, Mark",1922-07-12,male,H000343,01352,S044,405212,,,,,Mark Hatfield,,,,,11203,Q879921,sen,1981-01-06,OR,,Republican,,,,,ocd-division/country:us/state:or,97,1983-01-03,,kg:/m/01yfxl
H000343,Mark Hatfield,https://theunitedstates.io/images/congress/original/H000343.jpg,Mark,Hatfield,"Hatfield, Mark",1922-07-12,male,H000343,01352,S044,405212,,,,,Mark Hatfield,,,,,11203,Q879921,sen,1983-01-03,OR,,Republican,,,,,ocd-division/country:us/state:or,98,1983-01-06,,kg:/m/01yfxl
H000343,Mark Hatfield,https://theunitedstates.io/images/congress/original/H000343.jpg,Mark,Hatfield,"Hatfield, Mark",1922-07-12,male,H000343,01352,S044,405212,,,,,Mark Hatfield,,,,,11203,Q879921,sen,1985-01-06,OR,,Republican,,,,,ocd-division/country:us/state:or,99,1987-01-03,,kg:/m/01yfxl
H000374,Paula Hawkins,https://theunitedstates.io/images/congress/original/H000374.jpg,Paula,Hawkins,"Hawkins, Paula",1927-01-24,female,H000374,01355,,405242,,,,,Paula Hawkins,14742,,,,14905,Q458945,sen,1981-01-06,FL,,Republican,,,,,ocd-division/country:us/state:fl,97,1983-01-03,,kg:/m/03f8vc
H000374,Paula Hawkins,https://theunitedstates.io/images/congress/original/H000374.jpg,Paula,Hawkins,"Hawkins, Paula",1927-01-24,female,H000374,01355,,405242,,,,,Paula Hawkins,14742,,,,14905,Q458945,sen,1983-01-03,FL,,Republican,,,,,ocd-division/country:us/state:fl,98,1983-01-06,,kg:/m/03f8vc
H000374,Paula Hawkins,https://theunitedstates.io/images/congress/original/H000374.jpg,Paula,Hawkins,"Hawkins, Paula",1927-01-24,female,H000374,01355,,405242,,,,,Paula Hawkins,14742,,,,14905,Q458945,sen,1985-01-06,FL,,Republican,,,,,ocd-division/country:us/state:fl,99,1987-01-03,,kg:/m/03f8vc
H000384,Samuel Hayakawa,https://theunitedstates.io/images/congress/original/H000384.jpg,Samuel,Hayakawa,"Hayakawa, Samuel",1906-07-18,male,H000384,01356,,405252,,,,,S. I. Hayakawa,,,,,14504,Q942027,sen,1981-01-06,CA,,Republican,,,,,ocd-division/country:us/state:ca,97,1983-01-03,,kg:/m/025v78
H000439,Jacob Hecht,https://theunitedstates.io/images/congress/original/H000439.jpg,Jacob,Hecht,"Hecht, Jacob",1928-11-30,male,H000439,01357,,405305,,,,,Chic Hecht,,,,,14913,Q1071782,sen,1987-01-06,NV,,Republican,,,,,ocd-division/country:us/state:nv,100,1989-01-03,,kg:/m/03qv33
H000439,Jacob Hecht,https://theunitedstates.io/images/congress/original/H000439.jpg,Jacob,Hecht,"Hecht, Jacob",1928-11-30,male,H000439,01357,,405305,,,,,Chic Hecht,,,,,14913,Q1071782,sen,1983-01-03,NV,,Republican,,,,,ocd-division/country:us/state:nv,98,1983-01-06,,kg:/m/03qv33
H000439,Jacob Hecht,https://theunitedstates.io/images/congress/original/H000439.jpg,Jacob,Hecht,"Hecht, Jacob",1928-11-30,male,H000439,01357,,405305,,,,,Chic Hecht,,,,,14913,Q1071782,sen,1985-01-06,NV,,Republican,,,,,ocd-division/country:us/state:nv,99,1987-01-03,,kg:/m/03qv33
H000445,Howell Heflin,https://theunitedstates.io/images/congress/original/H000445.jpg,Howell,Heflin,"Heflin, Howell",1921-06-19,male,H000445,01358,S130,405310,,,,,Howell Heflin,,,,,14705,Q704244,sen,1987-01-06,AL,,Democrat,,,,,ocd-division/country:us/state:al,100,1989-01-03,,kg:/m/03f2ym
H000445,Howell Heflin,https://theunitedstates.io/images/congress/original/H000445.jpg,Howell,Heflin,"Heflin, Howell",1921-06-19,male,H000445,01358,S130,405310,,,,,Howell Heflin,,,,,14705,Q704244,sen,1989-01-06,AL,,Democrat,,,,,ocd-division/country:us/state:al,101,1991-01-03,,kg:/m/03f2ym
H000445,Howell Heflin,https://theunitedstates.io/images/congress/original/H000445.jpg,Howell,Heflin,"Heflin, Howell",1921-06-19,male,H000445,01358,S130,405310,,,,,Howell Heflin,,,,,14705,Q704244,sen,1991-01-06,AL,,Democrat,,,,,ocd-division/country:us/state:al,102,1993-01-03,,kg:/m/03f2ym
H000445,Howell Heflin,https://theunitedstates.io/images/congress/original/H000445.jpg,Howell,Heflin,"Heflin, Howell",1921-06-19,male,H000445,01358,S130,405310,,,,,Howell Heflin,,,,,14705,Q704244,sen,1993-01-06,AL,,Democrat,,,,,ocd-division/country:us/state:al,103,1995-01-03,,kg:/m/03f2ym
H000445,Howell Heflin,https://theunitedstates.io/images/congress/original/H000445.jpg,Howell,Heflin,"Heflin, Howell",1921-06-19,male,H000445,01358,S130,405310,,,,,Howell Heflin,,,,,14705,Q704244,sen,1995-01-06,AL,,Democrat,,,,,ocd-division/country:us/state:al,104,1997-01-03,,kg:/m/03f2ym
H000445,Howell Heflin,https://theunitedstates.io/images/congress/original/H000445.jpg,Howell,Heflin,"Heflin, Howell",1921-06-19,male,H000445,01358,S130,405310,,,,,Howell Heflin,,,,,14705,Q704244,sen,1981-01-06,AL,,Democrat,,,,,ocd-division/country:us/state:al,97,1983-01-03,,kg:/m/03f2ym
H000445,Howell Heflin,https://theunitedstates.io/images/congress/original/H000445.jpg,Howell,Heflin,"Heflin, Howell",1921-06-19,male,H000445,01358,S130,405310,,,,,Howell Heflin,,,,,14705,Q704244,sen,1983-01-03,AL,,Democrat,,,,,ocd-division/country:us/state:al,98,1983-01-06,,kg:/m/03f2ym
H000445,Howell Heflin,https://theunitedstates.io/images/congress/original/H000445.jpg,Howell,Heflin,"Heflin, Howell",1921-06-19,male,H000445,01358,S130,405310,,,,,Howell Heflin,,,,,14705,Q704244,sen,1985-01-06,AL,,Democrat,,,,,ocd-division/country:us/state:al,99,1987-01-03,,kg:/m/03f2ym
H000456,"Henry Heinz, III",https://theunitedstates.io/images/congress/original/H000456.jpg,Henry,Heinz,"Heinz, Henry",1938-10-23,male,H000456,00528,S115,405321,,,,,H. John Heinz III,14849,,,,13050,Q705697,sen,1987-01-06,PA,,Republican,,,,,ocd-division/country:us/state:pa,100,1989-01-03,,kg:/m/0245tw
H000456,"Henry Heinz, III",https://theunitedstates.io/images/congress/original/H000456.jpg,Henry,Heinz,"Heinz, Henry",1938-10-23,male,H000456,00528,S115,405321,,,,,H. John Heinz III,14849,,,,13050,Q705697,sen,1989-01-06,PA,,Republican,,,,,ocd-division/country:us/state:pa,101,1991-01-03,,kg:/m/0245tw
H000456,"Henry Heinz, III",https://theunitedstates.io/images/congress/original/H000456.jpg,Henry,Heinz,"Heinz, Henry",1938-10-23,male,H000456,00528,S115,405321,,,,,H. John Heinz III,14849,,,,13050,Q705697,sen,1991-01-06,PA,,Republican,,,,,ocd-division/country:us/state:pa,102,1991-12-31,,kg:/m/0245tw
H000456,"Henry Heinz, III",https://theunitedstates.io/images/congress/original/H000456.jpg,Henry,Heinz,"Heinz, Henry",1938-10-23,male,H000456,00528,S115,405321,,,,,H. John Heinz III,14849,,,,13050,Q705697,sen,1981-01-06,PA,,Republican,,,,,ocd-division/country:us/state:pa,97,1983-01-03,,kg:/m/0245tw
H000456,"Henry Heinz, III",https://theunitedstates.io/images/congress/original/H000456.jpg,Henry,Heinz,"Heinz, Henry",1938-10-23,male,H000456,00528,S115,405321,,,,,H. John Heinz III,14849,,,,13050,Q705697,sen,1983-01-03,PA,,Republican,,,,,ocd-division/country:us/state:pa,98,1983-01-06,,kg:/m/0245tw
H000456,"Henry Heinz, III",https://theunitedstates.io/images/congress/original/H000456.jpg,Henry,Heinz,"Heinz, Henry",1938-10-23,male,H000456,00528,S115,405321,,,,,H. John Heinz III,14849,,,,13050,Q705697,sen,1985-01-06,PA,,Republican,,,,,ocd-division/country:us/state:pa,99,1987-01-03,,kg:/m/0245tw
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1987-01-06,NC,,Republican,,,,,ocd-division/country:us/state:nc,100,1989-01-03,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1989-01-06,NC,,Republican,,,,,ocd-division/country:us/state:nc,101,1991-01-03,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1991-01-06,NC,,Republican,,,,,ocd-division/country:us/state:nc,102,1993-01-03,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1993-01-06,NC,,Republican,,,,,ocd-division/country:us/state:nc,103,1995-01-03,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1995-01-06,NC,,Republican,,,,,ocd-division/country:us/state:nc,104,1997-01-03,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1997-01-07,NC,,Republican,,,,,ocd-division/country:us/state:nc,105,1999-01-03,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1999-01-06,NC,,Republican,,,,,ocd-division/country:us/state:nc,106,2001-01-03,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,2001-01-06,NC,,Republican,,,,,ocd-division/country:us/state:nc,107,2003-01-03,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1981-01-06,NC,,Republican,,,,,ocd-division/country:us/state:nc,97,1983-01-03,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1983-01-03,NC,,Republican,,,,,ocd-division/country:us/state:nc,98,1983-01-06,,kg:/m/0_5w6
H000463,Jesse Helms,https://theunitedstates.io/images/congress/original/H000463.jpg,Jesse,Helms,"Helms, Jesse",1921-10-18,male,H000463,01359,S046,300154,,,,,Jesse Helms,,,,,14105,Q503426,sen,1985-01-06,NC,,Republican,,,,,ocd-division/country:us/state:nc,99,1987-01-03,,kg:/m/0_5w6
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1987-01-06,SC,,Democrat,,,,,ocd-division/country:us/state:sc,100,1989-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1989-01-06,SC,,Democrat,,,,,ocd-division/country:us/state:sc,101,1991-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1991-01-06,SC,,Democrat,,,,,ocd-division/country:us/state:sc,102,1993-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1993-01-06,SC,,Democrat,,,,,ocd-division/country:us/state:sc,103,1995-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1995-01-06,SC,,Democrat,,,,,ocd-division/country:us/state:sc,104,1997-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1997-01-06,SC,,Democrat,,,,,ocd-division/country:us/state:sc,105,1999-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1999-01-06,SC,,Democrat,http://hollings.senate.gov/,,,,ocd-division/country:us/state:sc,106,2001-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,2001-01-06,SC,,Democrat,http://hollings.senate.gov/,,,,ocd-division/country:us/state:sc,107,2003-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,2003-01-06,SC,,Democrat,http://hollings.senate.gov/,,,,ocd-division/country:us/state:sc,108,2005-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1981-01-06,SC,,Democrat,,,,,ocd-division/country:us/state:sc,97,1983-01-03,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1983-01-03,SC,,Democrat,,,,,ocd-division/country:us/state:sc,98,1983-01-06,,kg:/m/0cm3v
H000725,Fritz Hollings,https://theunitedstates.io/images/congress/original/H000725.jpg,Ernest,Hollings,"Hollings, Ernest",1922-01-01,male,H000725,01361,S047,300053,N00002423,,,,Ernest Hollings,,,,,11204,Q596008,sen,1985-01-06,SC,,Democrat,,,,,ocd-division/country:us/state:sc,99,1987-01-03,,kg:/m/0cm3v
H000905,Dee Huddleston,https://theunitedstates.io/images/congress/original/H000905.jpg,Walter,Huddleston,"Huddleston, Walter",1926-04-15,male,H000905,01363,,405751,,,,,Walter Dee Huddleston,,,,,14106,Q4356720,sen,1981-01-06,KY,,Democrat,,,,,ocd-division/country:us/state:ky,97,1983-01-03,,kg:/m/0529x4
H000905,Dee Huddleston,https://theunitedstates.io/images/congress/original/H000905.jpg,Walter,Huddleston,"Huddleston, Walter",1926-04-15,male,H000905,01363,,405751,,,,,Walter Dee Huddleston,,,,,14106,Q4356720,sen,1983-01-03,KY,,Democrat,,,,,ocd-division/country:us/state:ky,98,1983-01-06,,kg:/m/0529x4
H000951,Gordon Humphrey,https://theunitedstates.io/images/congress/original/H000951.jpg,Gordon,Humphrey,"Humphrey, Gordon",1940-10-09,male,H000951,01365,S138,405795,,,,,Gordon J. Humphrey,,,,,14706,Q5585350,sen,1987-01-06,NH,,Republican,,,,,ocd-division/country:us/state:nh,100,1989-01-03,,kg:/m/079ft1
H000951,Gordon Humphrey,https://theunitedstates.io/images/congress/original/H000951.jpg,Gordon,Humphrey,"Humphrey, Gordon",1940-10-09,male,H000951,01365,S138,405795,,,,,Gordon J. Humphrey,,,,,14706,Q5585350,sen,1989-01-06,NH,,Republican,,,,,ocd-division/country:us/state:nh,101,1990-12-04,,kg:/m/079ft1
H000951,Gordon Humphrey,https://theunitedstates.io/images/congress/original/H000951.jpg,Gordon,Humphrey,"Humphrey, Gordon",1940-10-09,male,H000951,01365,S138,405795,,,,,Gordon J. Humphrey,,,,,14706,Q5585350,sen,1981-01-06,NH,,Republican,,,,,ocd-division/country:us/state:nh,97,1983-01-03,,kg:/m/079ft1
H000951,Gordon Humphrey,https://theunitedstates.io/images/congress/original/H000951.jpg,Gordon,Humphrey,"Humphrey, Gordon",1940-10-09,male,H000951,01365,S138,405795,,,,,Gordon J. Humphrey,,,,,14706,Q5585350,sen,1983-01-03,NH,,Republican,,,,,ocd-division/country:us/state:nh,98,1983-01-06,,kg:/m/079ft1
H000951,Gordon Humphrey,https://theunitedstates.io/images/congress/original/H000951.jpg,Gordon,Humphrey,"Humphrey, Gordon",1940-10-09,male,H000951,01365,S138,405795,,,,,Gordon J. Humphrey,,,,,14706,Q5585350,sen,1985-01-06,NH,,Republican,,,,,ocd-division/country:us/state:nh,99,1987-01-03,,kg:/m/079ft1
H001015,Tim Hutchinson,https://theunitedstates.io/images/congress/original/H001015.jpg,Tim,Hutchinson,"Hutchinson, Tim",1949-08-11,male,H001015,00578,S256,300151,,,,,Tim Hutchinson,15535,,,,29306,Q454439,sen,1997-01-07,AR,,Republican,,,,,ocd-division/country:us/state:ar,105,1999-01-03,,kg:/m/03tfy5
H001015,Tim Hutchinson,https://theunitedstates.io/images/congress/original/H001015.jpg,Tim,Hutchinson,"Hutchinson, Tim",1949-08-11,male,H001015,00578,S256,300151,,,,,Tim Hutchinson,15535,,,,29306,Q454439,sen,1999-01-06,AR,,Republican,,,,,ocd-division/country:us/state:ar,106,2001-01-03,,kg:/m/03tfy5
H001015,Tim Hutchinson,https://theunitedstates.io/images/congress/original/H001015.jpg,Tim,Hutchinson,"Hutchinson, Tim",1949-08-11,male,H001015,00578,S256,300151,,,,,Tim Hutchinson,15535,,,,29306,Q454439,sen,2001-01-06,AR,,Republican,,,,,ocd-division/country:us/state:ar,107,2003-01-03,,kg:/m/03tfy5
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,1993-01-06,TX,,Republican,,,,,ocd-division/country:us/state:tx,103,1995-01-03,,kg:/m/02050j
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,1995-01-06,TX,,Republican,,,,,ocd-division/country:us/state:tx,104,1997-01-03,,kg:/m/02050j
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,1997-01-06,TX,,Republican,,,,,ocd-division/country:us/state:tx,105,1999-01-03,,kg:/m/02050j
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,1999-01-06,TX,,Republican,,,,,ocd-division/country:us/state:tx,106,2001-01-03,,kg:/m/02050j
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,2001-01-06,TX,,Republican,http://hutchison.senate.gov/,,,,ocd-division/country:us/state:tx,107,2003-01-03,,kg:/m/02050j
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,2003-01-06,TX,,Republican,http://hutchison.senate.gov/,,,,ocd-division/country:us/state:tx,108,2005-01-03,,kg:/m/02050j
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,2005-01-06,TX,,Republican,http://hutchison.senate.gov/,,,,ocd-division/country:us/state:tx,109,2007-01-03,,kg:/m/02050j
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,2007-01-06,TX,,Republican,http://hutchison.senate.gov/,284 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5922,202-224-0776,ocd-division/country:us/state:tx,110,2009-01-03,,kg:/m/02050j
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,2009-01-06,TX,,Republican,http://hutchison.senate.gov/,284 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5922,202-224-0776,ocd-division/country:us/state:tx,111,2011-01-03,,kg:/m/02050j
H001016,Kay Bailey Hutchison,https://theunitedstates.io/images/congress/original/H001016.jpg,Kay,Hutchison,"Hutchison, Kay",1943-07-22,female,H001016,01368,S235,300054,N00005675,53349,S4TX00086,24713,Kay Bailey Hutchison,15537,,,,49306,Q239928,sen,2011-01-06,TX,,Republican,http://hutchison.senate.gov/,284 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5922,202-224-0776,ocd-division/country:us/state:tx,112,2013-01-03,,kg:/m/02050j
H001028,Chuck Hagel,https://theunitedstates.io/images/congress/original/H001028.jpg,Charles,Hagel,"Hagel, Charles",1946-10-04,male,H001028,01545,S255,300050,N00005301,231,S6NE00087,,Chuck Hagel,,,,,49704,Q381670,sen,1997-01-07,NE,,Republican,,,,,ocd-division/country:us/state:ne,105,1999-01-03,,kg:/m/01_pcr
H001028,Chuck Hagel,https://theunitedstates.io/images/congress/original/H001028.jpg,Charles,Hagel,"Hagel, Charles",1946-10-04,male,H001028,01545,S255,300050,N00005301,231,S6NE00087,,Chuck Hagel,,,,,49704,Q381670,sen,1999-01-06,NE,,Republican,,,,,ocd-division/country:us/state:ne,106,2001-01-03,,kg:/m/01_pcr
H001028,Chuck Hagel,https://theunitedstates.io/images/congress/original/H001028.jpg,Charles,Hagel,"Hagel, Charles",1946-10-04,male,H001028,01545,S255,300050,N00005301,231,S6NE00087,,Chuck Hagel,,,,,49704,Q381670,sen,2001-01-06,NE,,Republican,,,,,ocd-division/country:us/state:ne,107,2003-01-03,,kg:/m/01_pcr
H001028,Chuck Hagel,https://theunitedstates.io/images/congress/original/H001028.jpg,Charles,Hagel,"Hagel, Charles",1946-10-04,male,H001028,01545,S255,300050,N00005301,231,S6NE00087,,Chuck Hagel,,,,,49704,Q381670,sen,2003-01-07,NE,,Republican,http://hagel.senate.gov/,,,,ocd-division/country:us/state:ne,108,2005-01-03,,kg:/m/01_pcr
H001028,Chuck Hagel,https://theunitedstates.io/images/congress/original/H001028.jpg,Charles,Hagel,"Hagel, Charles",1946-10-04,male,H001028,01545,S255,300050,N00005301,231,S6NE00087,,Chuck Hagel,,,,,49704,Q381670,sen,2005-01-06,NE,,Republican,http://hagel.senate.gov/,,,,ocd-division/country:us/state:ne,109,2007-01-03,,kg:/m/01_pcr
H001028,Chuck Hagel,https://theunitedstates.io/images/congress/original/H001028.jpg,Charles,Hagel,"Hagel, Charles",1946-10-04,male,H001028,01545,S255,300050,N00005301,231,S6NE00087,,Chuck Hagel,,,,,49704,Q381670,sen,2007-01-06,NE,,Republican,http://hagel.senate.gov/,,,,ocd-division/country:us/state:ne,110,2009-01-03,,kg:/m/01_pcr
H001041,Dean Heller,https://theunitedstates.io/images/congress/original/H001041.jpg,Dean,Heller,"Heller, Dean",1960-05-10,male,H001041,01863,S352,412218,N00027522,2291,H6NV02164,1012368,Dean Heller,15578,Dean Heller,703,,20730,Q251763,sen,2011-05-09,NV,,Republican,http://heller.senate.gov/,361A RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6244,,ocd-division/country:us/state:nv,112,2013-01-03,,kg:/m/0g92xz
H001041,Dean Heller,https://theunitedstates.io/images/congress/original/H001041.jpg,Dean,Heller,"Heller, Dean",1960-05-10,male,H001041,01863,S352,412218,N00027522,2291,H6NV02164,1012368,Dean Heller,15578,Dean Heller,703,,20730,Q251763,sen,2013-01-06,NV,,Republican,https://www.heller.senate.gov/public,324 Hart Senate Office Building Washington DC 20510,202-224-6244,202-228-6753,ocd-division/country:us/state:nv,113,2015-01-03,,kg:/m/0g92xz
H001041,Dean Heller,https://theunitedstates.io/images/congress/original/H001041.jpg,Dean,Heller,"Heller, Dean",1960-05-10,male,H001041,01863,S352,412218,N00027522,2291,H6NV02164,1012368,Dean Heller,15578,Dean Heller,703,,20730,Q251763,sen,2015-01-06,NV,,Republican,https://www.heller.senate.gov/public,324 Hart Senate Office Building Washington DC 20510,202-224-6244,202-228-6753,ocd-division/country:us/state:nv,114,2017-01-03,,kg:/m/0g92xz
