id,name,surname,term,source,image,email,facebook,twitter,identifier__openpolis
670,RAMPELLI Fabio,RAMPELLI,18,https://politici.openpolis.it/politico/fabio-rampelli/670,https://politici.openpolis.it/politician/picture?content_id=670,rampelli_f@camera.it,https://www.facebook.com/fabiorampelli.paginaufficiale?fref=ts,https://twitter.com/#!/fabiorampelli,670
674,RAVETTO Laura,RAVETTO,18,https://politici.openpolis.it/politico/laura-ravetto/674,https://politici.openpolis.it/politician/picture?content_id=674,ravetto_l@camera.it,https://www.facebook.com/ravetto.l?fref=ts,https://twitter.com/#!/lauraravetto,674
685436,Spena Maria,Spena,18,https://politici.openpolis.it/politico/maria-spena/685436,https://politici.openpolis.it/politician/picture?content_id=685436,spena_m@camera.it,"","",685436
685683,Vacca Gianluca,Vacca,18,https://politici.openpolis.it/politico/gianluca-vacca/685683,https://politici.openpolis.it/politician/picture?content_id=685683,vacca_g@camera.it,https://www.facebook.com/gianluca.vacca.96?fref=ts,https://twitter.com/#!/GianlucaVacca,685683
685684,Colletti Andrea,Colletti,18,https://politici.openpolis.it/politico/andrea-colletti/685684,https://politici.openpolis.it/politician/picture?content_id=685684,colletti_a@camera.it,https://www.facebook.com/andrew.colletts.7?fref=ts,https://twitter.com/#!/AndCol81,685684
685685,Del Grosso Daniele,Del Grosso,18,https://politici.openpolis.it/politico/daniele-del-grosso/685685,https://politici.openpolis.it/politician/picture?content_id=685685,delgrosso_d@camera.it,https://www.facebook.com/danieledelgrosso5Stelle?fref=ts,https://twitter.com/#!/DgPilot81,685685
685701,Caretta Maria Cristina,Caretta,18,https://politici.openpolis.it/politico/maria-cristina-caretta/685701,https://politici.openpolis.it/politician/picture?content_id=685701,caretta_m@camera.it,"","",685701
685739,Liuzzi Mirella,Liuzzi,18,https://politici.openpolis.it/politico/mirella-liuzzi/685739,https://politici.openpolis.it/politician/picture?content_id=685739,liuzzi_m@camera.it,https://www.facebook.com/mirellaliuzzim5s,https://twitter.com/#!/mirellaliuzzi,685739
685783,Bruno Bossio Enza,Bruno Bossio,18,https://politici.openpolis.it/politico/enza-bruno-bossio/685783,https://politici.openpolis.it/politician/picture?content_id=685783,bruno_vincenza@camera.it,https://www.facebook.com/enza.b.bossio?fref=ts,https://twitter.com/#!/enzabrunobossio,685783
685792,Nesci Dalila,Nesci,18,https://politici.openpolis.it/politico/dalila-nesci/685792,https://politici.openpolis.it/politician/picture?content_id=685792,dalila5stelle@gmail.com;nesci_d@camera.it,https://www.facebook.com/pages/Dalila-Nesci/461701633867376?fref=ts,https://twitter.com/#!/DalilaNesci,685792
685794,Dieni Federica,Dieni,18,https://politici.openpolis.it/politico/federica-dieni/685794,https://politici.openpolis.it/politician/picture?content_id=685794,dieni_f@camera.it,https://www.facebook.com/federica.dieni?fref=ts,https://twitter.com/#!/federicadieni,685794
685802,D'Incà Federico,D'Incà,18,https://politici.openpolis.it/politico/federico-dinc%C3%A0/685802,https://politici.openpolis.it/politician/picture?content_id=685802,dinca_f@camera.it,https://www.facebook.com/federico.dinca.7?fref=ts,https://twitter.com/#!/FedericoDinca,685802
685811,Spessotto Arianna,Spessotto,18,https://politici.openpolis.it/politico/arianna-spessotto/685811,https://politici.openpolis.it/politician/picture?content_id=685811,spessotto_a@camera.it,https://www.facebook.com/SpessottoArianna,https://twitter.com/#!/Spessotto_M5S,685811
685849,Benedetti Silvia,Benedetti,18,https://politici.openpolis.it/politico/silvia-benedetti/685849,https://politici.openpolis.it/politician/picture?content_id=685849,benedetti_silvia@camera.it;silvia.benedetti@parlamentari5stelle.it,https://www.facebook.com/SilviaBenedettiM5S?pnref=story,https://twitter.com/#!/SilviaBM5S,685849
685876,Crippa Davide,Crippa,18,https://politici.openpolis.it/politico/davide-crippa/685876,https://politici.openpolis.it/politician/picture?content_id=685876,crippa_d@camera.it,https://www.facebook.com/davide.crippa.982?fref=ts,https://twitter.com/#!/crippa5stelle,685876
685877,Dadone Fabiana,Dadone,18,https://politici.openpolis.it/politico/fabiana-dadone/685877,https://politici.openpolis.it/politician/picture?content_id=685877,dadone_f@camera.it;fabianadadone@gmail.com,https://www.facebook.com/FabianaDadone?fref=ts,https://twitter.com/#!/DadoneFabiana,685877
685884,Epifani Ettore Guglielmo,Epifani,18,https://politici.openpolis.it/politico/ettore-guglielmo-epifani/685884,https://politici.openpolis.it/politician/picture?content_id=685884,epifani_e@camera.it,https://www.facebook.com/GuglielmoEpifani.PaginaUfficiale?fref=ts,https://twitter.com/#!/gu_epifani,685884
685892,Di Maio Luigi,Di Maio,18,https://politici.openpolis.it/politico/luigi-di-maio/685892,https://politici.openpolis.it/politician/picture?content_id=685892,dimaio_luigi@camera.it;segreteria.ministro@mise.gov.it ,https://www.facebook.com/luigidimaio,https://twitter.com/#!/luigidimaio,685892
685893,Micillo Salvatore,Micillo,18,https://politici.openpolis.it/politico/salvatore-micillo/685893,https://politici.openpolis.it/politician/picture?content_id=685893,micillo_s@camera.it;segreteria.micillo@minambiente.it,https://www.facebook.com/micillosalvatore,https://twitter.com/#!/micillom5s,685893
685925,Castelli Laura,Castelli,18,https://politici.openpolis.it/politico/laura-castelli/685925,https://politici.openpolis.it/politician/picture?content_id=685925,castelli_l@camera.it,https://www.facebook.com/CittadinaLauraCastelli,https://twitter.com/#!/LaCastelliM5s,685925
685984,COMINARDI Claudio,COMINARDI,18,https://politici.openpolis.it/politico/claudio-cominardi/685984,https://politici.openpolis.it/politician/picture?content_id=685984,cominardi_c@camera.it;segreteriasottosegretariocominardi@lavoro.gov.it,https://www.facebook.com/claudiocominardi?fref=ts,https://twitter.com/#!/QUINTOCITTADINO,685984
686011,Tofalo Angelo,Tofalo,18,https://politici.openpolis.it/politico/angelo-tofalo/686011,https://politici.openpolis.it/politician/picture?content_id=686011,tofalo_a@camera.it,https://www.facebook.com/AngeloTofaloM5S,https://twitter.com/#!/AngeloTofalo,686011
686013,Zolezzi Alberto,Zolezzi,18,https://politici.openpolis.it/politico/alberto-zolezzi/686013,https://politici.openpolis.it/politician/picture?content_id=686013,zolezzi_a@camera.it,https://www.facebook.com/albertozolezzim5s?fref=ts,https://twitter.com/#!/ZolezziAlberto,686013
686014,Sibilia Carlo,Sibilia,18,https://politici.openpolis.it/politico/carlo-sibilia/686014,https://politici.openpolis.it/politician/picture?content_id=686014,sibilia_c@camera.it,https://www.facebook.com/carlo.sibilia,https://twitter.com/#!/carlosibilia,686014
686044,Sarti Giulia,Sarti,18,https://politici.openpolis.it/politico/giulia-sarti/686044,https://politici.openpolis.it/politician/picture?content_id=686044,sarti.giulia86@gmail.com;sarti_g@camera.it,https://www.facebook.com/giulia.sarti3?fref=ts,https://twitter.com/#!/GiuliaSarti86,686044
686047,Dall'Osso Matteo,Dall'Osso,18,https://politici.openpolis.it/politico/matteo-dallosso/686047,https://politici.openpolis.it/politician/picture?content_id=686047,dallosso_m@camera.it,https://www.facebook.com/matteodallossoM5S?fref=ts,https://twitter.com/#!/matteodallosso,686047
686114,Parentela Paolo,Parentela,18,https://politici.openpolis.it/politico/paolo-parentela/686114,https://politici.openpolis.it/politician/picture?content_id=686114,parentela_p@camera.it,https://www.facebook.com/Parentela.Paolo?fref=ts,https://twitter.com/#!/PaoloParentela,686114
686133,Gallo Luigi,Gallo,18,https://politici.openpolis.it/politico/luigi-gallo/686133,https://politici.openpolis.it/politician/picture?content_id=686133,gallo_luigi@camera.it,https://www.facebook.com/luigi.galloM5S?fref=ts,https://twitter.com/#!/LuigiGallo15,686133
686175,Rostan Michela,Rostan,18,https://politici.openpolis.it/politico/michela-rostan/686175,https://politici.openpolis.it/politician/picture?content_id=686175,comunicazione.mrostan@gmail.com;rostan_m@camera.it,https://www.facebook.com/pages/Michela-Rostan/1445797932332580,https://twitter.com/#!/MichelaRostan,686175
686187,Stumpo Nico,Stumpo,18,https://politici.openpolis.it/politico/nico-stumpo/686187,https://politici.openpolis.it/politician/picture?content_id=686187,stumpo_n@camera.it,https://www.facebook.com/nico.stumpo?fref=ts,https://twitter.com/#!/NicoStumpo,686187
686218,Pini Giuditta,Pini,18,https://politici.openpolis.it/politico/giuditta-pini/686218,https://politici.openpolis.it/politician/picture?content_id=686218,pini_giuditta@camera.it,https://www.facebook.com/giuditta.pini?fref=ts,https://twitter.com/#!/piccolapini,686218
686224,Anzaldi Michele,Anzaldi,18,https://politici.openpolis.it/politico/michele-anzaldi/686224,https://politici.openpolis.it/politician/picture?content_id=686224,anzaldi_m@camera.it,"","",686224
686234,Spadoni Maria Edera,Spadoni,18,https://politici.openpolis.it/politico/maria-edera-spadoni/686234,https://politici.openpolis.it/politician/picture?content_id=686234,spadoni_m@camera.it,https://www.facebook.com/MariaEderaSpadoni,https://twitter.com/#!/mariaederaM5S,686234
686236,Ferraresi Vittorio,Ferraresi,18,https://politici.openpolis.it/politico/vittorio-ferraresi/686236,https://politici.openpolis.it/politician/picture?content_id=686236,ferraresi_v@camera.it,https://www.facebook.com/vittorio.ferraresi.9?fref=ts,https://twitter.com/#!/https://twitter.com/Ferraresi_V,686236
686259,Rizzetto Walter,Rizzetto,18,https://politici.openpolis.it/politico/walter-rizzetto/686259,https://politici.openpolis.it/politician/picture?content_id=686259,rizzetto_w@camera.it,https://www.facebook.com/walter.rizzetto?fref=ts,https://twitter.com/#!/w_rizzetto,686259
686281,Battelli Sergio,Battelli,18,https://politici.openpolis.it/politico/sergio-battelli/686281,https://politici.openpolis.it/politician/picture?content_id=686281,battelli_s@camera.it,https://www.facebook.com/sergesparrow82?fref=ts,https://twitter.com/#!/BattelliM5S,686281
686283,Valente Simone,Valente,18,https://politici.openpolis.it/politico/simone-valente/686283,https://politici.openpolis.it/politician/picture?content_id=686283,simone.valente@liguria5stelle.it;valente_simone@camera.it,https://www.facebook.com/simonevalente.m5s?fref=ts,https://twitter.com/#!/ValenteM5S,686283
686297,Quartapelle Procopio Lia,Quartapelle Procopio,18,https://politici.openpolis.it/politico/lia-quartapelle-procopio/686297,https://politici.openpolis.it/politician/picture?content_id=686297,quartapelle_l@camera.it,"",https://twitter.com/#!/LiaQuartapelle,686297
686328,Carinelli Paola,Carinelli,18,https://politici.openpolis.it/politico/paola-carinelli/686328,https://politici.openpolis.it/politician/picture?content_id=686328,carinelli_p@camera.it,https://www.facebook.com/paola.carinelli?fref=ts,https://twitter.com/#!/berenice0104,686328
686334,Di Stefano Manlio,Di Stefano,18,https://politici.openpolis.it/politico/manlio-di-stefano/686334,https://politici.openpolis.it/politician/picture?content_id=686334,distefano_manlio@camera.it,https://www.facebook.com/pages/Manlio-Di-Stefano-M5S/152760598115408?ref=hl,https://twitter.com/#!/ManlioDS,686334
686336,Tripiedi Davide,Tripiedi,18,https://politici.openpolis.it/politico/davide-tripiedi/686336,https://politici.openpolis.it/politician/picture?content_id=686336,tripiedi_d@camera.it,https://www.facebook.com/tripiedi?fref=ts,"",686336
686427,Boldrini Laura,Boldrini,18,https://politici.openpolis.it/politico/laura-boldrini/686427,https://politici.openpolis.it/politician/picture?content_id=686427,boldrini_l@camera.it,http://www.facebook.com/pages/Laura-Boldrini/325228170920721,https://twitter.com/#!/lauraboldrini,686427
686431,Cecconi Andrea,Cecconi,18,https://politici.openpolis.it/politico/andrea-cecconi/686431,https://politici.openpolis.it/politician/picture?content_id=686431,cecconi_a@camera.it,https://www.facebook.com/AndreaCecconi5stelle?fref=ts,https://twitter.com/#!/andreacecconi84,686431
686433,Terzoni Patrizia,Terzoni,18,https://politici.openpolis.it/politico/patrizia-terzoni/686433,https://politici.openpolis.it/politician/picture?content_id=686433,terzoni_p@camera.it,https://www.facebook.com/patrizia.terzoni,https://twitter.com/#!/PatriziaTerzoni,686433
686453,Scalfarotto Ivan,Scalfarotto,18,https://politici.openpolis.it/politico/ivan-scalfarotto/686453,https://politici.openpolis.it/politician/picture?content_id=686453,scalfarotto_i@camera.it,http://www.facebook.com/scalfarotto,https://twitter.com/#!/ivanscalfarotto,686453
686467,D'Ambrosio Giuseppe,D'Ambrosio,18,https://politici.openpolis.it/politico/giuseppe-dambrosio/686467,https://politici.openpolis.it/politician/picture?content_id=686467,andria5stelle@gmail.com;dambrosio_giuseppe@camera.it,http://www.facebook.com/DambroGiuseppe?ref=ts&fref=ts;https://www.facebook.com/giuseppe.dambrosio.12,https://twitter.com/#!/GiuseppeDAmbro1,686467
686469,L'Abbate Giuseppe,L'Abbate,18,https://politici.openpolis.it/politico/giuseppe-labbate/686469,https://politici.openpolis.it/politician/picture?content_id=686469,labbate_g@camera.it,https://www.facebook.com/GiuseppeLAbbateCittadinoA5Stelle,https://twitter.com/#!/baffone5stelle,686469
686471,De Lorenzis Diego,De Lorenzis,18,https://politici.openpolis.it/politico/diego-de-lorenzis/686471,https://politici.openpolis.it/politician/picture?content_id=686471,delorenzis_d@camera.it,https://www.facebook.com/diego.delorenzis.cittadino?fref=ts,https://twitter.com/#!/DiegoDeLorenzis,686471
686473,Brescia Giuseppe,Brescia,18,https://politici.openpolis.it/politico/giuseppe-brescia/686473,https://politici.openpolis.it/politician/picture?content_id=686473,brescia_g@camera.it,https://www.facebook.com/GiuseppeBresciaM5S?ref=ts&fref=ts,https://twitter.com/#!/g_brescia,686473
686477,Scagliusi Emanuele,Scagliusi,18,https://politici.openpolis.it/politico/emanuele-scagliusi/686477,https://politici.openpolis.it/politician/picture?content_id=686477,scagliusi_e@camera.it,https://www.facebook.com/Scagliusi.Emanuele?ref=ts&fref=ts,https://twitter.com/#!/E_Scagliusi,686477
686481,Labriola Vincenza,Labriola,18,https://politici.openpolis.it/politico/vincenza-labriola/686481,https://politici.openpolis.it/politician/picture?content_id=686481,labriola_v@camera.it,https://www.facebook.com/vincenzagiuliana.labriola?fref=ts,"",686481
686505,Corda Emanuela,Corda,18,https://politici.openpolis.it/politico/emanuela-corda/686505,https://politici.openpolis.it/politician/picture?content_id=686505,corda_e@camera.it,https://www.facebook.com/emanuela.m.corda?fref=ts,https://twitter.com/#!/Emanuela_Corda,686505
686507,Vallascas Andrea,Vallascas,18,https://politici.openpolis.it/politico/andrea-vallascas/686507,https://politici.openpolis.it/politician/picture?content_id=686507,vallascas_a@camera.it,https://www.facebook.com/pages/Andrea-Vallascas/518899094787741?ref=hl,https://twitter.com/#!/AndreaVallascas,686507
686537,Cancelleri Azzurra,Cancelleri,18,https://politici.openpolis.it/politico/azzurra-cancelleri/686537,https://politici.openpolis.it/politician/picture?content_id=686537,azzurra.cancelleri@gmail.com;cancelleri_a@camera.it,"",https://twitter.com/#!/Azzurra_C,686537
686554,Piccoli Nardelli Flavia,Piccoli Nardelli,18,https://politici.openpolis.it/politico/flavia-piccoli-nardelli/686554,https://politici.openpolis.it/politician/picture?content_id=686554,piccoli_f@camera.it;posta@flaviapiccolinardelli.it,"",https://twitter.com/#!/FlaviaNardelli1,686554
686560,Raciti Fausto,Raciti,18,https://politici.openpolis.it/politico/fausto-raciti/686560,https://politici.openpolis.it/politician/picture?content_id=686560,raciti_f@camera.it,https://www.facebook.com/pages/Fausto-Raciti/39660997875?fref=ts,https://twitter.com/#!/faustorac,686560
686597,Buffagni Stefano,Buffagni,18,https://politici.openpolis.it/politico/stefano-buffagni/686597,https://politici.openpolis.it/politician/picture?content_id=686597,buffagni_s@camera.it;segreteria.ssbuffagni@governo.it  ,"","",686597
686637,Baroni Anna Lisa,Baroni,18,https://politici.openpolis.it/politico/anna-lisa-baroni/686637,https://politici.openpolis.it/politician/picture?content_id=686637,baroni_a@camera.it,"","",686637
686658,Grillo Giulia,Grillo,18,https://politici.openpolis.it/politico/giulia-grillo/686658,https://politici.openpolis.it/politician/picture?content_id=686658,grillo_g@camera.it,https://www.facebook.com/GiuliaGrilloM5S,https://twitter.com/#!/GiuliaGrilloM5S,686658
686662,Marzana Maria,Marzana,18,https://politici.openpolis.it/politico/maria-marzana/686662,https://politici.openpolis.it/politician/picture?content_id=686662,marzana_m@camera.it,https://www.facebook.com/MariaMarzana5Stelle?fref=ts,"",686662
686664,Lorefice Marialucia,Lorefice,18,https://politici.openpolis.it/politico/marialucia-lorefice/686664,https://politici.openpolis.it/politician/picture?content_id=686664,lorefice_m@camera.it,https://www.facebook.com/marialucia.lorefice?fref=ts,https://twitter.com/#!/https://twitter.com/Mlucialorefice,686664
686666,D'Uva Francesco,D'Uva,18,https://politici.openpolis.it/politico/francesco-duva/686666,https://politici.openpolis.it/politician/picture?content_id=686666,duva_f@camera.it,https://www.facebook.com/francescoduvame?fref=ts,https://twitter.com/#!/F_DUva,686666
686668,Rizzo Gianluca,Rizzo,18,https://politici.openpolis.it/politico/gianluca-rizzo/686668,https://politici.openpolis.it/politician/picture?content_id=686668,rizzo_g@camera.it,https://www.facebook.com/gianluca.rizzo.m5s?ref=hl,https://twitter.com/#!/gianlucarizzo46,686668
686669,Villarosa Alessio,Villarosa,18,https://politici.openpolis.it/politico/alessio-villarosa/686669,https://politici.openpolis.it/politician/picture?content_id=686669,villarosa_a@camera.it,https://www.facebook.com/pages/Alessio-Villarosa/432710136804455?fref=ts,https://twitter.com/#!/ale_villarosa,686669
686698,Boschi Maria Elena,Boschi,18,https://politici.openpolis.it/politico/maria-elena-boschi/686698,https://politici.openpolis.it/politician/picture?content_id=686698,boschi_m@camera.it,"",https://twitter.com/#!/mariaelenabosch,686698
686706,Bonafede Alfonso,Bonafede,18,https://politici.openpolis.it/politico/alfonso-bonafede/686706,https://politici.openpolis.it/politician/picture?content_id=686706,bonafede_a@camera.it,https://www.facebook.com/Alfonso.Bonafede.M5S?fref=ts,https://twitter.com/#!/AlfonsoBonafede,686706
686712,Gagnarli Chiara,Gagnarli,18,https://politici.openpolis.it/politico/chiara-gagnarli/686712,https://politici.openpolis.it/politician/picture?content_id=686712,gagnarli_c@camera.it,https://www.facebook.com/pages/Chiara-Gagnarli-M5S/548012031921974?fref=ts,https://twitter.com/#!/chiara_201181,686712
686720,Romano Andrea,Romano,18,https://politici.openpolis.it/politico/andrea-romano/686720,https://politici.openpolis.it/politician/picture?content_id=686720,romano_andrea@camera.it,"",https://twitter.com/#!/AndreaRomano9,686720
686730,Ascani Anna,Ascani,18,https://politici.openpolis.it/politico/anna-ascani/686730,https://politici.openpolis.it/politician/picture?content_id=686730,ascani_a@camera.it,https://www.facebook.com/AnnaAscaniPD,https://twitter.com/#!/AnnaAscani,686730
686733,Ciprini Tiziana,Ciprini,18,https://politici.openpolis.it/politico/tiziana-ciprini/686733,https://politici.openpolis.it/politician/picture?content_id=686733,ciprini_t@camera.it;tizianaciprini@gmail.com,http://www.facebook.com/tiziana.ciprini,https://twitter.com/#!/TiziCip,686733
686763,Fassina Stefano,Fassina,18,https://politici.openpolis.it/politico/stefano-fassina/686763,https://politici.openpolis.it/politician/picture?content_id=686763,fassina_s@camera.it,https://www.facebook.com/sfassina?fref=ts,https://twitter.com/#!/StefanoFassina,686763
686768,Campana Micaela,Campana,18,https://politici.openpolis.it/politico/micaela-campana/686768,https://politici.openpolis.it/politician/picture?content_id=686768,campana_m@camera.it,"",https://twitter.com/#!/micaela_campana,686768
686772,Orfini Matteo,Orfini,18,https://politici.openpolis.it/politico/matteo-orfini/686772,https://politici.openpolis.it/politician/picture?content_id=686772,orfini_m@camera.it,https://www.facebook.com/matteoorfiniufficiale,https://twitter.com/#!/orfini,686772
687166,Longo Fausto Guilherme,Longo,18,https://politici.openpolis.it/politico/fausto-guilherme-longo/687166,https://politici.openpolis.it/politician/picture?content_id=687166,longo_f@camera.it,https://www.facebook.com/faustolongo.it?fref=ts,https://twitter.com/#!/fglongo,687166
687245,Fraccaro Riccardo,Fraccaro,18,https://politici.openpolis.it/politico/riccardo-fraccaro/687245,https://politici.openpolis.it/politician/picture?content_id=687245,fraccaro_r@camera.it,http://www.facebook.com/rfraccaro,https://twitter.com/#!/riccardo_fra,687245
687272,Rotta Alessia,Rotta,18,https://politici.openpolis.it/politico/alessia-rotta/687272,https://politici.openpolis.it/politician/picture?content_id=687272,rotta_a@camera.it,"",https://twitter.com/#!/alessiarotta,687272
687291,Businarolo Francesca,Businarolo,18,https://politici.openpolis.it/politico/francesca-businarolo/687291,https://politici.openpolis.it/politician/picture?content_id=687291,businarolo_f@camera.it,https://www.facebook.com/francesca.businarolo?fref=ts,https://twitter.com/#!/FrancBusinarolo,687291
687297,Fantinati Mattia,Fantinati,18,https://politici.openpolis.it/politico/mattia-fantinati/687297,https://politici.openpolis.it/politician/picture?content_id=687297,fantinati_m@camera.it,https://www.facebook.com/FantinatiMattia?fref=ts,https://twitter.com/#!/MFantinati,687297
687322,Daga Federica,Daga,18,https://politici.openpolis.it/politico/federica-daga/687322,https://politici.openpolis.it/politician/picture?content_id=687322,daga_f@camera.it,https://www.facebook.com/federica.daghi?fref=ts,https://twitter.com/#!/FedericaDaga,687322
687324,Grande Marta,Grande,18,https://politici.openpolis.it/politico/marta-grande/687324,https://politici.openpolis.it/politician/picture?content_id=687324,grande_m@camera.it,https://www.facebook.com/pages/Marta-Grande/467961036631940,https://twitter.com/#!/MartaGrande87,687324
687332,Ruocco Carla,Ruocco,18,https://politici.openpolis.it/politico/carla-ruocco/687332,https://politici.openpolis.it/politician/picture?content_id=687332,ruocco_c@camera.it,http://www.facebook.com/M5Scarlaruocco;https://www.facebook.com/pages/I-Fan-di-Carla-Ruocco/780790468662084?ref=hl,https://twitter.com/#!/carlaruocco1,687332
687334,Vignaroli Stefano,Vignaroli,18,https://politici.openpolis.it/politico/stefano-vignaroli/687334,https://politici.openpolis.it/politician/picture?content_id=687334,vignaroli_s@camera.it,https://www.facebook.com/vignarolistefano?fref=ts,https://twitter.com/#!/SVignaroli,687334
687336,Baroni Massimo Enrico,Baroni,18,https://politici.openpolis.it/politico/massimo-enrico-baroni/687336,https://politici.openpolis.it/politician/picture?content_id=687336,baroni_m@camera.it,https://www.facebook.com/MassimoEnricoBaroni,https://twitter.com/#!/M5S_Baroni,687336
687357,Frusone Luca,Frusone,18,https://politici.openpolis.it/politico/luca-frusone/687357,https://politici.openpolis.it/politician/picture?content_id=687357,frusone_l@camera.it,https://www.facebook.com/lucafrusonem5s,https://twitter.com/#!/lucafrusone,687357
687398,Romano Paolo Nicolò,Romano,18,https://politici.openpolis.it/politico/paolo-nicol%C3%B2-romano/687398,https://politici.openpolis.it/politician/picture?content_id=687398,romano_paolo@camera.it,https://www.facebook.com/paolonicoloromano?fref=ts,https://twitter.com/#!/romanopaolo,687398
687428,Palazzotto Erasmo,Palazzotto,18,https://politici.openpolis.it/politico/erasmo-palazzotto/687428,https://politici.openpolis.it/politician/picture?content_id=687428,palazzotto_e@camera.it,https://www.facebook.com/erasmopalaz?fref=ts,https://twitter.com/#!/EPalazzotto,687428
687477,Iezzi Igor Giancarlo,Iezzi,18,https://politici.openpolis.it/politico/igor-giancarlo-iezzi/687477,https://politici.openpolis.it/politician/picture?content_id=687477,iezzi_i@camera.it,"","",687477
687583,Borghese Mario,Borghese,18,https://politici.openpolis.it/politico/mario-borghese/687583,https://politici.openpolis.it/politician/picture?content_id=687583,borghese_m@camera.it;info@marioborghese.com,https://www.facebook.com/marioborghesedeputato?pnref=story,https://twitter.com/#!/MarioBorgheseOK,687583
687598,La Marca Francesca,La Marca,18,https://politici.openpolis.it/politico/francesca-la-marca/687598,https://politici.openpolis.it/politician/picture?content_id=687598,francescalamarca.pd@gmail.com;lamarca_f@camera.it,https://www.facebook.com/LaMarcaF,https://twitter.com/#!/FrancescaLaMar,687598
687604,Fitzgerald Nissoli Angela Rosaria Detta Fucsia,Fitzgerald Nissoli,18,https://politici.openpolis.it/politico/angela-rosaria-detta-fucsia-fitzgerald-nissoli/687604,https://politici.openpolis.it/politician/picture?content_id=687604,info@angelafucsianissoli.us;nissoli_af@camera.it,https://www.facebook.com/fucsia.nissoli?fref=ts,"",687604
688406,Federico Antonio,Federico,18,https://politici.openpolis.it/politico/antonio-federico/688406,https://politici.openpolis.it/politician/picture?content_id=688406,federico_a@camera.it,"","",688406
689256,Ferri Cosimo Maria,Ferri,18,https://politici.openpolis.it/politico/cosimo-maria-ferri/689256,https://politici.openpolis.it/politician/picture?content_id=689256,ferri_c@camera.it,"",https://twitter.com/#!/FerriCosimo,689256
689774,Ricciardi Riccardo,Ricciardi,18,https://politici.openpolis.it/politico/riccardo-ricciardi/689774,https://politici.openpolis.it/politician/picture?content_id=689774,ricciardi_r@camera.it,"","",689774
690066,Magi Riccardo,Magi,18,https://politici.openpolis.it/politico/riccardo-magi/690066,https://politici.openpolis.it/politician/picture?content_id=690066,magi_r@camera.it,"","",690066
693879,FOSCOLO Sara,FOSCOLO,18,https://politici.openpolis.it/politico/sara-foscolo/693879,https://politici.openpolis.it/politician/picture?content_id=693879,foscolo_s@camera.it,"","",693879
696522,SAPIA Francesco,SAPIA,18,https://politici.openpolis.it/politico/francesco-sapia/696522,https://politici.openpolis.it/politician/picture?content_id=696522,sapia_f@camera.it,"","",696522
7,BATTILOCCHIO Alessandro,BATTILOCCHIO,18,https://politici.openpolis.it/politico/alessandro-battilocchio/7,https://politici.openpolis.it/politician/picture?content_id=7,alessandrobattilocchio@libero.it;battilocchio_a@camera.it,"","",7
700,RUSSO Paolo,RUSSO,18,https://politici.openpolis.it/politico/paolo-russo/700,https://politici.openpolis.it/politician/picture?content_id=700,russo_p@camera.it,"",https://twitter.com/#!/_PaoloRusso_,700
7059,BAGNASCO Roberto,BAGNASCO,18,https://politici.openpolis.it/politico/roberto-bagnasco/7059,https://politici.openpolis.it/politician/picture?content_id=7059,bagnasco_r@camera.it,http://www.facebook.com/roberto.bagnasco.10;http://www.facebook.com/pages/Roberto-Bagnasco-Consigliere-Regionale-in-Liguria/156527594375284,https://twitter.com/#!/RobBagnasco,7059
70592,PATASSINI Tullio,PATASSINI,18,https://politici.openpolis.it/politico/tullio-patassini/70592,https://politici.openpolis.it/politician/picture?content_id=70592,patassini_t@camera.it,"","",70592
706963,AIELLO Davide,AIELLO,18,https://politici.openpolis.it/politico/davide-aiello/706963,https://politici.openpolis.it/politician/picture?content_id=706963,aiello_d@camera.it,"","",706963
710,SANTELLI Jole,SANTELLI,18,https://politici.openpolis.it/politico/jole-santelli/710,https://politici.openpolis.it/politician/picture?content_id=710,info@jolesantelli.it;santelli_j@camera.it,https://www.facebook.com/jole.santelli.9?fref=ts,https://twitter.com/#!/JoleSantelli,710
7157,PEZZOPANE Stefania,PEZZOPANE,18,https://politici.openpolis.it/politico/stefania-pezzopane/7157,https://politici.openpolis.it/politician/picture?content_id=7157,pezzopane_s@camera.it,https://www.facebook.com/stefania.pezzopane?fref=ts,https://twitter.com/#!/stefaniapezzopa,7157
715866,Padoan Pier Carlo,Padoan,18,https://politici.openpolis.it/politico/pier-carlo-padoan/715866,https://politici.openpolis.it/politician/picture?content_id=715866,padoan_p@camera.it,"",https://twitter.com/#!/PCPadoan,715866
720545,Stefani Alberto,Stefani,18,https://politici.openpolis.it/politico/alberto-stefani/720545,https://politici.openpolis.it/politician/picture?content_id=720545,stefani_alberto@camera.it,"","",720545
720697,Cristina Mirella,Cristina,18,https://politici.openpolis.it/politico/mirella-cristina/720697,https://politici.openpolis.it/politician/picture?content_id=720697,cristina_m@camera.it,"","",720697
720824,Benigni Stefano,Benigni,18,https://politici.openpolis.it/politico/stefano-benigni/720824,https://politici.openpolis.it/politician/picture?content_id=720824,benigni_s@camera.it,"","",720824
721749,Latini Giorgia,Latini,18,https://politici.openpolis.it/politico/giorgia-latini/721749,https://politici.openpolis.it/politician/picture?content_id=721749,latini_g@camera.it,"","",721749
722335,Berardini Fabio,Berardini,18,https://politici.openpolis.it/politico/fabio-berardini/722335,https://politici.openpolis.it/politician/picture?content_id=722335,berardini_f@camera.it,"","",722335
