id,identifier__psp,identifier__parldata,name,sort_name,family_name,given_name,honorific_prefix,birth_date,death_date,gender,term,party,party_id,start_date,end_date
5270,5270,5270,Petr Braný,"Braný, Petr",Braný,Petr,RSDr.,1951-05-25,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2010-06-03
5270,5270,5270,Petr Braný,"Braný, Petr",Braný,Petr,RSDr.,1951-05-25,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5270,5270,5270,Petr Braný,"Braný, Petr",Braný,Petr,RSDr.,1951-05-25,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2006-06-15
5271,5271,5271,Vladimír Čada,"Čada, Vladimír",Čada,Vladimír,Ing.,1961-11-01,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5272,5272,5272,Václav Votava,"Votava, Václav",Votava,Václav,Ing.,1956-06-18,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
5272,5272,5272,Václav Votava,"Votava, Václav",Votava,Václav,Ing.,1956-06-18,"",male,6,Poslanecký klub České strany sociálně demokratické,750,2010-05-29,2010-06-03
5272,5272,5272,Václav Votava,"Votava, Václav",Votava,Václav,Ing.,1956-06-18,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5272,5272,5272,Václav Votava,"Votava, Václav",Votava,Václav,Ing.,1956-06-18,"",male,5,Poslanecký klub České strany sociálně demokratické,599,2006-06-03,2006-06-15
5272,5272,5272,Václav Votava,"Votava, Václav",Votava,Václav,Ing.,1956-06-18,"",male,5,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2010-06-03
5272,5272,5272,Václav Votava,"Votava, Václav",Votava,Václav,Ing.,1956-06-18,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5272,5272,5272,Václav Votava,"Votava, Václav",Votava,Václav,Ing.,1956-06-18,"",male,4,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2006-06-15
5273,5273,5273,Jiří Pospíšil,"Pospíšil, Jiří",Pospíšil,Jiří,JUDr.,1975-11-24,"",male,7,Poslanecký klub Občanské demokratické strany,1106,2013-10-30,2014-02-04
5273,5273,5273,Jiří Pospíšil,"Pospíšil, Jiří",Pospíšil,Jiří,JUDr.,1975-11-24,"",male,7,Nezařazení,1165,2014-02-04,2014-06-20
5273,5273,5273,Jiří Pospíšil,"Pospíšil, Jiří",Pospíšil,Jiří,JUDr.,1975-11-24,"",male,6,Poslanecký klub Občanské demokratické strany,753,2010-05-29,2010-06-03
5273,5273,5273,Jiří Pospíšil,"Pospíšil, Jiří",Pospíšil,Jiří,JUDr.,1975-11-24,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5273,5273,5273,Jiří Pospíšil,"Pospíšil, Jiří",Pospíšil,Jiří,JUDr.,1975-11-24,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
5273,5273,5273,Jiří Pospíšil,"Pospíšil, Jiří",Pospíšil,Jiří,JUDr.,1975-11-24,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
5273,5273,5273,Jiří Pospíšil,"Pospíšil, Jiří",Pospíšil,Jiří,JUDr.,1975-11-24,"",male,5,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2010-06-03
5273,5273,5273,Jiří Pospíšil,"Pospíšil, Jiří",Pospíšil,Jiří,JUDr.,1975-11-24,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
5273,5273,5273,Jiří Pospíšil,"Pospíšil, Jiří",Pospíšil,Jiří,JUDr.,1975-11-24,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
5274,5274,5274,Ivana Levá,"Levá, Ivana",Levá,Ivana,Mgr.,1950-06-16,"",female,6,Poslanecký klub Komunistické strany Čech a Moravy,752,2010-05-29,2010-06-03
5274,5274,5274,Ivana Levá,"Levá, Ivana",Levá,Ivana,Mgr.,1950-06-16,"",female,6,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2013-08-28
5274,5274,5274,Ivana Levá,"Levá, Ivana",Levá,Ivana,Mgr.,1950-06-16,"",female,5,Poslanecký klub Komunistické strany Čech a Moravy,596,2006-06-03,2006-06-15
5274,5274,5274,Ivana Levá,"Levá, Ivana",Levá,Ivana,Mgr.,1950-06-16,"",female,5,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2010-06-03
5274,5274,5274,Ivana Levá,"Levá, Ivana",Levá,Ivana,Mgr.,1950-06-16,"",female,5,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2010-06-03
5274,5274,5274,Ivana Levá,"Levá, Ivana",Levá,Ivana,Mgr.,1950-06-16,"",female,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5274,5274,5274,Ivana Levá,"Levá, Ivana",Levá,Ivana,Mgr.,1950-06-16,"",female,4,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2006-06-15
5275,5275,5275,Ladislav Urban,"Urban, Ladislav",Urban,Ladislav,RSDr.,1945-01-09,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5276,5276,5276,Josef Mikuta,"Mikuta, Josef",Mikuta,Josef,"",1956-05-04,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5277,5277,5277,Miloš Patera,"Patera, Miloš",Patera,Miloš,Ing.,1962-01-26,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
5277,5277,5277,Miloš Patera,"Patera, Miloš",Patera,Miloš,Ing.,1962-01-26,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
5277,5277,5277,Miloš Patera,"Patera, Miloš",Patera,Miloš,Ing.,1962-01-26,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
5277,5277,5277,Miloš Patera,"Patera, Miloš",Patera,Miloš,Ing.,1962-01-26,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
5278,5278,5278,Lubomír Suk,"Suk, Lubomír",Suk,Lubomír,"",1960-09-06,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
5278,5278,5278,Lubomír Suk,"Suk, Lubomír",Suk,Lubomír,"",1960-09-06,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
5278,5278,5278,Lubomír Suk,"Suk, Lubomír",Suk,Lubomír,"",1960-09-06,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
5278,5278,5278,Lubomír Suk,"Suk, Lubomír",Suk,Lubomír,"",1960-09-06,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
5279,5279,5279,Jaroslav Krákora,"Krákora, Jaroslav",Krákora,Jaroslav,MUDr.,1955-10-25,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,
5279,5279,5279,Jaroslav Krákora,"Krákora, Jaroslav",Krákora,Jaroslav,MUDr.,1955-10-25,"",male,6,Poslanecký klub České strany sociálně demokratické,750,2010-05-29,2010-06-03
5279,5279,5279,Jaroslav Krákora,"Krákora, Jaroslav",Krákora,Jaroslav,MUDr.,1955-10-25,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5279,5279,5279,Jaroslav Krákora,"Krákora, Jaroslav",Krákora,Jaroslav,MUDr.,1955-10-25,"",male,5,Poslanecký klub České strany sociálně demokratické,599,2006-06-03,2006-06-15
5279,5279,5279,Jaroslav Krákora,"Krákora, Jaroslav",Krákora,Jaroslav,MUDr.,1955-10-25,"",male,5,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2010-06-03
5279,5279,5279,Jaroslav Krákora,"Krákora, Jaroslav",Krákora,Jaroslav,MUDr.,1955-10-25,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5279,5279,5279,Jaroslav Krákora,"Krákora, Jaroslav",Krákora,Jaroslav,MUDr.,1955-10-25,"",male,4,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2006-06-15
5280,5280,5280,Josef Bíža,"Bíža, Josef",Bíža,Josef,Ing.,1950-02-17,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
5281,5281,5281,Miroslav Pátek,"Pátek, Miroslav",Pátek,Miroslav,Ing.,1944-10-22,2009-02-20,male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
5282,5282,5282,Josef Šenfeld,"Šenfeld, Josef",Šenfeld,Josef,Ing.,1961-11-13,"",male,7,Poslanecký klub Komunistické strany Čech a Moravy,1109,2013-10-27,
5282,5282,5282,Josef Šenfeld,"Šenfeld, Josef",Šenfeld,Josef,Ing.,1961-11-13,"",male,6,Poslanecký klub Komunistické strany Čech a Moravy,752,2010-05-29,2010-06-03
5282,5282,5282,Josef Šenfeld,"Šenfeld, Josef",Šenfeld,Josef,Ing.,1961-11-13,"",male,6,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2013-08-28
5282,5282,5282,Josef Šenfeld,"Šenfeld, Josef",Šenfeld,Josef,Ing.,1961-11-13,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,596,2006-06-03,2006-06-15
5282,5282,5282,Josef Šenfeld,"Šenfeld, Josef",Šenfeld,Josef,Ing.,1961-11-13,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2010-06-03
5282,5282,5282,Josef Šenfeld,"Šenfeld, Josef",Šenfeld,Josef,Ing.,1961-11-13,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2010-06-03
5282,5282,5282,Josef Šenfeld,"Šenfeld, Josef",Šenfeld,Josef,Ing.,1961-11-13,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5282,5282,5282,Josef Šenfeld,"Šenfeld, Josef",Šenfeld,Josef,Ing.,1961-11-13,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2006-06-15
5283,5283,5283,Oldřich Němec,"Němec, Oldřich",Němec,Oldřich,Bc.,1956-01-01,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5284,5284,5284,Jitka Vojtilová,"Vojtilová, Jitka",Vojtilová,Jitka,Ing.,1962-09-28,"",female,5,Poslanecký klub České strany sociálně demokratické,599,2006-06-03,2006-06-15
5284,5284,5284,Jitka Vojtilová,"Vojtilová, Jitka",Vojtilová,Jitka,Ing.,1962-09-28,"",female,5,Poslanecký klub České strany sociálně demokratické,750,2009-07-13,2010-06-03
5284,5284,5284,Jitka Vojtilová,"Vojtilová, Jitka",Vojtilová,Jitka,Ing.,1962-09-28,"",female,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5285,5285,5285,Tomáš Hasil,"Hasil, Tomáš",Hasil,Tomáš,"",1961-10-01,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
5285,5285,5285,Tomáš Hasil,"Hasil, Tomáš",Hasil,Tomáš,"",1961-10-01,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
5285,5285,5285,Tomáš Hasil,"Hasil, Tomáš",Hasil,Tomáš,"",1961-10-01,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
5285,5285,5285,Tomáš Hasil,"Hasil, Tomáš",Hasil,Tomáš,"",1961-10-01,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
5286,5286,5286,Petr Kott,"Kott, Petr",Kott,Petr,MUDr.,1962-09-11,"",male,4,Poslanecký klub Unie svobody-Demokratické unie,598,2004-07-01,2006-06-15
5286,5286,5286,Petr Kott,"Kott, Petr",Kott,Petr,MUDr.,1962-09-11,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2003-10-14
5286,5286,5286,Petr Kott,"Kott, Petr",Kott,Petr,MUDr.,1962-09-11,"",male,4,Nezařazení,727,2003-10-14,2004-07-01
5287,5287,5287,František Pelc,"Pelc, František",Pelc,František,RNDr.,1962-10-04,"",male,4,Poslanecký klub Unie svobody-Demokratické unie,598,2002-06-18,2006-06-15
5288,5288,5288,Iva Šedivá,"Šedivá, Iva",Šedivá,Iva,Ing.,1955-03-15,"",female,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5289,5289,5289,Vlastimil Dlab,"Dlab, Vlastimil",Dlab,Vlastimil,"",1951-12-05,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5290,5290,5290,Soňa Marková,"Marková, Soňa",Marková,Soňa,Mgr.,1963-02-25,"",female,7,Poslanecký klub Komunistické strany Čech a Moravy,1109,2013-10-27,
5290,5290,5290,Soňa Marková,"Marková, Soňa",Marková,Soňa,Mgr.,1963-02-25,"",female,6,Poslanecký klub Komunistické strany Čech a Moravy,752,2010-05-29,2010-06-03
5290,5290,5290,Soňa Marková,"Marková, Soňa",Marková,Soňa,Mgr.,1963-02-25,"",female,6,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2013-08-28
5290,5290,5290,Soňa Marková,"Marková, Soňa",Marková,Soňa,Mgr.,1963-02-25,"",female,5,Poslanecký klub Komunistické strany Čech a Moravy,596,2006-06-03,2006-06-15
5290,5290,5290,Soňa Marková,"Marková, Soňa",Marková,Soňa,Mgr.,1963-02-25,"",female,5,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2010-06-03
5290,5290,5290,Soňa Marková,"Marková, Soňa",Marková,Soňa,Mgr.,1963-02-25,"",female,5,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2010-06-03
5290,5290,5290,Soňa Marková,"Marková, Soňa",Marková,Soňa,Mgr.,1963-02-25,"",female,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5290,5290,5290,Soňa Marková,"Marková, Soňa",Marková,Soňa,Mgr.,1963-02-25,"",female,4,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2006-06-15
5291,5291,5291,Jiří Hanuš,"Hanuš, Jiří",Hanuš,Jiří,Ing.,1948-04-18,"",male,5,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,2006-06-03,2006-06-15
5291,5291,5291,Jiří Hanuš,"Hanuš, Jiří",Hanuš,Jiří,Ing.,1948-04-18,"",male,5,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,751,2006-06-16,2010-06-03
5291,5291,5291,Jiří Hanuš,"Hanuš, Jiří",Hanuš,Jiří,Ing.,1948-04-18,"",male,4,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,2002-06-19,2006-06-15
5292,5292,5292,Miroslav Váňa,"Váňa, Miroslav",Váňa,Miroslav,Ing.,1961-03-08,"",male,6,Poslanecký klub České strany sociálně demokratické,750,2010-05-29,2010-06-03
5292,5292,5292,Miroslav Váňa,"Váňa, Miroslav",Váňa,Miroslav,Ing.,1961-03-08,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5292,5292,5292,Miroslav Váňa,"Váňa, Miroslav",Váňa,Miroslav,Ing.,1961-03-08,"",male,5,Poslanecký klub České strany sociálně demokratické,599,2006-06-03,2006-06-15
5292,5292,5292,Miroslav Váňa,"Váňa, Miroslav",Váňa,Miroslav,Ing.,1961-03-08,"",male,5,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2010-06-03
5292,5292,5292,Miroslav Váňa,"Váňa, Miroslav",Váňa,Miroslav,Ing.,1961-03-08,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5292,5292,5292,Miroslav Váňa,"Váňa, Miroslav",Váňa,Miroslav,Ing.,1961-03-08,"",male,4,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2006-06-15
5293,5293,5293,Jitka Gruntová,"Gruntová, Jitka",Gruntová,Jitka,PaedDr.,1945-05-08,"",female,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5294,5294,5294,Petr Zgarba,"Zgarba, Petr",Zgarba,Petr,Ing.,1959-09-18,"",male,6,Poslanecký klub České strany sociálně demokratické,750,2010-05-29,2010-06-03
5294,5294,5294,Petr Zgarba,"Zgarba, Petr",Zgarba,Petr,Ing.,1959-09-18,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2012-10-20,2013-08-28
5294,5294,5294,Petr Zgarba,"Zgarba, Petr",Zgarba,Petr,Ing.,1959-09-18,"",male,5,Poslanecký klub České strany sociálně demokratické,599,2006-06-03,2006-06-15
5294,5294,5294,Petr Zgarba,"Zgarba, Petr",Zgarba,Petr,Ing.,1959-09-18,"",male,5,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2010-06-03
5294,5294,5294,Petr Zgarba,"Zgarba, Petr",Zgarba,Petr,Ing.,1959-09-18,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5294,5294,5294,Petr Zgarba,"Zgarba, Petr",Zgarba,Petr,Ing.,1959-09-18,"",male,4,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2006-06-15
5295,5295,5295,Milan Bičík,"Bičík, Milan",Bičík,Milan,Mgr.,1949-12-17,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,596,2006-06-03,2006-06-15
5295,5295,5295,Milan Bičík,"Bičík, Milan",Bičík,Milan,Mgr.,1949-12-17,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2010-06-03
5295,5295,5295,Milan Bičík,"Bičík, Milan",Bičík,Milan,Mgr.,1949-12-17,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5295,5295,5295,Milan Bičík,"Bičík, Milan",Bičík,Milan,Mgr.,1949-12-17,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2006-06-15
5296,5296,5296,Marie Rusová,"Rusová, Marie",Rusová,Marie,JUDr.,1950-12-04,"",female,6,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2013-08-28
5296,5296,5296,Marie Rusová,"Rusová, Marie",Rusová,Marie,JUDr.,1950-12-04,"",female,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5297,5297,5297,Michal Hašek,"Hašek, Michal",Hašek,Michal,JUDr.,1976-04-17,"",male,7,Poslanecký klub České strany sociálně demokratické,1107,2013-10-29,2014-04-30
5297,5297,5297,Michal Hašek,"Hašek, Michal",Hašek,Michal,JUDr.,1976-04-17,"",male,6,Poslanecký klub České strany sociálně demokratické,863,2010-06-04,2013-08-28
5297,5297,5297,Michal Hašek,"Hašek, Michal",Hašek,Michal,JUDr.,1976-04-17,"",male,5,Poslanecký klub České strany sociálně demokratické,599,2006-06-03,2006-06-15
5297,5297,5297,Michal Hašek,"Hašek, Michal",Hašek,Michal,JUDr.,1976-04-17,"",male,5,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2009-03-01
5297,5297,5297,Michal Hašek,"Hašek, Michal",Hašek,Michal,JUDr.,1976-04-17,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,1109,2006-09-13,2007-06-20
5297,5297,5297,Michal Hašek,"Hašek, Michal",Hašek,Michal,JUDr.,1976-04-17,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5297,5297,5297,Michal Hašek,"Hašek, Michal",Hašek,Michal,JUDr.,1976-04-17,"",male,4,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2006-06-15
5298,5298,5298,Miloslav Kala,"Kala, Miloslav",Kala,Miloslav,Ing.,1963-08-03,"",male,5,Poslanecký klub České strany sociálně demokratické,599,2006-06-03,2006-06-15
5298,5298,5298,Miloslav Kala,"Kala, Miloslav",Kala,Miloslav,Ing.,1963-08-03,"",male,5,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2008-11-13
5298,5298,5298,Miloslav Kala,"Kala, Miloslav",Kala,Miloslav,Ing.,1963-08-03,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
5298,5298,5298,Miloslav Kala,"Kala, Miloslav",Kala,Miloslav,Ing.,1963-08-03,"",male,4,Poslanecký klub České strany sociálně demokratické,750,2006-06-05,2006-06-15
5299,5299,5299,František Strnad,"Strnad, František",Strnad,František,Ing.,1944-02-07,"",male,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2006-06-15
53,53,53,Martin Chudoba,"Chudoba, Martin",Chudoba,Martin,"",1969-09-13,"",male,1,Poslanecký klub Levého bloku,10,1992-06-06,1996-06-06
5300,5300,5300,Václav Mencl,"Mencl, Václav",Mencl,Václav,Ing. arch.,1943-04-05,"",male,6,Poslanecký klub Občanské demokratické strany,753,2010-05-29,2010-06-03
5300,5300,5300,Václav Mencl,"Mencl, Václav",Mencl,Václav,Ing. arch.,1943-04-05,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5300,5300,5300,Václav Mencl,"Mencl, Václav",Mencl,Václav,Ing. arch.,1943-04-05,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
5300,5300,5300,Václav Mencl,"Mencl, Václav",Mencl,Václav,Ing. arch.,1943-04-05,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
5300,5300,5300,Václav Mencl,"Mencl, Václav",Mencl,Václav,Ing. arch.,1943-04-05,"",male,5,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2010-06-03
5300,5300,5300,Václav Mencl,"Mencl, Václav",Mencl,Václav,Ing. arch.,1943-04-05,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
5300,5300,5300,Václav Mencl,"Mencl, Václav",Mencl,Václav,Ing. arch.,1943-04-05,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
5301,5301,5301,David Šeich,"Šeich, David",Šeich,David,Mgr.,1976-12-09,"",male,6,Poslanecký klub Občanské demokratické strany,753,2010-05-29,2010-06-03
5301,5301,5301,David Šeich,"Šeich, David",Šeich,David,Mgr.,1976-12-09,"",male,6,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2013-08-28
5301,5301,5301,David Šeich,"Šeich, David",Šeich,David,Mgr.,1976-12-09,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
5301,5301,5301,David Šeich,"Šeich, David",Šeich,David,Mgr.,1976-12-09,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
5301,5301,5301,David Šeich,"Šeich, David",Šeich,David,Mgr.,1976-12-09,"",male,5,Poslanecký klub Občanské demokratické strany,864,2010-05-30,2010-06-03
5301,5301,5301,David Šeich,"Šeich, David",Šeich,David,Mgr.,1976-12-09,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
5301,5301,5301,David Šeich,"Šeich, David",Šeich,David,Mgr.,1976-12-09,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
5302,5302,5302,Marta Bayerová,"Bayerová, Marta",Bayerová,Marta,RNDr.,1956-05-31,"",female,5,Poslanecký klub Komunistické strany Čech a Moravy,596,2006-06-03,2006-06-15
5302,5302,5302,Marta Bayerová,"Bayerová, Marta",Bayerová,Marta,RNDr.,1956-05-31,"",female,5,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2008-10-25
5302,5302,5302,Marta Bayerová,"Bayerová, Marta",Bayerová,Marta,RNDr.,1956-05-31,"",female,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5302,5302,5302,Marta Bayerová,"Bayerová, Marta",Bayerová,Marta,RNDr.,1956-05-31,"",female,4,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2006-06-15
5303,5303,5303,Ladislav Býček,"Býček, Ladislav",Býček,Ladislav,Ing.,1944-10-08,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5304,5304,5304,Antonín Zralý,"Zralý, Antonín",Zralý,Antonín,RSDr.,1944-02-18,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5304,5304,5304,Antonín Zralý,"Zralý, Antonín",Zralý,Antonín,RSDr.,1944-02-18,"",male,4,Poslanecký klub České strany sociálně demokratické,863,2002-10-01,2004-06-22
5305,5305,5305,Vlastimil Ostrý,"Ostrý, Vlastimil",Ostrý,Vlastimil,Ing.,1966-11-06,"",male,4,Poslanecký klub Unie svobody-Demokratické unie,598,2002-06-18,2006-06-15
5306,5306,5306,Petr Krill,"Krill, Petr",Krill,Petr,Ing.,1941-05-27,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
5306,5306,5306,Petr Krill,"Krill, Petr",Krill,Petr,Ing.,1941-05-27,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2010-06-03
5306,5306,5306,Petr Krill,"Krill, Petr",Krill,Petr,Ing.,1941-05-27,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
5306,5306,5306,Petr Krill,"Krill, Petr",Krill,Petr,Ing.,1941-05-27,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
5307,5307,5307,Alexander Černý,"Černý, Alexander",Černý,Alexander,RSDr.,1953-05-21,"",male,7,Poslanecký klub Komunistické strany Čech a Moravy,1109,2013-10-27,
5307,5307,5307,Alexander Černý,"Černý, Alexander",Černý,Alexander,RSDr.,1953-05-21,"",male,6,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2013-08-28
5307,5307,5307,Alexander Černý,"Černý, Alexander",Černý,Alexander,RSDr.,1953-05-21,"",male,6,Poslanecký klub Občanské demokratické strany,1106,2010-05-29,2010-06-03
5307,5307,5307,Alexander Černý,"Černý, Alexander",Černý,Alexander,RSDr.,1953-05-21,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,596,2006-06-03,2006-06-15
5307,5307,5307,Alexander Černý,"Černý, Alexander",Černý,Alexander,RSDr.,1953-05-21,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2010-06-03
5307,5307,5307,Alexander Černý,"Černý, Alexander",Černý,Alexander,RSDr.,1953-05-21,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,866,2010-06-02,2010-06-03
5307,5307,5307,Alexander Černý,"Černý, Alexander",Černý,Alexander,RSDr.,1953-05-21,"",male,5,Poslanecký klub Občanské demokratické strany,1106,2006-09-13,2010-06-03
5307,5307,5307,Alexander Černý,"Černý, Alexander",Černý,Alexander,RSDr.,1953-05-21,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,596,2002-06-19,2006-06-15
5307,5307,5307,Alexander Černý,"Černý, Alexander",Černý,Alexander,RSDr.,1953-05-21,"",male,4,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2006-06-15
5308,5308,5308,Ladislav Mlčák,"Mlčák, Ladislav",Mlčák,Ladislav,"",1947-01-05,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,596,2006-06-03,2006-06-15
5308,5308,5308,Ladislav Mlčák,"Mlčák, Ladislav",Mlčák,Ladislav,"",1947-01-05,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,752,2006-06-08,2010-06-03
