id,name,sort_name,family_name,given_name,birth_date,death_date,image,source
86dd8955-957c-4ff9-9a81-76305a0f26ac,"Paul, B.A., B.Ed. DEWAR","DEWAR, Paul, B.A., B.Ed.",DEWAR,"Paul, B.A., B.Ed.",1963-01-25,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=8419bde0-537d-474f-8150-590a25fea1e7,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=86dd8955-957c-4ff9-9a81-76305a0f26ac&Language=E
878c4a88-aa8e-4e9a-961f-3829672d4dc0,"The Hon. Jack, P.C., B.A., M.A., Ph.D. LAYTON","LAYTON, The Hon. Jack, P.C., B.A., M.A., Ph.D.",LAYTON,"The Hon. Jack, P.C., B.A., M.A., Ph.D.",1950-07-18,2011-08-22,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=44c45099-e6a0-4683-9f81-f10a562209ac,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=878c4a88-aa8e-4e9a-961f-3829672d4dc0&Language=E
8977ace2-9337-4d5d-969b-806da407194c,"Jean, B.A. CROWDER","CROWDER, Jean, B.A.",CROWDER,"Jean, B.A.",1952-07-07,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=89febe96-3f55-4ef9-9562-e0a5108fa7b7,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8977ace2-9337-4d5d-969b-806da407194c&Language=E
8b25c8e3-9469-45c8-9995-ecdf3f119c0c,"Rosane, B.A. DORÉ LEFEBVRE","DORÉ LEFEBVRE, Rosane, B.A.",DORÉ LEFEBVRE,"Rosane, B.A.",1984-10-21,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=d4527d42-8d9a-42c2-84a4-3b941045ff28,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8b25c8e3-9469-45c8-9995-ecdf3f119c0c&Language=E
8b42e1fd-2c9c-4d2c-9d29-c9e2be599d6b,"The Hon. Mauril, P.C., B.A. BÉLANGER","BÉLANGER, The Hon. Mauril, P.C., B.A.",BÉLANGER,"The Hon. Mauril, P.C., B.A.",1955-06-15,2016-08-16,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=986bf872-d32d-4acf-b49e-42c5431d85d6,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8b42e1fd-2c9c-4d2c-9d29-c9e2be599d6b&Language=E
8e00cb1e-2b6e-4836-8664-f50de4a195c2,"Jasbir, B.A., M.B.A. SANDHU","SANDHU, Jasbir, B.A., M.B.A.",SANDHU,"Jasbir, B.A., M.B.A.",1966-04-21,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=3bba3d34-8ce0-46ee-a815-e00dcce9af81,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8e00cb1e-2b6e-4836-8664-f50de4a195c2&Language=E
8edb5e32-fc50-4216-bbe1-b112eada513c,Libby DAVIES,"DAVIES, Libby",DAVIES,Libby,1953-02-27,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=1a01f4b8-3eb6-459c-9f88-af1525f898d0,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8edb5e32-fc50-4216-bbe1-b112eada513c&Language=E
8ffa648a-5f24-477f-81a8-8a79aead2273,"The Hon. Kerry-Lynne D., P.C., Q.C., B.A., J.D. FINDLAY","FINDLAY, The Hon. Kerry-Lynne D., P.C., Q.C., B.A., J.D.",FINDLAY,"The Hon. Kerry-Lynne D., P.C., Q.C., B.A., J.D.",1955-01-12,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=d4dae701-6e88-4c20-8c81-996ece0f9b66,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8ffa648a-5f24-477f-81a8-8a79aead2273&Language=E
90949cbf-d62b-4701-9523-b589b86bb2d8,"The Hon. Chris, P.C., B.A., M.A. ALEXANDER","ALEXANDER, The Hon. Chris, P.C., B.A., M.A.",ALEXANDER,"The Hon. Chris, P.C., B.A., M.A.",1968-09-09,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=a6b67a6f-b725-4bc5-a7ff-6bff90f9d069,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=90949cbf-d62b-4701-9523-b589b86bb2d8&Language=E
90964917-b1ae-4f56-9801-8ce227c7b4ef,"Bryan, B.A., C.G.A. HAYES","HAYES, Bryan, B.A., C.G.A.",HAYES,"Bryan, B.A., C.G.A.",1958-10-08,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=c8dcbf36-a9a0-499e-8c2a-ce07519ff922,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=90964917-b1ae-4f56-9801-8ce227c7b4ef&Language=E
95e9d5a2-e9a6-4037-b6a7-218bfdc01a33,"The Hon. James Michael (Jim), P.C., B.A., LL.B. FLAHERTY","FLAHERTY, The Hon. James Michael (Jim), P.C., B.A., LL.B.",FLAHERTY,"The Hon. James Michael (Jim), P.C., B.A., LL.B.",1949-12-30,2014-04-10,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=1631d1cf-39e6-4265-a966-f9bf936606bd,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=95e9d5a2-e9a6-4037-b6a7-218bfdc01a33&Language=E
96a020d2-e09c-4b46-8c57-f9fa5817e997,"Wladyslaw, M.Eng. LIZON","LIZON, Wladyslaw, M.Eng.",LIZON,"Wladyslaw, M.Eng.",1954-06-27,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=c3b06a83-b148-4bc7-a398-5d34e75bce61,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=96a020d2-e09c-4b46-8c57-f9fa5817e997&Language=E
98770e62-a7ff-4df1-aa6e-fb827476bb16,Brian STORSETH,"STORSETH, Brian",STORSETH,Brian,1978-02-13,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=b6d213a5-1879-4cd1-af13-7ab90ba51469,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=98770e62-a7ff-4df1-aa6e-fb827476bb16&Language=E
9889ef6e-9676-447b-86cd-647cb8efddb5,"Dean, B. Comm. (Hons.) DEL MASTRO","DEL MASTRO, Dean, B. Comm. (Hons.)",DEL MASTRO,"Dean, B. Comm. (Hons.)",1970-08-16,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=d4918826-8041-47ff-9f42-2891c71910c5,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9889ef6e-9676-447b-86cd-647cb8efddb5&Language=E
9889ef6e-9676-447b-86cd-647cb8efddb5,"Dean, B. Comm. (Hons.) DEL MASTRO","DEL MASTRO, Dean, B. Comm. (Hons.)",DEL MASTRO,"Dean, B. Comm. (Hons.)",1970-08-16,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=d4918826-8041-47ff-9f42-2891c71910c5,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9889ef6e-9676-447b-86cd-647cb8efddb5&Language=E
98af71e6-be2b-40e8-9501-4e5c27ebbbf5,"The Hon. Bob, P.C., C.C., O.Ont., Q.C., B.A., B.Ph., LL.B. RAE","RAE, The Hon. Bob, P.C., C.C., O.Ont., Q.C., B.A., B.Ph., LL.B.",RAE,"The Hon. Bob, P.C., C.C., O.Ont., Q.C., B.A., B.Ph., LL.B.",1948-08-02,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=10e867cb-cf28-4889-8e4c-6ef40fa8a4bd,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=98af71e6-be2b-40e8-9501-4e5c27ebbbf5&Language=E
9afd15e3-d6df-4779-ba0f-5a305ebb77b5,"Joy, B.Ed., M.Ed.(Hons.) SMITH","SMITH, Joy, B.Ed., M.Ed.(Hons.)",SMITH,"Joy, B.Ed., M.Ed.(Hons.)",1947-02-20,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=07781aae-9180-4505-88cb-7fe7adb80492,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9afd15e3-d6df-4779-ba0f-5a305ebb77b5&Language=E
9bcb731e-774b-4fe3-bb03-8c92f59eaa6c,"Alexandrine, B.A. LATENDRESSE","LATENDRESSE, Alexandrine, B.A.",LATENDRESSE,"Alexandrine, B.A.",1984-04-30,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=02426a8b-8028-46de-a213-ba2c9b695488,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9bcb731e-774b-4fe3-bb03-8c92f59eaa6c&Language=E
9c14772f-bd8b-4bd3-9854-f7cdeefd507a,"Rob, B.A. ANDERS","ANDERS, Rob, B.A.",ANDERS,"Rob, B.A.",1972-04-01,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=1e69a1f9-b72c-448a-ba39-27c417f0c707,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9c14772f-bd8b-4bd3-9854-f7cdeefd507a&Language=E
9c7defca-7fe0-4b22-80a4-8cb4686cfc9a,Daryl KRAMP,"KRAMP, Daryl",KRAMP,Daryl,1947-06-14,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=3ccaf749-f338-4018-b6ae-564ec2f6491c,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9c7defca-7fe0-4b22-80a4-8cb4686cfc9a&Language=E
9d1e4c91-5600-4728-a706-d812d6695e8b,Bob DECHERT,"DECHERT, Bob",DECHERT,Bob,1958-05-18,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=ed22243e-3bed-4278-af38-9bfddcbe5bdc,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9d1e4c91-5600-4728-a706-d812d6695e8b&Language=E
9fe262f2-84db-4d3f-aa4e-99d4228a1911,"Leon Earl, B.Sc., P.Ag. BENOIT","BENOIT, Leon Earl, B.Sc., P.Ag.",BENOIT,"Leon Earl, B.Sc., P.Ag.",1950-07-07,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=3de03d49-4871-4b3f-92d0-db388d66550a,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9fe262f2-84db-4d3f-aa4e-99d4228a1911&Language=E
a20523be-cae0-4d31-9595-e9303275e40d,"Peter, B.A. BRAID","BRAID, Peter, B.A.",BRAID,"Peter, B.A.",1964-01-07,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=0348d4dc-83d2-4665-854b-8353de5be603,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a20523be-cae0-4d31-9595-e9303275e40d&Language=E
a52ac646-bd34-440f-b534-2474625065e9,"Dr. James, B.Sc., D.C. LUNNEY","LUNNEY, Dr. James, B.Sc., D.C.",LUNNEY,"Dr. James, B.Sc., D.C.",1951-09-05,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=d2f1369e-8a14-4711-a30d-a689e8cc40d6,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a52ac646-bd34-440f-b534-2474625065e9&Language=E
a52ac646-bd34-440f-b534-2474625065e9,"Dr. James, B.Sc., D.C. LUNNEY","LUNNEY, Dr. James, B.Sc., D.C.",LUNNEY,"Dr. James, B.Sc., D.C.",1951-09-05,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=d2f1369e-8a14-4711-a30d-a689e8cc40d6,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a52ac646-bd34-440f-b534-2474625065e9&Language=E
aa391262-e2bb-43aa-a00e-454730c269ef,"Isabelle, B.Ed. MORIN","MORIN, Isabelle, B.Ed.",MORIN,"Isabelle, B.Ed.",,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=3ce64250-bfd0-4cf7-b2e5-14ee5a044eff,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=aa391262-e2bb-43aa-a00e-454730c269ef&Language=E
ab143dd3-e5b4-43fc-bc61-1279f1c395e9,"The Hon. Vic, P.C., B.A., LL.B. TOEWS","TOEWS, The Hon. Vic, P.C., B.A., LL.B.",TOEWS,"The Hon. Vic, P.C., B.A., LL.B.",1952-09-10,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=810c69fd-55ad-4d33-8655-625e75c011a0,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ab143dd3-e5b4-43fc-bc61-1279f1c395e9&Language=E
abeb1396-5319-4cef-8b3a-a2417c0f43ce,"The Hon. John, P.C., B.A.(Hons.) BAIRD","BAIRD, The Hon. John, P.C., B.A.(Hons.)",BAIRD,"The Hon. John, P.C., B.A.(Hons.)",1969-05-26,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=658c625d-54d5-4e97-8ef7-4fdcca88b01b,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=abeb1396-5319-4cef-8b3a-a2417c0f43ce&Language=E
ac2f2b50-7b1e-44bd-9004-3f578be9c706,Pierre DIONNE LABELLE,"DIONNE LABELLE, Pierre",DIONNE LABELLE,Pierre,1955-06-04,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=e2d00ded-6ed5-457e-a1e9-078d88c70b86,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ac2f2b50-7b1e-44bd-9004-3f578be9c706&Language=E
ad4e18af-4927-4d69-ac39-d206404eedf0,"Terence H., B.A. YOUNG","YOUNG, Terence H., B.A.",YOUNG,"Terence H., B.A.",1952-07-24,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=ece4bb34-ac0c-4dcc-8598-f52a32a3fd49,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ad4e18af-4927-4d69-ac39-d206404eedf0&Language=E
ad80aecc-4240-49e0-977b-30b5cf1e31a7,"Sana, B.A., M.A. HASSAINIA","HASSAINIA, Sana, B.A., M.A.",HASSAINIA,"Sana, B.A., M.A.",1974-11-01,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=e7a60e79-ea5b-4eef-9a20-8592b4025b03,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ad80aecc-4240-49e0-977b-30b5cf1e31a7&Language=E
ad80aecc-4240-49e0-977b-30b5cf1e31a7,"Sana, B.A., M.A. HASSAINIA","HASSAINIA, Sana, B.A., M.A.",HASSAINIA,"Sana, B.A., M.A.",1974-11-01,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=e7a60e79-ea5b-4eef-9a20-8592b4025b03,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ad80aecc-4240-49e0-977b-30b5cf1e31a7&Language=E
b0e264f1-17db-47ef-ae2c-162a305cf4fa,Patricia (Pat) PERKINS,"PERKINS, Patricia (Pat)",PERKINS,Patricia (Pat),1953-09-03,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=1bb014b6-ff05-4d1d-ac70-c3a3397b6427,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b0e264f1-17db-47ef-ae2c-162a305cf4fa&Language=E
b4980a2a-014a-4120-ab21-095c2c5608e8,"Matthew, B.A., MIR KELLWAY","KELLWAY, Matthew, B.A., MIR",KELLWAY,"Matthew, B.A., MIR",1964-12-10,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=30fe4c09-08da-4e9f-9046-c76370792cb6,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b4980a2a-014a-4120-ab21-095c2c5608e8&Language=E
b4cc87d1-2354-4223-9853-43e200a73ce1,François LAPOINTE,"LAPOINTE, François",LAPOINTE,François,1971-03-26,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=745c3d20-4b1e-4800-8547-f0bf1b0c774b,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b4cc87d1-2354-4223-9853-43e200a73ce1&Language=E
b68ab272-2335-4f0d-9d23-2148dd90f83c,"The Hon. Denis, P.C., B.A., M.B.A. CODERRE","CODERRE, The Hon. Denis, P.C., B.A., M.B.A.",CODERRE,"The Hon. Denis, P.C., B.A., M.B.A.",1963-07-25,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=ba57808a-00c1-43f8-910d-fbe93cb88772,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b68ab272-2335-4f0d-9d23-2148dd90f83c&Language=E
b7266d04-f318-4305-ab9f-580a06be7d08,Lois BROWN,"BROWN, Lois",BROWN,Lois,1955-01-22,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=dd738385-8be2-4df1-9ab9-81fa49f846d1,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b7266d04-f318-4305-ab9f-580a06be7d08&Language=E
b827c44d-5a4e-4298-9ed0-522570f78f17,"Alain, B.A. GIGUÈRE","GIGUÈRE, Alain, B.A.",GIGUÈRE,"Alain, B.A.",1958-10-24,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=41203587-1e92-495a-a333-596d1acc0540,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b827c44d-5a4e-4298-9ed0-522570f78f17&Language=E
b9a66490-c202-452b-bf24-fb82db6159f7,"Jean, B.Sc. ROUSSEAU","ROUSSEAU, Jean, B.Sc.",ROUSSEAU,"Jean, B.Sc.",1961-06-23,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=c07f859f-04c8-4c7b-9610-a4fab854f9cb,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b9a66490-c202-452b-bf24-fb82db6159f7&Language=E
b9d8fa4f-465a-47b2-a6c4-c9f55f20dd9b,"José, B. Gest. NUNEZ-MELO","NUNEZ-MELO, José, B. Gest.",NUNEZ-MELO,"José, B. Gest.",1956-11-13,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=6f495cf5-4897-45c5-9f8b-1bda57d1c07f,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b9d8fa4f-465a-47b2-a6c4-c9f55f20dd9b&Language=E
be18e524-864d-40a1-b883-39784bc6db5a,"Ted, B.A. OPITZ","OPITZ, Ted, B.A.",OPITZ,"Ted, B.A.",1961-08-25,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=e449cc94-d940-4bb5-b019-40b97e4f11f7,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=be18e524-864d-40a1-b883-39784bc6db5a&Language=E
be97c4f2-54f5-4a5b-a597-ab82e11d03ac,"Jamie, B.A., M.L.A. NICHOLLS","NICHOLLS, Jamie, B.A., M.L.A.",NICHOLLS,"Jamie, B.A., M.L.A.",1971-10-15,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=b34b7008-9ecc-4d43-b14e-ae70ee49d62d,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=be97c4f2-54f5-4a5b-a597-ab82e11d03ac&Language=E
bfacb66c-68a3-4589-a5be-769e0614449e,"Rathika, B.Comm., M.I.R. SITSABAIESAN","SITSABAIESAN, Rathika, B.Comm., M.I.R.",SITSABAIESAN,"Rathika, B.Comm., M.I.R.",1981-12-23,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=aa61889f-1ec8-4fb8-b627-5a63acd69ef9,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=bfacb66c-68a3-4589-a5be-769e0614449e&Language=E
bfdca679-680e-498a-ae44-3d75b0950da0,Claude GRAVELLE,"GRAVELLE, Claude",GRAVELLE,Claude,1949-10-26,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=b663ff4b-875a-4925-8598-3268dcba6dab,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=bfdca679-680e-498a-ae44-3d75b0950da0&Language=E
bffc1216-6813-442a-a929-37290fee52d5,"Jay, B.A. ASPIN","ASPIN, Jay, B.A.",ASPIN,"Jay, B.A.",1949-08-19,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=d424c619-8689-4661-ba55-d8fb02a61108,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=bffc1216-6813-442a-a929-37290fee52d5&Language=E
c0132e73-a431-4e7e-8f75-051a95a8edf0,"Denis, B.A. BLANCHETTE","BLANCHETTE, Denis, B.A.",BLANCHETTE,"Denis, B.A.",1956-09-04,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=c7115159-d96a-4d59-8496-bb5455a1faa2,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c0132e73-a431-4e7e-8f75-051a95a8edf0&Language=E
c01339dd-da66-4748-8991-3c84a24e72ca,Rodney WESTON,"WESTON, Rodney",WESTON,Rodney,1964-03-28,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=1b1f4af5-4bfb-43f0-bc81-232bf1b1f723,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c01339dd-da66-4748-8991-3c84a24e72ca&Language=E
c01cb0a2-a49b-411f-9044-0b36dc465d38,Lee RICHARDSON,"RICHARDSON, Lee",RICHARDSON,Lee,1947-10-31,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=bcf5e0d2-358b-42b3-bb95-062f09135b66,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c01cb0a2-a49b-411f-9044-0b36dc465d38&Language=E
c052aaf8-167e-4f44-982f-7f3744e7366d,"John, B.A., B.E. RAFFERTY","RAFFERTY, John, B.A., B.E.",RAFFERTY,"John, B.A., B.E.",1953-07-03,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=d0b943c6-0f03-4e8c-8bc9-86cac800da81,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c052aaf8-167e-4f44-982f-7f3744e7366d&Language=E
c3000ffc-065c-47e0-be26-152a24090dbd,"Mathieu, B.A., M.A. RAVIGNAT","RAVIGNAT, Mathieu, B.A., M.A.",RAVIGNAT,"Mathieu, B.A., M.A.",1973-01-18,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=67834737-f41e-4b16-9a1b-01965aa58ace,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c3000ffc-065c-47e0-be26-152a24090dbd&Language=E
c4273cb6-4d3d-4d46-a5f9-2a6c1914a32e,"Eve, B.A. ADAMS","ADAMS, Eve, B.A.",ADAMS,"Eve, B.A.",1974-11-07,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=b58b0feb-438c-42cf-9bff-24d2f9b036b0,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c4273cb6-4d3d-4d46-a5f9-2a6c1914a32e&Language=E
c4273cb6-4d3d-4d46-a5f9-2a6c1914a32e,"Eve, B.A. ADAMS","ADAMS, Eve, B.A.",ADAMS,"Eve, B.A.",1974-11-07,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=b58b0feb-438c-42cf-9bff-24d2f9b036b0,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c4273cb6-4d3d-4d46-a5f9-2a6c1914a32e&Language=E
c67d63e0-3483-4f07-81fb-8646ebd23a69,"Pierre, B.A. JACOB","JACOB, Pierre, B.A.",JACOB,"Pierre, B.A.",,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=f3848e9d-da2b-48df-82be-895b0d4ac4b9,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c67d63e0-3483-4f07-81fb-8646ebd23a69&Language=E
c6909a0f-8a8f-4a2f-a882-ca2c7ea15be3,Peter STOFFER,"STOFFER, Peter",STOFFER,Peter,1956-01-06,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=193d0663-fcc3-4e84-a52e-598120f24632,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c6909a0f-8a8f-4a2f-a882-ca2c7ea15be3&Language=E
c6e8c7e8-a60d-4f4a-a0b9-1766804209e6,John WILLIAMSON,"WILLIAMSON, John",WILLIAMSON,John,1970-01-30,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=71906f0a-97f0-4e62-82db-b4e72f8209d8,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c6e8c7e8-a60d-4f4a-a0b9-1766804209e6&Language=E
c7660459-7e05-4540-b825-ce3958285806,"The Hon. James, P.C., B.A., M.A. MOORE","MOORE, The Hon. James, P.C., B.A., M.A.",MOORE,"The Hon. James, P.C., B.A., M.A.",1976-06-10,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=81443e05-c4a8-444e-ac16-9f72a5c3beea,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c7660459-7e05-4540-b825-ce3958285806&Language=E
c7c870dc-abda-4577-802a-5f1fa1d7654c,"Lysane, B.Ed. BLANCHETTE-LAMOTHE","BLANCHETTE-LAMOTHE, Lysane, B.Ed.",BLANCHETTE-LAMOTHE,"Lysane, B.Ed.",1984-04-07,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=be852fc2-9e11-4a03-a517-a6edd12ff75a,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c7c870dc-abda-4577-802a-5f1fa1d7654c&Language=E
c846297d-8bc7-4e69-b6eb-31d0e19f7ec1,"Jack, Q.C., B.A., LL.B., LL.M. HARRIS","HARRIS, Jack, Q.C., B.A., LL.B., LL.M.",HARRIS,"Jack, Q.C., B.A., LL.B., LL.M.",1948-10-27,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=beb825e5-98a1-4047-a58c-e4d9daae6717,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c846297d-8bc7-4e69-b6eb-31d0e19f7ec1&Language=E
c9f8c43e-2aec-4190-8a34-105d6f1f8ab1,"Mike, B.A. WALLACE","WALLACE, Mike, B.A.",WALLACE,"Mike, B.A.",1963-09-03,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=678399d2-4022-4439-af88-5018ed713756,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c9f8c43e-2aec-4190-8a34-105d6f1f8ab1&Language=E
cabc2fac-f07d-4241-8cc8-8d8ba903ae41,Gary SCHELLENBERGER,"SCHELLENBERGER, Gary",SCHELLENBERGER,Gary,1943-09-15,,http://www.lop.parl.gc.ca/parlinfo/images/Picture.aspx?Item=a7d25595-570c-4db0-979f-aebdf311a00b,http://www.lop.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cabc2fac-f07d-4241-8cc8-8d8ba903ae41&Language=E
