id,name,party,area,circ,email,image,gender,term,source
2012,Omar Eugenio De Marchena González,PLD,Santo Domingo,5,mailto:o.marchena@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2012&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9519,Orlando Antonio Martínez Peña,PRM,Monseñor Nouel,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9519&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
721,Pablo Inocencio Santana Díaz,PLD,Independencia,"",mailto:p.santana@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=721&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9534,Pedro Antonio Tineo Núñez,PRM,Monte Plata,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9534&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2005,Pedro Billilo Mota,PLD,Santo Domingo,6,mailto:p.billilo@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2005&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2013,Pedro Enrique De Óleo Veras,PLD,María Trinidad Sánchez,"",mailto:p.deoleo@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2013&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2041,Pedro Juan Rodríguez Meléndez,PLD,Distrito Nacional,3,mailto:p.rodriguez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2041&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2092,Pedro Tomás Botello  Solimán,PRSC,La Romana,"",mailto:p.botello@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2092&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
724,Plutarco Pérez,PLD,La Romana,"",mailto:p.perez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=724&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2007,Radhamés Camacho Cuevas,PLD,Nacional,"",mailto:ra.camacho@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2007&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
814,Radhamés Fortuna Sánchez,PLD,Santo Domingo,1,mailto:r.fortuna@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=814&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9501,Rafael Ernesto Arias Ramírez,PRM,Elías Piña,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9501&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
768,Rafael Leonidas Abréu Valdéz,PRD,San Cristóbal,2,mailto:r.abreu@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=768&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2032,Rafael Méndez,PLD,Bahoruco,"",mailto:r.mendez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2032&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2011,Rafael Tobías Crespo Pérez,PLD,Distrito Nacional,2,mailto:r.crespo@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2011&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9541,Ramón Alfredo Reyes Estévez,PRSC,Santiago,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9541&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
682,Ramón Antonio Bueno Patiño,PRM,Distrito Nacional,3,mailto:r.bueno@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=682&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
815,Ramón Antonio Cabrera Cabrera,PLD,Santo Domingo,2,mailto:r.cabrera@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=815&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
790,Ramón Dilepcio Núñez Pérez,PLD,Santiago,1,mailto:r.nunez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=790&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9499,Ramón Francisco Toribio,PRD,Montecristi,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9499&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
714,Ramón Noé Camacho Santos,PLD,Espaillat,"",mailto:r.camacho@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=714&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2009,Ricardo De Jesús Contreras Medina,PLD,Monte Plata,"",mailto:r.contreras@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2009&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9510,Ricardo de los Santos Polanco,PRM,Sánchez Ramírez,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9510&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9470,Roberto Arturo Berroa Espaillat,PLD,Monte Plata,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9470&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2037,Roberto Pérez Lebrón,PLD,San Juan,2,mailto:r.perez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2037&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9512,Robinson de Jesús Díaz Mejía,PRM,Santiago,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9512&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9537,Rogelio Alfonso Genao Lanza,PRSC,La Vega,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9537&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9533,Ronald José Sánchez Nolasco,PRM,Hato Mayor,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9533&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
3225,Rubén Darío Luna Martínez,PRD,De dominicanos en el exterior,1,mailto:r.luna@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=3225&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
837,Rubén Darío Maldonado Díaz,PLD,Santo Domingo,6,mailto:r.maldonado@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=837&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9543,Rudy Melanio Hidalgo Báez,PLR,La Altagracia,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9543&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
749,Santo Ynilcio Ramírez Bethancourt,PRD,Peravia,"",mailto:s.ramirez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=749&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9523,Sergio Moya de la Cruz,PRM,Distrito Nacional,3,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9523&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
770,Tulio Jiménez Díaz,PLD,San Cristóbal,3,mailto:t.jimenez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=770&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2031,Víctor Enrique Mencía García,PLD,Santiago,3,mailto:v.mencia@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2031&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9507,Víctor José D´Aza Tineo,PRM,Santiago,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9507&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9471,Víctor Manuel Fadul Lantigua,PLD,Santiago,3,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9471&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
681,Víctor Orlando Bisonó Haza,PRSC,Distrito Nacional,2,mailto:v.bisono@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=681&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
788,Víctor Valdemar Suárez Díaz,PLD,Santiago,1,mailto:v.suarez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=788&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
9503,Wandy Modesto Batista Gómez,PRM,La Romana,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9503&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2054,Wellington Amín Arnaud Bisonó,PRM,Distrito Nacional,1,mailto:w.arnaud@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2054&f=lists_images,male,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Masculino
2038,Adalgisa Fátima Pujols,PLD,Santo Domingo,3,mailto:a.pujols@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2038&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
3219,Adelis de Jesús Olivares Ortega,PRM,De dominicanos en el exterior,2,mailto:a.olivares@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=3219&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2019,Altagracia Mercedes Gonzalez Gonzalez,PLD,Santiago,1,mailto:a.gonzalez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2019&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9500,Ana Adalgisa del Carmen Abreu Polanco,PRM,Santo Domingo,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9500&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9493,Ana Emilia Báez Santana,PRD,De dominicanos en el exterior,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9493&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9482,Ana María Peña Raposo,PLD,Santo Domingo,4,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9482&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9484,Ana Mercedes Rodríguez de Aguasvivas,PLD,Peravia,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9484&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
804,Ángela Pozo,PLD,Valverde,"",mailto:a.pozo@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=804&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9488,Antonia Suriel Mata,PLD,La Vega,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9488&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9546,Besaida Mercedes González de López,PQDC,Nacional,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9546&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2035,Catalina Paredes Pinales,PLD,San Cristóbal,3,mailto:ca.paredes@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2035&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9494,Ceila Licelot Encarnación Minyety,PRD,Nacional,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9494&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9492,Damarys Vásquez Castillo,PLD,Santo Domingo,6,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9492&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9509,Elsa Argentina de León Abreu,PRM,Samaná,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9509&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9527,Faride Virginia Raful Soriano,PRM,Distrito Nacional,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9527&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2039,Getrude Ramírez Cabral,PLD,Santo Domingo,5,mailto:g.ramirez@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2039&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
728,Gilda Mercedes Moronta Guzmán,PLD,La Vega,1,mailto:g.moronta@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=728&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9505,Ginnette Altagracia Bournigal Socías,PRM,Puerto Plata,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9505&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9528,Gloria Roely Reyes Gómez,PRM,Santo Domingo,5,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9528&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2067,Graciela Fermín Nuesi,PRM,Puerto Plata,1,mailto:g.fermin@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2067&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9536,Inés Xiomara Bryan Casey,PRSC,San Pedro de Macorís,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9536&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9483,Ivannia Rivera Núñez,PLD,Puerto Plata,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9483&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9522,Jacqueline Montero,PRM,San Cristóbal,3,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9522&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2022,Johanny Mercedes Guzmán Rodríguez,PLD,Valverde,"",mailto:j.guzman@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2022&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
822,Josefa Aquilina Castillo Rodríguez,PRM,Santo Domingo,3,mailto:j.castillo@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=822&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2047,Josefina Tamárez,PLD,San Cristóbal,1,mailto:j.tamarez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2047&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
780,Juana Mercedes Vicente Moronta,PLD,San Pedro de Macorís,1,mailto:j.vicente@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=780&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
809,Karen Lisbeth Ricardo Corniel,PLD,Santo Domingo,1,mailto:k.ricardo@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=809&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9513,Lía Ynocencia Díaz Santana,PRM,Azua,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9513&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2052,Lucía Argentina Alba López De Alba,PRD,Santiago,3,mailto:l.alba@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2052&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
537,Lucía Medina Sánchez de Mejía,PLD,San Juan,1,mailto:l.medina@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=537&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
796,Magda Alina Altagracia Rodríguez Azcona,PLD,Santiago,3,mailto:m.rodriguez@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=796&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9486,María Cleofia Sánchez Lora,PLD,Distrito Nacional,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9486&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9472,María Glotirde Gallard,PLD,Santo Domingo,3,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9472&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9479,María Josefina Marmolejos Marmolejos,PLD,La Vega,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9479&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2017,María Mercedes Fernández Cruz,PLD,Monseñor Nouel,"",mailto:m.fernandez@camaradediputados.gob.do  ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2017&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9480,Miladys Fatima Núñez Pantaleón,PLD,Duarte,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9480&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9498,Miledys Suero Rodríguez,PRD,Santo Domingo,6,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9498&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9489,Milna Margarita Tejada,PLD,Distrito Nacional,3,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9489&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2006,Mirian Altagracia Cabral Pérez,PLD,Distrito Nacional,1,mailto:m.cabral@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2006&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
802,Nancy Altagracia Santos Peralta,PLD,Santiago Rodríguez,"",mailto:n.santos@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=802&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2030,Noris Elizabeth Medina Medina,PLD,Barahona,"",mailto:n.medina@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2030&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
2002,Olfalida Almonte Santos,PLD,Espaillat,"",mailto:o.almonte@camaradediputados.gob.do ,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=2002&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9466,Rafaela Alburquerque de González,PLD,San Pedro de Macorís,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9466&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9474,Rosa Hilda Genao Díaz,PLD,Santiago,2,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9474&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9547,Rosa Yris Guzmán Rodríguez,MODA,Santiago,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9547&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9574,Rudy María Méndez,PLD,Barahona,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9574&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9465,Sandra Herminia Abinader Suero,PLD,Distrito Nacional,1,"",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9465&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9478,Virginia Monica Lorenzo Núñez,PLD,La Romana,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9478&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
9485,Yomary Altagracia Saldaña Payano,PLD,Sánchez Ramírez,"","",http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=9485&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
820,Ysabel De La Cruz Javier,PLD,Santo Domingo,3,mailto:y.delacruz@camaradediputados.gob.do,http://www.camaradediputados.gob.do/serve/renderimage.aspx?x=80&y=90&cz=5&m=0&i=820&f=lists_images,female,2010,http://www.camaradediputados.gob.do/app/app_2011/cd_diputados_new.aspx?gen=Femenino
